  44	 3907	 385.493	 106.464	 340.330	 15.922	 986.863	 -6.571
  21	 2521	 385.796	 153.849	 331.116	 16.767	 1482.861	 -6.650
   5	  118	 361.051	 230.040	 325.595	 17.723	 294.920	 -6.694
  46	 3519	 340.887	 829.299	 331.621	 17.600	 3113.659	 -6.708
  20	 3888	 344.792	 793.419	 343.344	 19.325	 4841.776	 -6.716
  44	 2882	 369.196	 695.635	 322.776	 13.630	 2789.872	 -6.735
   5	 3882	 339.297	 308.908	 333.437	 15.739	 2810.878	 -6.746
  20	 2568	 373.127	 977.600	 321.982	 9.000	 3100.015	 -6.751
   8	 1483	 336.232	 448.613	 318.365	 17.977	 2169.570	 -6.753
  44	 3708	 388.479	 147.536	 334.673	 8.497	 4355.631	 -6.776
  18	 1349	 371.627	 377.079	 339.223	 6.703	 1603.183	 -6.785
  41	 3914	 330.591	 295.085	 329.154	 16.200	 3412.548	 -6.796
  47	 3784	 327.847	 402.157	 342.819	 16.698	 2618.152	 -6.797
  13	 1965	 366.101	 628.982	 311.532	 7.510	 4258.629	 -6.798
  39	 1113	 381.174	 678.718	 332.181	 17.478	 1231.725	 -6.810
  44	 3393	 382.922	 406.120	 334.805	 4.532	 2801.807	 -6.820
  26	  776	 357.600	 325.538	 357.913	 15.126	 1425.326	 -6.820
  31	 3690	 378.985	 905.186	 348.653	 12.046	 3236.973	 -6.821
   8	 2253	 392.351	 559.422	 324.503	 9.140	 3241.416	 -6.824
  29	  522	 323.149	 405.568	 333.901	 15.701	 303.553	 -6.832
  36	 2620	 337.788	 441.469	 357.074	 14.143	 3300.351	 -6.840
  26	 3833	 354.395	 134.400	 319.062	 8.086	 1093.277	 -6.840
   4	 3192	 392.762	 443.691	 322.830	 11.516	 3256.160	 -6.844
  44	 3408	 351.174	 491.714	 329.324	 5.960	 2447.414	 -6.849
   5	 3209	 394.706	 336.226	 335.268	 5.333	 1711.443	 -6.851
  47	 2236	 345.380	 979.715	 336.242	 7.188	 4254.103	 -6.859
  33	 3492	 397.211	 280.165	 333.297	 8.081	 1744.255	 -6.865
  30	  305	 364.009	 336.893	 299.624	 14.750	 579.525	 -6.883
  20	 3094	 356.259	 984.421	 299.372	 19.344	 3155.399	 -6.884
   1	 1716	 422.852	 144.016	 341.279	 15.259	 1752.915	 -6.884
  29	 2820	 370.863	 267.367	 364.411	 19.671	 528.389	 -6.886
  29	 2328	 362.418	 803.379	 359.830	 8.017	 3126.772	 -6.890
  20	 2016	 381.339	 811.216	 355.939	 7.084	 3321.460	 -6.895
   5	 2807	 326.714	 272.210	 311.234	 16.660	 1576.571	 -6.897
  18	  661	 382.707	 235.069	 301.585	 19.987	 3254.907	 -6.898
  44	 1577	 325.921	 479.515	 322.212	 11.833	 2497.273	 -6.899
   5	  931	 352.741	 688.564	 370.724	 15.769	 3782.234	 -6.910
  41	 1422	 344.701	 837.190	 367.109	 12.762	 4518.211	 -6.912
  33	 2798	 388.296	 780.074	 332.242	 1.538	 880.909	 -6.917
   4	 1571	 405.179	 590.552	 315.662	 8.075	 455.839	 -6.925
   7	  735	 381.233	 982.037	 298.211	 12.386	 1454.035	 -6.934
  42	 1220	 329.765	 254.218	 309.073	 13.512	 4218.589	 -6.940
   4	 2603	 356.882	 959.227	 374.722	 18.006	 4243.643	 -6.956
  46	 2574	 355.698	 546.208	 307.517	 3.793	 1379.325	 -6.965
   5	 3495	 340.200	 422.077	 341.169	 5.998	 2783.601	 -6.974
  16	  337	 304.527	 945.181	 324.670	 19.255	 553.616	 -6.985
  46	 3269	 408.048	 476.445	 330.135	 13.274	 3209.390	 -6.986
  26	  988	 348.212	 671.601	 310.919	 4.282	 3806.440	 -6.988
  36	  231	 329.708	 203.848	 299.683	 17.764	 625.990	 -6.989
   8	 3056	 322.748	 540.630	 368.690	 16.276	 906.344	 -6.990
  39	 1122	 406.323	 639.047	 318.602	 15.189	 1574.419	 -6.998
  33	 1631	 383.921	 594.297	 366.693	 13.887	 4772.938	 -7.000
   1	 1271	 406.599	 639.966	 322.555	 15.759	 4961.712	 -7.000
  44	 2018	 393.343	 699.649	 358.183	 14.569	 2989.611	 -7.000
   4	 3227	 381.266	 530.078	 369.122	 12.371	 2391.822	 -7.001
  42	 1850	 373.378	 281.818	 369.790	 7.636	 3854.429	 -7.003
   1	 3183	 402.936	 288.965	 348.339	 14.160	 4480.606	 -7.010
  39	 1410	 385.301	 962.126	 291.307	 9.342	 1061.927	 -7.022
  20	  805	 315.138	 827.921	 336.765	 12.267	 3593.931	 -7.025
  16	 2137	 409.384	 738.248	 347.937	 2.755	 2906.403	 -7.025
  42	  312	 320.379	 328.669	 339.317	 10.455	 1602.510	 -7.026
  18	  935	 345.047	 345.487	 332.306	 3.665	 2579.137	 -7.034
  31	 3540	 392.201	 354.871	 293.607	 10.707	 136.400	 -7.038
  18	 3655	 387.597	 198.736	 322.665	 0.205	 1458.312	 -7.046
  26	 2166	 326.465	 292.183	 296.158	 16.198	 3551.045	 -7.049
  33	 3581	 418.166	 999.387	 327.163	 11.420	 3262.386	 -7.059
  16	  827	 318.624	 611.879	 352.108	 11.446	 549.582	 -7.060
   8	 1464	 337.121	 358.805	 288.634	 18.979	 2079.906	 -7.061
  42	 2442	 451.699	 117.818	 345.640	 15.586	 1627.453	 -7.068
  39	 1866	 343.536	 369.743	 381.787	 13.050	 881.740	 -7.072
   1	  890	 329.346	 129.488	 380.374	 16.960	 1133.727	 -7.081
  44	 1235	 367.648	 675.991	 382.300	 9.887	 2836.393	 -7.104
  36	 2279	 399.250	 107.661	 284.242	 8.209	 1953.465	 -7.110
   5	 3529	 349.790	 318.257	 300.326	 3.016	 2831.804	 -7.119
  17	 3118	 351.620	 360.088	 370.438	 5.338	 437.398	 -7.119
   4	 3946	 296.124	 850.756	 319.289	 19.946	 3374.456	 -7.123
  47	 3869	 430.111	 485.762	 336.047	 1.845	 4861.448	 -7.137
  48	 1936	 398.290	 816.606	 293.457	 16.668	 3998.200	 -7.143
  21	 3708	 372.386	 577.478	 287.995	 1.995	 3480.555	 -7.145
  46	 1597	 417.935	 104.278	 395.020	 16.491	 2976.752	 -7.146
  48	 3037	 398.271	 540.377	 295.165	 19.405	 4659.240	 -7.162
  30	 3093	 427.495	 565.263	 347.981	 3.128	 3916.008	 -7.174
  46	 3332	 355.038	 768.659	 281.843	 6.948	 3216.207	 -7.180
  36	 1026	 323.110	 457.092	 313.845	 6.760	 2397.309	 -7.183
  33	  813	 378.961	 578.151	 387.066	 11.078	 2603.728	 -7.205
  16	 1419	 374.489	 344.020	 279.447	 13.907	 4748.029	 -7.221
   1	 2035	 347.860	 557.092	 378.003	 5.505	 221.777	 -7.227
  31	 1454	 340.484	 818.110	 293.691	 4.160	 107.246	 -7.228
  30	 2804	 370.314	 846.506	 277.178	 9.743	 3622.743	 -7.230
  48	 2698	 346.021	 782.225	 374.225	 4.915	 4064.184	 -7.234
  41	 3302	 323.153	 917.067	 395.488	 18.888	 3768.589	 -7.242
   4	  489	 314.361	 314.208	 288.219	 18.489	 1780.129	 -7.254
  33	 3136	 428.753	 270.957	 295.868	 6.174	 3068.490	 -7.261
  13	 2575	 390.622	 865.751	 383.861	 15.695	 1731.869	 -7.267
  46	 3810	 357.386	 646.257	 379.319	 3.729	 4119.917	 -7.275
  21	 3137	 417.240	 818.852	 360.857	 15.081	 1781.295	 -7.275
  47	 1022	 432.378	 744.033	 352.463	 1.054	 1861.202	 -7.278
  16	 2354	 400.967	 685.484	 282.863	 12.553	 1109.278	 -7.279
  21	 3904	 405.134	 600.106	 373.199	 1.454	 1762.334	 -7.290
   1	 2645	 291.918	 566.208	 362.496	 19.247	 1259.364	 -7.292
  41	 1562	 295.468	 735.984	 320.216	 15.100	 1908.354	 -7.299
  47	 3429	 365.296	 463.412	 398.271	 17.712	 2359.452	 -7.302
  41	 1519	 360.716	 928.202	 384.844	 4.030	 4008.429	 -7.309
  36	 1883	 446.305	 588.994	 309.666	 4.040	 1564.152	 -7.317
  44	  749	 435.016	 398.025	 322.022	 16.144	 1214.800	 -7.325
   5	  793	 445.965	 397.805	 336.884	 5.172	 2294.112	 -7.331
  48	 2050	 435.777	 882.247	 338.425	 14.837	 4615.737	 -7.337
   1	 2045	 345.702	 691.033	 402.802	 13.194	 269.574	 -7.345
   4	  241	 445.147	 371.164	 324.900	 9.415	 287.079	 -7.348
  39	 3240	 327.324	 186.129	 283.620	 12.801	 3520.035	 -7.367
   7	 3959	 386.972	 169.023	 390.411	 4.128	 4587.746	 -7.380
   8	 1878	 441.184	 498.486	 351.945	 0.251	 1925.732	 -7.392
  46	 3717	 375.707	 874.022	 270.175	 10.477	 4868.797	 -7.406
  30	 1415	 419.838	 385.164	 373.465	 12.367	 565.558	 -7.420
  17	 1254	 332.398	 335.480	 394.214	 8.902	 1142.556	 -7.421
  42	 3711	 290.328	 392.762	 309.767	 16.113	 2466.551	 -7.439
  36	 1100	 305.835	 749.060	 343.679	 8.374	 4415.320	 -7.449
  36	 3281	 457.234	 524.418	 318.974	 6.788	 3799.029	 -7.462
  18	 1332	 345.919	 229.906	 269.112	 15.461	 926.834	 -7.478
  30	 3517	 468.350	 109.320	 343.764	 6.514	 1868.205	 -7.483
  46	 1419	 427.329	 675.845	 283.881	 12.025	 3437.797	 -7.486
   4	  903	 461.568	 521.733	 332.364	 0.539	 1618.899	 -7.488
  42	 3737	 303.056	 255.933	 296.791	 12.470	 1970.274	 -7.495
  41	  784	 440.510	 971.759	 359.190	 11.708	 3089.106	 -7.509
  17	 1421	 422.245	 823.669	 375.280	 15.921	 4198.347	 -7.512
  30	 2676	 401.086	 690.968	 394.186	 14.581	 4560.880	 -7.512
   6	 2703	 417.049	 534.490	 383.300	 1.142	 3165.570	 -7.516
  39	  352	 459.724	 269.137	 322.920	 8.956	 1492.165	 -7.534
  31	 3609	 465.724	 450.515	 318.006	 6.052	 1596.252	 -7.566
  13	 3661	 435.066	 941.761	 365.028	 17.507	 1501.526	 -7.582
  30	 1968	 346.024	 750.799	 387.730	 2.792	 4896.570	 -7.586
  41	 1452	 322.263	 853.703	 412.259	 14.160	 4526.405	 -7.602
   5	 2197	 303.994	 791.841	 316.218	 6.895	 392.798	 -7.608
  30	  546	 366.536	 740.242	 263.028	 14.529	 533.188	 -7.611
  26	 1980	 455.119	 602.080	 340.548	 15.340	 3277.141	 -7.615
  44	 1795	 321.366	 110.948	 283.241	 10.000	 770.332	 -7.652
   1	 1278	 473.471	 611.656	 331.246	 3.035	 2713.055	 -7.657
  33	  916	 391.404	 121.021	 262.851	 19.995	 294.470	 -7.658
  48	  206	 411.340	 214.098	 268.480	 19.730	 620.463	 -7.671
   6	 3534	 368.931	 968.265	 419.864	 19.038	 2444.568	 -7.683
  29	 3440	 437.208	 344.612	 276.639	 8.947	 3638.187	 -7.684
  18	 1981	 474.380	 965.768	 338.721	 2.067	 2859.241	 -7.698
   1	 1192	 463.151	 481.368	 308.376	 15.259	 3260.248	 -7.699
  20	 1788	 374.129	 571.886	 260.539	 16.610	 3797.049	 -7.730
  48	 3467	 408.549	 231.806	 263.795	 8.565	 4015.487	 -7.737
  44	 2898	 478.410	 815.038	 320.552	 6.048	 3471.767	 -7.742
   7	 3228	 304.241	 396.877	 268.838	 18.762	 1602.596	 -7.770
  20	  846	 298.927	 993.430	 411.582	 18.074	 4234.990	 -7.773
  39	 3453	 442.390	 572.263	 269.852	 0.867	 2059.586	 -7.775
  39	  363	 484.122	 201.685	 317.012	 1.853	 1484.498	 -7.775
  29	 1565	 452.647	 360.994	 289.448	 18.818	 4712.270	 -7.781
  37	 3681	 469.201	 685.234	 344.745	 11.568	 4366.143	 -7.786
  26	 2993	 335.311	 743.022	 420.996	 9.386	 1078.794	 -7.800
  20	 2237	 341.744	 744.474	 426.854	 10.400	 1747.834	 -7.828
  18	 3597	 414.062	 627.550	 259.367	 2.055	 3230.595	 -7.832
  29	 1583	 456.872	 375.407	 289.041	 19.955	 4856.959	 -7.853
  41	 2509	 486.799	 868.307	 328.439	 5.380	 4381.216	 -7.871
  18	 3368	 481.855	 583.384	 303.993	 10.726	 2269.530	 -7.896
   7	 2517	 445.483	 703.269	 271.375	 9.926	 299.249	 -7.897
   7	  904	 285.957	 884.605	 393.630	 15.933	 1074.632	 -7.911
   5	 1758	 296.460	 405.202	 362.051	 7.526	 3000.800	 -7.915
  46	 3648	 396.226	 668.610	 254.930	 7.277	 4437.916	 -7.917
  47	  826	 493.512	 597.758	 307.922	 5.094	 3842.313	 -7.966
  29	 1958	 323.752	 412.850	 257.421	 11.472	 4344.714	 -7.971
  42	 2898	 415.577	 374.546	 410.287	 15.683	 4081.658	 -7.988
  17	 1595	 473.257	 627.887	 371.070	 1.641	 1276.718	 -8.007
  17	 1592	 473.257	 627.887	 371.070	 1.641	 1276.718	 -8.007
  47	 2299	 293.557	 733.424	 354.778	 7.130	 2260.505	 -8.009
   8	 1856	 482.438	 282.977	 366.505	 0.118	 2590.676	 -8.098
  29	 3944	 471.933	 472.525	 378.097	 4.722	 3785.101	 -8.118
  31	 3500	 405.765	 704.999	 250.720	 7.069	 1237.777	 -8.124
  48	  836	 367.447	 626.897	 247.177	 5.254	 1076.009	 -8.141
  26	  589	 460.435	 220.613	 392.563	 11.340	 3633.625	 -8.207
  46	 1199	 446.776	 754.028	 405.729	 0.798	 2957.645	 -8.213
  17	 3757	 327.384	 517.497	 448.917	 14.527	 2243.636	 -8.218
  37	 3283	 421.569	 611.801	 251.386	 7.884	 3523.217	 -8.230
  30	 3506	 484.878	 333.566	 273.211	 3.944	 3347.446	 -8.237
  21	 2864	 457.072	 125.528	 419.878	 13.814	 1576.607	 -8.240
  21	   91	 305.370	 180.807	 260.771	 14.507	 451.117	 -8.252
   6	  474	 501.527	 467.712	 330.730	 18.209	 2076.583	 -8.277
  48	 2769	 337.539	 335.548	 446.515	 9.240	 4739.423	 -8.280
  39	 3174	 508.106	 245.363	 294.934	 14.576	 4611.473	 -8.290
  47	 2265	 269.576	 705.400	 317.104	 12.740	 3106.474	 -8.303
  48	 2944	 379.518	 320.355	 245.855	 17.998	 2493.906	 -8.321
  26	 1832	 493.295	 789.698	 282.022	 15.463	 4967.849	 -8.334
  21	  198	 534.526	 159.347	 297.433	 16.992	 330.717	 -8.379
  18	  420	 414.029	 233.431	 244.361	 3.509	 1484.320	 -8.385
  36	  261	 266.102	 239.291	 321.664	 15.150	 296.695	 -8.386
   7	 3077	 269.031	 788.627	 328.246	 11.575	 1166.564	 -8.425
   8	 3883	 443.201	 895.735	 417.458	 10.393	 3773.953	 -8.450
  30	  419	 498.610	 403.698	 270.260	 1.841	 2131.264	 -8.453
  37	 1604	 507.311	 486.728	 349.228	 17.896	 2972.592	 -8.503
   7	  114	 287.320	 124.218	 268.568	 18.741	 352.621	 -8.506
