412987.579,5711226.159
413046.025,5711228.771
413104.470,5711231.383
413162.916,5711233.995
413221.361,5711236.607
413279.806,5711239.219
413338.251,5711241.831
413396.696,5711244.442
413455.142,5711247.054
413513.587,5711249.666
413572.033,5711252.278
413630.478,5711254.890
413688.923,5711257.501
413747.368,5711260.113
413805.814,5711262.725
413864.259,5711265.337
413922.705,5711267.949
413981.149,5711270.561
414039.594,5711273.172
414098.040,5711275.784
414156.485,5711278.396
414214.930,5711281.008
414273.375,5711283.620
414331.821,5711286.231
414390.266,5711288.843
414448.711,5711291.455
414507.156,5711294.067
414565.602,5711296.679
414624.046,5711299.291
414682.492,5711301.902
414740.937,5711304.514
414799.381,5711307.126
414857.827,5711309.738
414916.271,5711312.350
414974.717,5711314.961
415033.162,5711317.573
415091.607,5711320.185
415150.052,5711322.797
415208.497,5711325.409
415266.942,5711328.020
415325.388,5711330.632
415383.832,5711333.244
415442.277,5711335.856
415500.722,5711338.467
415559.167,5711341.079
415617.612,5711343.691
415676.057,5711346.303
415734.502,5711348.915
415792.947,5711351.526
415851.392,5711354.138
415909.837,5711356.750
415968.282,5711359.362
416026.726,5711361.974
416085.172,5711364.585
416143.616,5711367.197
416202.061,5711369.809
416260.506,5711372.421
416318.951,5711375.032
416377.396,5711377.644
416435.840,5711380.256
416494.286,5711382.868
416552.730,5711385.479
416611.175,5711388.091
416669.620,5711390.703
416728.065,5711393.315
416786.509,5711395.927
416844.955,5711398.538
416903.399,5711401.150
416961.843,5711403.762
417020.289,5711406.374
417078.733,5711408.985
417137.178,5711411.597
417195.622,5711414.209
417254.068,5711416.821
417312.512,5711419.432
417370.957,5711422.044
417429.401,5711424.656
417487.846,5711427.268
417546.291,5711429.879
417604.736,5711432.491
417663.180,5711435.103
417721.624,5711437.715
417780.069,5711440.326
417838.513,5711442.938
417896.959,5711445.550
417955.403,5711448.162
418013.848,5711450.773
418072.292,5711453.385
418130.737,5711455.997
418189.181,5711458.609
418247.626,5711461.220
418306.070,5711463.832
418364.515,5711466.444
418422.959,5711469.055
418481.404,5711471.667
418539.849,5711474.279
418598.293,5711476.891
418656.738,5711479.502
418715.182,5711482.114
418773.627,5711484.726
418832.071,5711487.338
418890.516,5711489.949
418948.960,5711492.561
419007.405,5711495.173
419065.849,5711497.784
419124.292,5711500.396
419182.737,5711503.008
419241.181,5711505.620
419299.626,5711508.231
419358.070,5711510.843
419416.515,5711513.455
419474.959,5711516.066
419533.404,5711518.678
419591.848,5711521.290
419650.293,5711523.902
419708.736,5711526.513
419767.181,5711529.125
419825.625,5711531.737
419884.069,5711534.348
419942.514,5711536.960
420000.958,5711539.572
420059.402,5711542.183
420117.846,5711544.795
420176.291,5711547.407
420234.735,5711550.019
420293.179,5711552.630
420351.623,5711555.242
420410.068,5711557.854
420468.512,5711560.465
420526.956,5711563.077
420585.400,5711565.689
420643.844,5711568.300
420702.289,5711570.912
420760.732,5711573.524
420819.177,5711576.135
420877.621,5711578.747
420936.065,5711581.359
420994.509,5711583.970
421052.954,5711586.582
421111.397,5711589.194
421169.842,5711591.805
421228.285,5711594.417
421286.730,5711597.029
421345.174,5711599.640
421403.617,5711602.252
421462.062,5711604.864
421520.505,5711607.475
421578.950,5711610.087
421637.393,5711612.699
421695.838,5711615.311
421754.282,5711617.922
421812.726,5711620.534
421871.170,5711623.145
421929.615,5711625.757
421988.059,5711628.368
422046.502,5711630.980
422104.947,5711633.591
422163.391,5711636.203
422221.836,5711638.815
422280.279,5711641.426
422338.724,5711644.038
422397.168,5711646.649
422455.613,5711649.261
422514.056,5711651.872
422572.501,5711654.484
422630.945,5711657.095
422689.390,5711659.707
422747.833,5711662.318
422806.277,5711664.930
422864.722,5711667.541
422923.165,5711670.153
422981.610,5711672.764
423040.054,5711675.376
423098.498,5711677.987
423156.942,5711680.599
423215.386,5711683.210
423273.830,5711685.822
423332.275,5711688.433
423390.718,5711691.045
423449.163,5711693.657
423507.606,5711696.268
423566.050,5711698.879
423624.495,5711701.491
423682.938,5711704.102
423741.383,5711706.714
423799.826,5711709.325
423858.271,5711711.937
423916.714,5711714.548
423975.159,5711717.160
424033.602,5711719.771
424092.047,5711722.383
424150.490,5711724.994
424208.935,5711727.606
424267.378,5711730.217
424325.822,5711732.829
424384.266,5711735.440
424442.709,5711738.052
424501.154,5711740.663
424559.597,5711743.275
424618.042,5711745.886
424676.485,5711748.498
424734.929,5711751.109
424793.373,5711753.721
424851.817,5711756.332
424910.260,5711758.944
424968.705,5711761.555
425027.148,5711764.167
425085.591,5711766.778
425144.036,5711769.390
425202.479,5711772.001
425260.923,5711774.613
425319.367,5711777.224
425377.811,5711779.835
425436.254,5711782.447
425494.699,5711785.058
425553.142,5711787.670
425611.586,5711790.281
425670.029,5711792.893
425728.472,5711795.504
425786.917,5711798.116
425845.360,5711800.727
425903.804,5711803.339
425962.247,5711805.950
426020.691,5711808.562
426079.135,5711811.173
426137.579,5711813.784
426196.022,5711816.396
426254.466,5711819.007
426312.909,5711821.619
426371.353,5711824.230
426429.797,5711826.842
426488.240,5711829.453
426546.684,5711832.064
426605.127,5711834.676
426663.571,5711837.287
426722.014,5711839.899
426780.458,5711842.510
426838.901,5711845.122
426897.345,5711847.733
426955.788,5711850.345
427014.232,5711852.956
427072.675,5711855.567
427131.119,5711858.179
427189.562,5711860.790
427248.005,5711863.402
427306.449,5711866.013
427364.892,5711868.624
427423.336,5711871.236
427481.779,5711873.847
427540.223,5711876.459
427598.666,5711879.070
427657.110,5711881.682
427715.553,5711884.293
427773.997,5711886.904
427832.440,5711889.516
427890.884,5711892.127
427949.326,5711894.739
428007.769,5711897.350
428066.213,5711899.961
428124.656,5711902.573
428183.100,5711905.184
428241.543,5711907.796
428299.987,5711910.407
428358.429,5711913.018
428416.873,5711915.630
428475.316,5711918.241
428533.760,5711920.853
428592.203,5711923.464
428650.646,5711926.075
428709.089,5711928.687
428767.532,5711931.298
428825.976,5711933.910
428884.418,5711936.521
428942.862,5711939.132
429001.305,5711941.744
429059.749,5711944.355
429118.191,5711946.966
429176.635,5711949.578
429235.078,5711952.189
429293.521,5711954.801
429351.964,5711957.412
429410.407,5711960.023
429468.850,5711962.635
429527.293,5711965.246
429585.737,5711967.857
429644.179,5711970.469
429702.623,5711973.080
429761.066,5711975.692
429819.509,5711978.303
429877.952,5711980.914
429936.395,5711983.526
429994.838,5711986.137
430053.281,5711988.748
430111.724,5711991.360
430170.167,5711993.971
430228.610,5711996.582
430287.053,5711999.194
430345.496,5712001.805
