2780658.086,6281319.272
2780716.597,6281319.272
2780775.107,6281319.272
2780833.618,6281319.272
2780892.128,6281319.272
2780950.639,6281319.272
2781009.149,6281319.272
2781067.660,6281319.272
2781126.170,6281319.272
2781184.681,6281319.272
2781243.191,6281319.272
2781301.701,6281319.272
2781360.212,6281319.272
2781418.722,6281319.272
2781477.233,6281319.272
2781535.743,6281319.272
2781594.254,6281319.272
2781652.764,6281319.272
2781711.275,6281319.272
2781769.785,6281319.272
2781828.296,6281319.272
2781886.806,6281319.272
2781945.317,6281319.272
2782003.827,6281319.272
2782062.337,6281319.272
2782120.848,6281319.272
2782179.358,6281319.272
2782237.869,6281319.272
2782296.379,6281319.272
2782354.890,6281319.272
2782413.400,6281319.272
2782471.911,6281319.272
2782530.421,6281319.272
2782588.932,6281319.272
2782647.442,6281319.272
2782705.953,6281319.272
2782764.463,6281319.272
2782822.973,6281319.272
2782881.484,6281319.272
2782939.994,6281319.272
2782998.505,6281319.272
2783057.015,6281319.272
2783115.526,6281319.272
2783174.036,6281319.272
2783232.547,6281319.272
2783291.057,6281319.272
2783349.568,6281319.272
2783408.078,6281319.272
2783466.588,6281319.272
2783525.099,6281319.272
2783583.609,6281319.272
2783642.120,6281319.272
2783700.630,6281319.272
2783759.141,6281319.272
2783817.651,6281319.272
2783876.162,6281319.272
2783934.672,6281319.272
2783993.183,6281319.272
2784051.693,6281319.272
2784110.204,6281319.272
2784168.714,6281319.272
2784227.224,6281319.272
2784285.735,6281319.272
2784344.245,6281319.272
2784402.756,6281319.272
2784461.266,6281319.272
2784519.777,6281319.272
2784578.287,6281319.272
2784636.798,6281319.272
2784695.308,6281319.272
2784753.819,6281319.272
2784812.329,6281319.272
2784870.840,6281319.272
2784929.350,6281319.272
2784987.860,6281319.272
2785046.371,6281319.272
2785104.881,6281319.272
2785163.392,6281319.272
2785221.902,6281319.272
2785280.413,6281319.272
2785338.923,6281319.272
2785397.434,6281319.272
2785455.944,6281319.272
2785514.455,6281319.272
2785572.965,6281319.272
2785631.476,6281319.272
2785689.986,6281319.272
2785748.496,6281319.272
2785807.007,6281319.272
2785865.517,6281319.272
2785924.028,6281319.272
2785982.538,6281319.272
2786041.049,6281319.272
2786099.559,6281319.272
2786158.070,6281319.272
2786216.580,6281319.272
2786275.091,6281319.272
2786333.601,6281319.272
2786392.112,6281319.272
2786450.622,6281319.272
2786509.132,6281319.272
2786567.643,6281319.272
2786626.153,6281319.272
2786684.664,6281319.272
2786743.174,6281319.272
2786801.685,6281319.272
2786860.195,6281319.272
2786918.706,6281319.272
2786977.216,6281319.272
2787035.727,6281319.272
2787094.237,6281319.272
2787152.747,6281319.272
2787211.258,6281319.272
2787269.768,6281319.272
2787328.279,6281319.272
2787386.789,6281319.272
2787445.300,6281319.272
2787503.810,6281319.272
2787562.321,6281319.272
2787620.831,6281319.272
2787679.342,6281319.272
2787737.852,6281319.272
2787796.363,6281319.272
2787854.873,6281319.272
2787913.383,6281319.272
2787971.894,6281319.272
2788030.404,6281319.272
2788088.915,6281319.272
2788147.425,6281319.272
2788205.936,6281319.272
2788264.446,6281319.272
2788322.957,6281319.272
2788381.467,6281319.272
2788439.978,6281319.272
2788498.488,6281319.272
2788556.999,6281319.272
2788615.509,6281319.272
2788674.019,6281319.272
2788732.530,6281319.272
2788791.040,6281319.272
2788849.551,6281319.272
2788908.061,6281319.272
2788966.572,6281319.272
2789025.082,6281319.272
2789083.593,6281319.272
2789142.103,6281319.272
2789200.614,6281319.272
2789259.124,6281319.272
2789317.635,6281319.272
2789376.145,6281319.272
2789434.655,6281319.272
2789493.166,6281319.272
2789551.676,6281319.272
2789610.187,6281319.272
2789668.697,6281319.272
2789727.208,6281319.272
2789785.718,6281319.272
2789844.229,6281319.272
2789902.739,6281319.272
2789961.250,6281319.272
2790019.760,6281319.272
2790078.271,6281319.272
2790136.781,6281319.272
2790195.291,6281319.272
2790253.802,6281319.272
2790312.312,6281319.272
2790370.823,6281319.272
2790429.333,6281319.272
2790487.844,6281319.272
2790546.354,6281319.272
2790604.865,6281319.272
2790663.375,6281319.272
2790721.886,6281319.272
2790780.396,6281319.272
2790838.906,6281319.272
2790897.417,6281319.272
2790955.927,6281319.272
2791014.438,6281319.272
2791072.948,6281319.272
2791131.459,6281319.272
2791189.969,6281319.272
2791248.480,6281319.272
2791306.990,6281319.272
2791365.501,6281319.272
2791424.011,6281319.272
2791482.522,6281319.272
2791541.032,6281319.272
2791599.542,6281319.272
2791658.053,6281319.272
2791716.563,6281319.272
2791775.074,6281319.272
2791833.584,6281319.272
2791892.095,6281319.272
2791950.605,6281319.272
2792009.116,6281319.272
2792067.626,6281319.272
2792126.137,6281319.272
2792184.647,6281319.272
2792243.158,6281319.272
2792301.668,6281319.272
2792360.178,6281319.272
2792418.689,6281319.272
2792477.199,6281319.272
2792535.710,6281319.272
2792594.220,6281319.272
2792652.731,6281319.272
2792711.241,6281319.272
2792769.752,6281319.272
2792828.262,6281319.272
2792886.773,6281319.272
2792945.283,6281319.272
2793003.794,6281319.272
2793062.304,6281319.272
2793120.814,6281319.272
2793179.325,6281319.272
2793237.835,6281319.272
2793296.346,6281319.272
2793354.856,6281319.272
2793413.367,6281319.272
2793471.877,6281319.272
2793530.388,6281319.272
2793588.898,6281319.272
2793647.409,6281319.272
2793705.919,6281319.272
2793764.429,6281319.272
2793822.940,6281319.272
2793881.450,6281319.272
2793939.961,6281319.272
2793998.471,6281319.272
2794056.982,6281319.272
2794115.492,6281319.272
