Latitude,Longitude
-38.627,176.202
-38.627,176.203
-38.627,176.204
-38.627,176.204
-38.627,176.205
-38.627,176.206
-38.627,176.206
-38.627,176.207
-38.627,176.208
-38.627,176.208
-38.627,176.209
-38.627,176.210
-38.627,176.210
-38.627,176.211
-38.627,176.212
-38.627,176.212
-38.627,176.213
-38.627,176.214
-38.627,176.214
-38.627,176.215
-38.627,176.216
-38.627,176.216
-38.627,176.217
-38.627,176.218
-38.627,176.218
-38.627,176.219
-38.627,176.220
-38.627,176.220
-38.627,176.221
-38.626,176.222
-38.626,176.222
-38.626,176.223
-38.626,176.224
-38.626,176.224
-38.626,176.225
-38.626,176.226
-38.626,176.226
-38.626,176.227
-38.626,176.228
-38.626,176.228
-38.626,176.229
-38.626,176.230
-38.626,176.230
-38.626,176.231
-38.626,176.232
-38.626,176.232
-38.626,176.233
-38.626,176.234
-38.626,176.234
-38.626,176.235
-38.626,176.236
-38.626,176.236
-38.626,176.237
-38.626,176.238
-38.626,176.238
-38.626,176.239
-38.626,176.240
-38.626,176.240
-38.626,176.241
-38.626,176.242
-38.626,176.243
-38.626,176.243
-38.626,176.244
-38.626,176.245
-38.626,176.245
-38.626,176.246
-38.626,176.247
-38.626,176.247
-38.626,176.248
-38.626,176.249
-38.626,176.249
-38.626,176.250
-38.626,176.251
-38.626,176.251
-38.626,176.252
-38.626,176.253
-38.626,176.253
-38.626,176.254
-38.626,176.255
-38.626,176.255
-38.626,176.256
-38.625,176.257
-38.625,176.257
-38.625,176.258
-38.625,176.259
-38.625,176.259
-38.625,176.260
-38.625,176.261
-38.625,176.261
-38.625,176.262
-38.625,176.263
-38.625,176.263
-38.635,175.944
-38.635,175.944
-38.635,175.945
-38.635,175.946
-38.634,175.946
-38.634,175.947
-38.634,175.948
-38.634,175.948
-38.634,175.949
-38.634,175.950
-38.634,175.950
-38.634,175.951
-38.634,175.952
-38.634,175.952
-38.634,175.953
-38.634,175.954
-38.634,175.954
-38.634,175.955
-38.634,175.956
-38.634,175.956
-38.634,175.957
-38.634,175.958
-38.634,175.958
-38.634,175.959
-38.634,175.960
-38.634,175.960
-38.634,175.961
-38.634,175.962
-38.634,175.962
-38.634,175.963
-38.634,175.964
-38.634,175.964
-38.634,175.965
-38.634,175.966
-38.634,175.966
-38.634,175.967
-38.634,175.968
-38.634,175.968
-38.634,175.969
-38.634,175.970
-38.634,175.971
-38.634,175.971
-38.634,175.972
-38.634,175.973
-38.634,175.973
-38.634,175.974
-38.634,175.975
-38.634,175.975
-38.634,175.976
-38.634,175.977
-38.634,175.977
-38.634,175.978
-38.634,175.979
-38.634,175.979
-38.634,175.980
-38.634,175.981
-38.634,175.981
-38.634,175.982
-38.634,175.983
-38.634,175.983
-38.634,175.984
-38.633,175.985
-38.633,175.985
-38.633,175.986
-38.633,175.987
-38.633,175.987
-38.633,175.988
-38.633,175.989
-38.633,175.989
-38.633,175.990
-38.633,175.991
-38.633,175.991
-38.633,175.992
-38.633,175.993
-38.633,175.993
-38.633,175.994
-38.633,175.995
-38.633,175.995
-38.633,175.996
-38.633,175.997
-38.633,175.997
-38.633,175.998
-38.633,175.999
-38.633,175.999
-38.633,176.000
-38.633,176.001
-38.633,176.001
-38.633,176.002
-38.633,176.003
-38.633,176.003
-38.633,176.004
-38.633,176.005
-38.633,176.005
-38.633,176.006
-38.633,176.007
-38.633,176.007
-38.633,176.008
-38.633,176.009
-38.633,176.009
-38.633,176.010
-38.633,176.011
-38.633,176.011
-38.633,176.012
-38.633,176.013
-38.633,176.014
-38.633,176.014
-38.633,176.015
-38.633,176.016
-38.633,176.016
-38.633,176.017
-38.633,176.018
-38.633,176.018
-38.633,176.019
-38.633,176.020
-38.633,176.020
-38.633,176.021
-38.633,176.022
-38.633,176.022
-38.632,176.023
-38.632,176.024
-38.632,176.024
-38.632,176.025
-38.632,176.026
-38.632,176.026
-38.632,176.027
-38.632,176.028
-38.632,176.028
-38.632,176.029
-38.632,176.030
-38.632,176.030
-38.632,176.031
-38.632,176.032
-38.632,176.032
-38.632,176.033
-38.632,176.034
-38.632,176.034
-38.632,176.035
-38.632,176.036
-38.632,176.036
-38.632,176.037
-38.632,176.038
-38.632,176.038
-38.632,176.039
-38.632,176.040
-38.632,176.040
-38.632,176.041
-38.632,176.042
-38.632,176.042
-38.632,176.043
-38.632,176.044
-38.632,176.044
-38.632,176.045
-38.632,176.046
-38.632,176.046
-38.632,176.047
-38.632,176.048
-38.632,176.048
-38.632,176.049
-38.632,176.050
-38.632,176.050
-38.632,176.051
-38.632,176.052
-38.632,176.052
-38.632,176.053
-38.632,176.054
-38.632,176.054
-38.632,176.055
-38.632,176.056
-38.632,176.056
-38.632,176.057
-38.632,176.058
-38.632,176.059
-38.632,176.059
-38.631,176.060
-38.631,176.061
-38.631,176.061
-38.631,176.062
-38.631,176.063
-38.631,176.063
-38.631,176.064
-38.631,176.065
-38.631,176.065
-38.631,176.066
-38.631,176.067
-38.631,176.067
-38.631,176.068
-38.631,176.069
-38.631,176.069
-38.631,176.070
-38.631,176.071
-38.631,176.071
-38.631,176.072
-38.631,176.073
-38.631,176.073
-38.631,176.074
-38.631,176.075
-38.631,176.075
-38.631,176.076
-38.631,176.077
-38.631,176.077
-38.631,176.078
-38.631,176.079
-38.631,176.079
-38.631,176.080
-38.631,176.081
-38.631,176.081
-38.631,176.082
-38.631,176.083
-38.631,176.083
-38.631,176.084
-38.631,176.085
-38.631,176.085
-38.631,176.086
-38.631,176.087
-38.631,176.087
-38.631,176.088
-38.631,176.089
-38.631,176.089
-38.631,176.090
-38.631,176.091
-38.631,176.091
-38.631,176.092
-38.631,176.093
-38.631,176.093
-38.631,176.094
-38.631,176.095
-38.631,176.095
-38.631,176.096
-38.630,176.097
-38.630,176.097
-38.630,176.098
-38.630,176.099
-38.630,176.099
-38.630,176.100
-38.630,176.101
-38.630,176.101
-38.630,176.102
-38.630,176.103
-38.630,176.104
-38.630,176.104
-38.630,176.105
-38.630,176.106
-38.630,176.106
-38.630,176.107
-38.630,176.108
-38.630,176.108
-38.630,176.109
-38.630,176.110
-38.630,176.110
-38.630,176.111
-38.630,176.112
-38.630,176.112
-38.630,176.113
-38.630,176.114
-38.630,176.114
-38.630,176.115
-38.630,176.116
-38.630,176.116
-38.630,176.117
-38.630,176.118
-38.630,176.118
-38.630,176.119
-38.630,176.120
-38.630,176.120
-38.630,176.121
-38.630,176.122
-38.630,176.122
-38.630,176.123
-38.630,176.124
-38.630,176.124
-38.630,176.125
-38.630,176.126
-38.630,176.126
-38.630,176.127
-38.630,176.128
-38.630,176.128
-38.630,176.129
-38.630,176.130
-38.630,176.130
-38.630,176.131
-38.630,176.132
-38.630,176.132
-38.629,176.133
-38.629,176.134
-38.629,176.134
-38.629,176.135
-38.629,176.136
-38.629,176.136
-38.629,176.137
-38.629,176.138
-38.629,176.138
-38.629,176.139
-38.629,176.140
-38.629,176.140
-38.629,176.141
-38.629,176.142
-38.629,176.142
-38.629,176.143
-38.629,176.144
-38.629,176.144
-38.629,176.145
-38.629,176.146
-38.629,176.146
-38.629,176.147
-38.629,176.148
-38.629,176.149
-38.629,176.149
-38.629,176.150
-38.629,176.151
-38.629,176.151
-38.629,176.152
-38.629,176.153
-38.629,176.153
-38.629,176.154
-38.629,176.155
-38.629,176.155
-38.629,176.156
-38.629,176.157
-38.629,176.157
-38.629,176.158
-38.629,176.159
-38.629,176.159
-38.629,176.160
-38.629,176.161
-38.629,176.161
-38.629,176.162
-38.629,176.163
-38.629,176.163
-38.629,176.164
-38.629,176.165
-38.629,176.165
-38.629,176.166
-38.629,176.167
-38.629,176.167
-38.629,176.168
-38.629,176.169
-38.628,176.169
-38.628,176.170
-38.628,176.171
-38.628,176.171
-38.628,176.172
-38.628,176.173
-38.628,176.173
-38.628,176.174
-38.628,176.175
-38.628,176.175
-38.628,176.176
-38.628,176.177
-38.628,176.177
-38.628,176.178
-38.628,176.179
-38.628,176.179
-38.628,176.180
-38.628,176.181
-38.628,176.181
-38.628,176.182
-38.628,176.183
-38.628,176.183
-38.628,176.184
-38.628,176.185
-38.628,176.185
-38.628,176.186
-38.628,176.187
-38.628,176.187
-38.628,176.188
-38.628,176.189
-38.628,176.189
-38.628,176.190
-38.628,176.191
-38.628,176.191
-38.628,176.192
-38.628,176.193
-38.628,176.194
-38.628,176.194
-38.628,176.195
-38.628,176.196
-38.628,176.196
-38.628,176.197
-38.628,176.198
-38.628,176.198
-38.628,176.199
-38.628,176.200
-38.628,176.200
-38.628,176.201
-38.628,176.202
-38.628,176.202
-38.628,176.203
-38.628,176.204
-38.628,176.204
-38.627,176.205
-38.627,176.206
-38.627,176.206
-38.627,176.207
-38.627,176.208
-38.627,176.208
-38.627,176.209
-38.627,176.210
-38.627,176.210
-38.627,176.211
-38.627,176.212
-38.627,176.212
-38.627,176.213
-38.627,176.214
-38.627,176.214
-38.627,176.215
-38.627,176.216
-38.627,176.216
-38.627,176.217
-38.627,176.218
-38.627,176.218
-38.627,176.219
-38.627,176.220
-38.627,176.220
-38.627,176.221
-38.627,176.222
-38.627,176.222
-38.627,176.223
-38.627,176.224
-38.627,176.224
-38.627,176.225
-38.627,176.226
-38.627,176.226
-38.627,176.227
-38.627,176.228
-38.627,176.228
-38.627,176.229
-38.627,176.230
-38.627,176.230
-38.627,176.231
-38.627,176.232
-38.627,176.232
-38.627,176.233
-38.627,176.234
-38.627,176.234
-38.627,176.235
-38.627,176.236
-38.627,176.236
-38.627,176.237
-38.627,176.238
-38.627,176.239
-38.627,176.239
-38.626,176.240
-38.626,176.241
-38.626,176.241
-38.626,176.242
-38.626,176.243
-38.626,176.243
-38.626,176.244
-38.626,176.245
-38.626,176.245
-38.626,176.246
-38.626,176.247
-38.626,176.247
-38.626,176.248
-38.626,176.249
-38.626,176.249
-38.626,176.250
-38.626,176.251
-38.626,176.251
-38.626,176.252
-38.626,176.253
-38.626,176.253
-38.626,176.254
-38.626,176.255
-38.626,176.255
-38.626,176.256
-38.626,176.257
-38.626,176.257
-38.626,176.258
-38.626,176.259
-38.626,176.259
-38.626,176.260
-38.626,176.261
-38.626,176.261
-38.626,176.262
-38.626,176.263
-38.626,176.263
-38.635,175.944
-38.635,175.944
-38.635,175.945
-38.635,175.946
-38.635,175.946
-38.635,175.947
-38.635,175.948
-38.635,175.948
-38.635,175.949
-38.635,175.950
-38.635,175.950
-38.635,175.951
-38.635,175.952
-38.635,175.952
-38.635,175.953
-38.635,175.954
-38.635,175.954
-38.635,175.955
-38.635,175.956
-38.635,175.956
-38.635,175.957
-38.635,175.958
-38.635,175.958
-38.635,175.959
-38.635,175.960
-38.635,175.960
-38.635,175.961
-38.635,175.962
-38.635,175.962
-38.635,175.963
-38.635,175.964
-38.635,175.964
-38.635,175.965
-38.635,175.966
-38.635,175.967
-38.634,175.967
-38.634,175.968
-38.634,175.969
-38.634,175.969
-38.634,175.970
-38.634,175.971
-38.634,175.971
-38.634,175.972
-38.634,175.973
-38.634,175.973
-38.634,175.974
-38.634,175.975
-38.634,175.975
-38.634,175.976
-38.634,175.977
-38.634,175.977
-38.634,175.978
-38.634,175.979
-38.634,175.979
-38.634,175.980
-38.634,175.981
-38.634,175.981
-38.634,175.982
-38.634,175.983
-38.634,175.983
-38.634,175.984
-38.634,175.985
-38.634,175.985
-38.634,175.986
-38.634,175.987
-38.634,175.987
-38.634,175.988
-38.634,175.989
-38.634,175.989
-38.634,175.990
-38.634,175.991
-38.634,175.991
-38.634,175.992
-38.634,175.993
-38.634,175.993
-38.634,175.994
-38.634,175.995
-38.634,175.995
-38.634,175.996
-38.634,175.997
-38.634,175.997
-38.634,175.998
-38.634,175.999
-38.634,175.999
-38.634,176.000
-38.634,176.001
-38.634,176.001
-38.634,176.002
-38.634,176.003
-38.634,176.003
-38.634,176.004
-38.633,176.005
-38.633,176.005
-38.633,176.006
-38.633,176.007
-38.633,176.007
-38.633,176.008
-38.633,176.009
-38.633,176.009
-38.633,176.010
-38.633,176.011
-38.633,176.012
-38.633,176.012
-38.633,176.013
-38.633,176.014
-38.633,176.014
-38.633,176.015
-38.633,176.016
-38.633,176.016
-38.633,176.017
-38.633,176.018
-38.633,176.018
-38.633,176.019
-38.633,176.020
-38.633,176.020
-38.633,176.021
-38.633,176.022
-38.633,176.022
-38.633,176.023
-38.633,176.024
-38.633,176.024
-38.633,176.025
-38.633,176.026
-38.633,176.026
-38.633,176.027
-38.633,176.028
-38.633,176.028
-38.633,176.029
-38.633,176.030
-38.633,176.030
-38.633,176.031
-38.633,176.032
-38.633,176.032
-38.633,176.033
-38.633,176.034
-38.633,176.034
-38.633,176.035
-38.633,176.036
-38.633,176.036
-38.633,176.037
-38.633,176.038
-38.633,176.038
-38.633,176.039
-38.633,176.040
-38.633,176.040
-38.633,176.041
-38.633,176.042
-38.632,176.042
-38.632,176.043
-38.632,176.044
-38.632,176.044
-38.632,176.045
-38.632,176.046
-38.632,176.046
-38.632,176.047
-38.632,176.048
-38.632,176.048
-38.632,176.049
-38.632,176.050
-38.632,176.050
-38.632,176.051
-38.632,176.052
-38.632,176.052
-38.632,176.053
-38.632,176.054
-38.632,176.055
-38.632,176.055
-38.632,176.056
-38.632,176.057
-38.632,176.057
-38.632,176.058
-38.632,176.059
-38.632,176.059
-38.632,176.060
-38.632,176.061
-38.632,176.061
-38.632,176.062
-38.632,176.063
-38.632,176.063
-38.632,176.064
-38.632,176.065
-38.632,176.065
-38.632,176.066
-38.632,176.067
-38.632,176.067
-38.632,176.068
-38.632,176.069
-38.632,176.069
-38.632,176.070
-38.632,176.071
-38.632,176.071
-38.632,176.072
-38.632,176.073
-38.632,176.073
-38.632,176.074
-38.632,176.075
-38.632,176.075
-38.632,176.076
-38.632,176.077
-38.632,176.077
-38.632,176.078
-38.632,176.079
-38.631,176.079
-38.631,176.080
-38.631,176.081
-38.631,176.081
-38.631,176.082
-38.631,176.083
-38.631,176.083
-38.631,176.084
-38.631,176.085
-38.631,176.085
-38.631,176.086
-38.631,176.087
-38.631,176.087
-38.631,176.088
-38.631,176.089
-38.631,176.089
-38.631,176.090
-38.631,176.091
-38.631,176.091
-38.631,176.092
-38.631,176.093
-38.631,176.093
-38.631,176.094
-38.631,176.095
-38.631,176.095
-38.631,176.096
-38.631,176.097
-38.631,176.097
-38.631,176.098
-38.631,176.099
-38.631,176.100
-38.631,176.100
-38.631,176.101
-38.631,176.102
-38.631,176.102
-38.631,176.103
-38.631,176.104
-38.631,176.104
-38.631,176.105
-38.631,176.106
-38.631,176.106
-38.631,176.107
-38.631,176.108
-38.631,176.108
-38.631,176.109
-38.631,176.110
-38.631,176.110
-38.631,176.111
-38.631,176.112
-38.631,176.112
-38.631,176.113
-38.631,176.114
-38.631,176.114
-38.631,176.115
-38.631,176.116
-38.630,176.116
-38.630,176.117
-38.630,176.118
-38.630,176.118
-38.630,176.119
-38.630,176.120
-38.630,176.120
-38.630,176.121
-38.630,176.122
-38.630,176.122
-38.630,176.123
-38.630,176.124
-38.630,176.124
-38.630,176.125
-38.630,176.126
-38.630,176.126
-38.630,176.127
-38.630,176.128
-38.630,176.128
-38.630,176.129
-38.630,176.130
-38.630,176.130
-38.630,176.131
-38.630,176.132
-38.630,176.132
-38.630,176.133
-38.630,176.134
-38.630,176.134
-38.630,176.135
-38.630,176.136
-38.630,176.136
-38.630,176.137
-38.630,176.138
-38.630,176.138
-38.630,176.139
-38.630,176.140
-38.630,176.140
-38.630,176.141
-38.630,176.142
-38.630,176.142
-38.630,176.143
-38.630,176.144
-38.630,176.145
-38.630,176.145
-38.630,176.146
-38.630,176.147
-38.630,176.147
-38.630,176.148
-38.630,176.149
-38.630,176.149
-38.630,176.150
-38.630,176.151
-38.630,176.151
-38.630,176.152
-38.629,176.153
-38.629,176.153
-38.629,176.154
-38.629,176.155
-38.629,176.155
-38.629,176.156
-38.629,176.157
-38.629,176.157
-38.629,176.158
-38.629,176.159
-38.629,176.159
-38.629,176.160
-38.629,176.161
-38.629,176.161
-38.629,176.162
-38.629,176.163
-38.629,176.163
-38.629,176.164
-38.629,176.165
-38.629,176.165
-38.629,176.166
-38.629,176.167
-38.629,176.167
-38.629,176.168
-38.629,176.169
-38.629,176.169
-38.629,176.170
-38.629,176.171
-38.629,176.171
-38.629,176.172
-38.629,176.173
-38.629,176.173
-38.629,176.174
-38.629,176.175
-38.629,176.175
-38.629,176.176
-38.629,176.177
-38.629,176.177
-38.629,176.178
-38.629,176.179
-38.629,176.179
-38.629,176.180
-38.629,176.181
-38.629,176.181
-38.629,176.182
-38.629,176.183
-38.629,176.183
-38.629,176.184
-38.629,176.185
-38.629,176.185
-38.629,176.186
-38.629,176.187
-38.629,176.187
-38.628,176.188
-38.628,176.189
-38.628,176.190
-38.628,176.190
-38.628,176.191
-38.628,176.192
-38.628,176.192
-38.628,176.193
-38.628,176.194
-38.628,176.194
-38.628,176.195
-38.628,176.196
-38.628,176.196
-38.628,176.197
-38.628,176.198
-38.628,176.198
-38.628,176.199
-38.628,176.200
-38.628,176.200
-38.628,176.201
-38.628,176.202
-38.628,176.202
-38.628,176.203
-38.628,176.204
-38.628,176.204
-38.628,176.205
-38.628,176.206
-38.628,176.206
-38.628,176.207
-38.628,176.208
-38.628,176.208
-38.628,176.209
-38.628,176.210
-38.628,176.210
-38.628,176.211
-38.628,176.212
-38.628,176.212
-38.628,176.213
-38.628,176.214
-38.628,176.214
-38.628,176.215
-38.628,176.216
-38.628,176.216
-38.628,176.217
-38.628,176.218
-38.628,176.218
-38.628,176.219
-38.628,176.220
-38.628,176.220
-38.628,176.221
-38.628,176.222
-38.628,176.222
-38.628,176.223
-38.627,176.224
-38.627,176.224
-38.627,176.225
-38.627,176.226
-38.627,176.226
-38.627,176.227
-38.627,176.228
-38.627,176.228
-38.627,176.229
-38.627,176.230
-38.627,176.230
-38.627,176.231
-38.627,176.232
-38.627,176.232
-38.627,176.233
-38.627,176.234
-38.627,176.235
-38.627,176.235
-38.627,176.236
-38.627,176.237
-38.627,176.237
-38.627,176.238
-38.627,176.239
-38.627,176.239
-38.627,176.240
-38.627,176.241
-38.627,176.241
-38.627,176.242
-38.627,176.243
-38.627,176.243
-38.627,176.244
-38.627,176.245
-38.627,176.245
-38.627,176.246
-38.627,176.247
-38.627,176.247
-38.627,176.248
-38.627,176.249
-38.627,176.249
-38.627,176.250
-38.627,176.251
-38.627,176.251
-38.627,176.252
-38.627,176.253
-38.627,176.253
-38.627,176.254
-38.627,176.255
-38.627,176.255
-38.627,176.256
-38.627,176.257
-38.627,176.257
-38.627,176.258
-38.626,176.259
-38.626,176.259
-38.626,176.260
-38.626,176.261
-38.626,176.261
-38.626,176.262
-38.626,176.263
-38.626,176.263
-38.636,175.944
-38.636,175.944
-38.636,175.945
-38.636,175.946
-38.636,175.946
-38.636,175.947
-38.636,175.948
-38.636,175.948
-38.635,175.949
-38.635,175.950
-38.635,175.950
-38.635,175.951
-38.635,175.952
-38.635,175.952
-38.635,175.953
-38.635,175.954
-38.635,175.954
-38.635,175.955
-38.635,175.956
-38.635,175.956
-38.635,175.957
-38.635,175.958
-38.635,175.958
-38.635,175.959
-38.635,175.960
-38.635,175.960
-38.635,175.961
-38.635,175.962
-38.635,175.962
-38.635,175.963
-38.635,175.964
-38.635,175.965
-38.635,175.965
-38.635,175.966
-38.635,175.967
-38.635,175.967
-38.635,175.968
-38.635,175.969
-38.635,175.969
-38.635,175.970
-38.635,175.971
-38.635,175.971
-38.635,175.972
-38.635,175.973
-38.635,175.973
-38.635,175.974
-38.635,175.975
-38.635,175.975
-38.635,175.976
-38.635,175.977
-38.635,175.977
-38.635,175.978
-38.635,175.979
-38.635,175.979
-38.635,175.980
-38.635,175.981
-38.635,175.981
-38.635,175.982
-38.635,175.983
-38.635,175.983
-38.635,175.984
-38.635,175.985
-38.635,175.985
-38.635,175.986
-38.634,175.987
-38.634,175.987
-38.634,175.988
-38.634,175.989
-38.634,175.989
-38.634,175.990
-38.634,175.991
-38.634,175.991
-38.634,175.992
-38.634,175.993
-38.634,175.993
-38.634,175.994
-38.634,175.995
-38.634,175.995
-38.634,175.996
-38.634,175.997
-38.634,175.997
-38.634,175.998
-38.634,175.999
-38.634,175.999
-38.634,176.000
-38.634,176.001
-38.634,176.001
-38.634,176.002
-38.634,176.003
-38.634,176.003
-38.634,176.004
-38.634,176.005
-38.634,176.005
-38.634,176.006
-38.634,176.007
-38.634,176.008
-38.634,176.008
-38.634,176.009
-38.634,176.010
-38.634,176.010
-38.634,176.011
-38.634,176.012
-38.634,176.012
-38.634,176.013
-38.634,176.014
-38.634,176.014
-38.634,176.015
-38.634,176.016
-38.634,176.016
-38.634,176.017
-38.634,176.018
-38.634,176.018
-38.634,176.019
-38.634,176.020
-38.634,176.020
-38.634,176.021
-38.634,176.022
-38.634,176.022
-38.634,176.023
-38.634,176.024
-38.634,176.024
-38.633,176.025
-38.633,176.026
-38.633,176.026
-38.633,176.027
-38.633,176.028
-38.633,176.028
-38.633,176.029
-38.633,176.030
-38.633,176.030
-38.633,176.031
-38.633,176.032
-38.633,176.032
-38.633,176.033
-38.633,176.034
-38.633,176.034
-38.633,176.035
-38.633,176.036
-38.633,176.036
-38.633,176.037
-38.633,176.038
-38.633,176.038
-38.633,176.039
-38.633,176.040
-38.633,176.040
-38.633,176.041
-38.633,176.042
-38.633,176.042
-38.633,176.043
-38.633,176.044
-38.633,176.044
-38.633,176.045
-38.633,176.046
-38.633,176.046
-38.633,176.047
-38.633,176.048
-38.633,176.048
-38.633,176.049
-38.633,176.050
-38.633,176.050
-38.633,176.051
-38.633,176.052
-38.633,176.053
-38.633,176.053
-38.633,176.054
-38.633,176.055
-38.633,176.055
-38.633,176.056
-38.633,176.057
-38.633,176.057
-38.633,176.058
-38.633,176.059
-38.633,176.059
-38.633,176.060
-38.633,176.061
-38.633,176.061
-38.632,176.062
-38.632,176.063
-38.632,176.063
-38.632,176.064
-38.632,176.065
-38.632,176.065
-38.632,176.066
-38.632,176.067
-38.632,176.067
-38.632,176.068
-38.632,176.069
-38.632,176.069
-38.632,176.070
-38.632,176.071
-38.632,176.071
-38.632,176.072
-38.632,176.073
-38.632,176.073
-38.632,176.074
-38.632,176.075
-38.632,176.075
-38.632,176.076
-38.632,176.077
-38.632,176.077
-38.632,176.078
-38.632,176.079
-38.632,176.079
-38.632,176.080
-38.632,176.081
-38.632,176.081
-38.632,176.082
-38.632,176.083
-38.632,176.083
-38.632,176.084
-38.632,176.085
-38.632,176.085
-38.632,176.086
-38.632,176.087
-38.632,176.087
-38.632,176.088
-38.632,176.089
-38.632,176.089
-38.632,176.090
-38.632,176.091
-38.632,176.091
-38.632,176.092
-38.632,176.093
-38.632,176.093
-38.632,176.094
-38.632,176.095
-38.632,176.095
-38.632,176.096
-38.632,176.097
-38.632,176.098
-38.632,176.098
-38.631,176.099
-38.631,176.100
-38.631,176.100
-38.631,176.101
-38.631,176.102
-38.631,176.102
-38.631,176.103
-38.631,176.104
-38.631,176.104
-38.631,176.105
-38.631,176.106
-38.631,176.106
-38.631,176.107
-38.631,176.108
-38.631,176.108
-38.631,176.109
-38.631,176.110
-38.631,176.110
-38.631,176.111
-38.631,176.112
-38.631,176.112
-38.631,176.113
-38.631,176.114
-38.631,176.114
-38.631,176.115
-38.631,176.116
-38.631,176.116
-38.631,176.117
-38.631,176.118
-38.631,176.118
-38.631,176.119
-38.631,176.120
-38.631,176.120
-38.631,176.121
-38.631,176.122
-38.631,176.122
-38.631,176.123
-38.631,176.124
-38.631,176.124
-38.631,176.125
-38.631,176.126
-38.631,176.126
-38.631,176.127
-38.631,176.128
-38.631,176.128
-38.631,176.129
-38.631,176.130
-38.631,176.130
-38.631,176.131
-38.631,176.132
-38.631,176.132
-38.631,176.133
-38.631,176.134
-38.631,176.134
-38.630,176.135
-38.630,176.136
-38.630,176.136
-38.630,176.137
-38.630,176.138
-38.630,176.138
-38.630,176.139
-38.630,176.140
-38.630,176.140
-38.630,176.141
-38.630,176.142
-38.630,176.143
-38.630,176.143
-38.630,176.144
-38.630,176.145
-38.630,176.145
-38.630,176.146
-38.630,176.147
-38.630,176.147
-38.630,176.148
-38.630,176.149
-38.630,176.149
-38.630,176.150
-38.630,176.151
-38.630,176.151
-38.630,176.152
-38.630,176.153
-38.630,176.153
-38.630,176.154
-38.630,176.155
-38.630,176.155
-38.630,176.156
-38.630,176.157
-38.630,176.157
-38.630,176.158
-38.630,176.159
-38.630,176.159
-38.630,176.160
-38.630,176.161
-38.630,176.161
-38.630,176.162
-38.630,176.163
-38.630,176.163
-38.630,176.164
-38.630,176.165
-38.630,176.165
-38.630,176.166
-38.630,176.167
-38.630,176.167
-38.630,176.168
-38.630,176.169
-38.630,176.169
-38.630,176.170
-38.630,176.171
-38.629,176.171
-38.629,176.172
-38.629,176.173
-38.629,176.173
-38.629,176.174
-38.629,176.175
-38.629,176.175
-38.629,176.176
-38.629,176.177
-38.629,176.177
-38.629,176.178
-38.629,176.179
-38.629,176.179
-38.629,176.180
-38.629,176.181
-38.629,176.181
-38.629,176.182
-38.629,176.183
-38.629,176.183
-38.629,176.184
-38.629,176.185
-38.629,176.185
-38.629,176.186
-38.629,176.187
-38.629,176.188
-38.629,176.188
-38.629,176.189
-38.629,176.190
