Latitude,Longitude
-38.684,176.161
-38.684,176.162
-38.684,176.162
-38.684,176.163
-38.684,176.164
-38.683,176.164
-38.683,176.165
-38.683,176.166
-38.683,176.166
-38.683,176.167
-38.683,176.168
-38.683,176.168
-38.683,176.169
-38.683,176.170
-38.683,176.170
-38.683,176.171
-38.683,176.172
-38.683,176.172
-38.683,176.173
-38.683,176.174
-38.683,176.175
-38.683,176.175
-38.683,176.176
-38.683,176.177
-38.683,176.177
-38.683,176.178
-38.683,176.179
-38.683,176.179
-38.683,176.180
-38.683,176.181
-38.683,176.181
-38.683,176.182
-38.683,176.183
-38.683,176.183
-38.683,176.184
-38.683,176.185
-38.683,176.185
-38.683,176.186
-38.683,176.187
-38.683,176.187
-38.683,176.188
-38.683,176.189
-38.683,176.189
-38.683,176.190
-38.683,176.191
-38.683,176.191
-38.683,176.192
-38.683,176.193
-38.683,176.193
-38.683,176.194
-38.683,176.195
-38.683,176.195
-38.683,176.196
-38.683,176.197
-38.683,176.197
-38.683,176.198
-38.683,176.199
-38.683,176.199
-38.682,176.200
-38.682,176.201
-38.682,176.201
-38.682,176.202
-38.682,176.203
-38.682,176.203
-38.682,176.204
-38.682,176.205
-38.682,176.205
-38.682,176.206
-38.682,176.207
-38.682,176.207
-38.682,176.208
-38.682,176.209
-38.682,176.209
-38.682,176.210
-38.682,176.211
-38.682,176.211
-38.682,176.212
-38.682,176.213
-38.682,176.213
-38.682,176.214
-38.682,176.215
-38.682,176.216
-38.682,176.216
-38.682,176.217
-38.682,176.218
-38.682,176.218
-38.682,176.219
-38.682,176.220
-38.682,176.220
-38.682,176.221
-38.682,176.222
-38.682,176.222
-38.682,176.223
-38.682,176.224
-38.682,176.224
-38.682,176.225
-38.682,176.226
-38.682,176.226
-38.682,176.227
-38.682,176.228
-38.682,176.228
-38.682,176.229
-38.682,176.230
-38.682,176.230
-38.682,176.231
-38.682,176.232
-38.682,176.232
-38.682,176.233
-38.682,176.234
-38.682,176.234
-38.681,176.235
-38.681,176.236
-38.681,176.236
-38.681,176.237
-38.681,176.238
-38.681,176.238
-38.681,176.239
-38.681,176.240
-38.681,176.240
-38.681,176.241
-38.681,176.242
-38.681,176.242
-38.681,176.243
-38.681,176.244
-38.681,176.244
-38.681,176.245
-38.681,176.246
-38.681,176.246
-38.681,176.247
-38.681,176.248
-38.681,176.248
-38.681,176.249
-38.681,176.250
-38.681,176.250
-38.681,176.251
-38.681,176.252
-38.681,176.252
-38.681,176.253
-38.681,176.254
-38.681,176.254
-38.681,176.255
-38.681,176.256
-38.681,176.257
-38.681,176.257
-38.681,176.258
-38.681,176.259
-38.681,176.259
-38.681,176.260
-38.681,176.261
-38.681,176.261
-38.681,176.262
-38.681,176.263
-38.681,176.263
-38.681,176.264
-38.681,176.265
-38.681,176.265
-38.681,176.266
-38.690,175.946
-38.690,175.947
-38.690,175.947
-38.690,175.948
-38.690,175.949
-38.690,175.949
-38.690,175.950
-38.690,175.951
-38.690,175.951
-38.690,175.952
-38.690,175.953
-38.690,175.953
-38.690,175.954
-38.690,175.955
-38.690,175.955
-38.690,175.956
-38.690,175.957
-38.690,175.957
-38.690,175.958
-38.690,175.959
-38.690,175.959
-38.690,175.960
-38.690,175.961
-38.689,175.961
-38.689,175.962
-38.689,175.963
-38.689,175.963
-38.689,175.964
-38.689,175.965
-38.689,175.965
-38.689,175.966
-38.689,175.967
-38.689,175.967
-38.689,175.968
-38.689,175.969
-38.689,175.970
-38.689,175.970
-38.689,175.971
-38.689,175.972
-38.689,175.972
-38.689,175.973
-38.689,175.974
-38.689,175.974
-38.689,175.975
-38.689,175.976
-38.689,175.976
-38.689,175.977
-38.689,175.978
-38.689,175.978
-38.689,175.979
-38.689,175.980
-38.689,175.980
-38.689,175.981
-38.689,175.982
-38.689,175.982
-38.689,175.983
-38.689,175.984
-38.689,175.984
-38.689,175.985
-38.689,175.986
-38.689,175.986
-38.689,175.987
-38.689,175.988
-38.689,175.988
-38.689,175.989
-38.689,175.990
-38.689,175.990
-38.689,175.991
-38.689,175.992
-38.689,175.992
-38.689,175.993
-38.689,175.994
-38.689,175.994
-38.689,175.995
-38.689,175.996
-38.689,175.996
-38.689,175.997
-38.689,175.998
-38.689,175.998
-38.688,175.999
-38.688,176.000
-38.688,176.000
-38.688,176.001
-38.688,176.002
-38.688,176.002
-38.688,176.003
-38.688,176.004
-38.688,176.004
-38.688,176.005
-38.688,176.006
-38.688,176.006
-38.688,176.007
-38.688,176.008
-38.688,176.009
-38.688,176.009
-38.688,176.010
-38.688,176.011
-38.688,176.011
-38.688,176.012
-38.688,176.013
-38.688,176.013
-38.688,176.014
-38.688,176.015
-38.688,176.015
-38.688,176.016
-38.688,176.017
-38.688,176.017
-38.688,176.018
-38.688,176.019
-38.688,176.019
-38.688,176.020
-38.688,176.021
-38.688,176.021
-38.688,176.022
-38.688,176.023
-38.688,176.023
-38.688,176.024
-38.688,176.025
-38.688,176.025
-38.688,176.026
-38.688,176.027
-38.688,176.027
-38.688,176.028
-38.688,176.029
-38.688,176.029
-38.688,176.030
-38.688,176.031
-38.688,176.031
-38.688,176.032
-38.688,176.033
-38.688,176.033
-38.688,176.034
-38.688,176.035
-38.688,176.035
-38.688,176.036
-38.687,176.037
-38.687,176.037
-38.687,176.038
-38.687,176.039
-38.687,176.039
-38.687,176.040
-38.687,176.041
-38.687,176.041
-38.687,176.042
-38.687,176.043
-38.687,176.043
-38.687,176.044
-38.687,176.045
-38.687,176.045
-38.687,176.046
-38.687,176.047
-38.687,176.047
-38.687,176.048
-38.687,176.049
-38.687,176.050
-38.687,176.050
-38.687,176.051
-38.687,176.052
-38.687,176.052
-38.687,176.053
-38.687,176.054
-38.687,176.054
-38.687,176.055
-38.687,176.056
-38.687,176.056
-38.687,176.057
-38.687,176.058
-38.687,176.058
-38.687,176.059
-38.687,176.060
-38.687,176.060
-38.687,176.061
-38.687,176.062
-38.687,176.062
-38.687,176.063
-38.687,176.064
-38.687,176.064
-38.687,176.065
-38.687,176.066
-38.687,176.066
-38.687,176.067
-38.687,176.068
-38.687,176.068
-38.687,176.069
-38.687,176.070
-38.687,176.070
-38.687,176.071
-38.687,176.072
-38.687,176.072
-38.687,176.073
-38.687,176.074
-38.686,176.074
-38.686,176.075
-38.686,176.076
-38.686,176.076
-38.686,176.077
-38.686,176.078
-38.686,176.078
-38.686,176.079
-38.686,176.080
-38.686,176.080
-38.686,176.081
-38.686,176.082
-38.686,176.082
-38.686,176.083
-38.686,176.084
-38.686,176.084
-38.686,176.085
-38.686,176.086
-38.686,176.086
-38.686,176.087
-38.686,176.088
-38.686,176.088
-38.686,176.089
-38.686,176.090
-38.686,176.091
-38.686,176.091
-38.686,176.092
-38.686,176.093
-38.686,176.093
-38.686,176.094
-38.686,176.095
-38.686,176.095
-38.686,176.096
-38.686,176.097
-38.686,176.097
-38.686,176.098
-38.686,176.099
-38.686,176.099
-38.686,176.100
-38.686,176.101
-38.686,176.101
-38.686,176.102
-38.686,176.103
-38.686,176.103
-38.686,176.104
-38.686,176.105
-38.686,176.105
-38.686,176.106
-38.686,176.107
-38.686,176.107
-38.686,176.108
-38.686,176.109
-38.686,176.109
-38.686,176.110
-38.685,176.111
-38.685,176.111
-38.685,176.112
-38.685,176.113
-38.685,176.113
-38.685,176.114
-38.685,176.115
-38.685,176.115
-38.685,176.116
-38.685,176.117
-38.685,176.117
-38.685,176.118
-38.685,176.119
-38.685,176.119
-38.685,176.120
-38.685,176.121
-38.685,176.121
-38.685,176.122
-38.685,176.123
-38.685,176.123
-38.685,176.124
-38.685,176.125
-38.685,176.125
-38.685,176.126
-38.685,176.127
-38.685,176.127
-38.685,176.128
-38.685,176.129
-38.685,176.129
-38.685,176.130
-38.685,176.131
-38.685,176.132
-38.685,176.132
-38.685,176.133
-38.685,176.134
-38.685,176.134
-38.685,176.135
-38.685,176.136
-38.685,176.136
-38.685,176.137
-38.685,176.138
-38.685,176.138
-38.685,176.139
-38.685,176.140
-38.685,176.140
-38.685,176.141
-38.685,176.142
-38.685,176.142
-38.685,176.143
-38.685,176.144
-38.685,176.144
-38.685,176.145
-38.685,176.146
-38.685,176.146
-38.684,176.147
-38.684,176.148
-38.684,176.148
-38.684,176.149
-38.684,176.150
-38.684,176.150
-38.684,176.151
-38.684,176.152
-38.684,176.152
-38.684,176.153
-38.684,176.154
-38.684,176.154
-38.684,176.155
-38.684,176.156
-38.684,176.156
-38.684,176.157
-38.684,176.158
-38.684,176.158
-38.684,176.159
-38.684,176.160
-38.684,176.160
-38.684,176.161
-38.684,176.162
-38.684,176.162
-38.684,176.163
-38.684,176.164
-38.684,176.164
-38.684,176.165
-38.684,176.166
-38.684,176.166
-38.684,176.167
-38.684,176.168
-38.684,176.168
-38.684,176.169
-38.684,176.170
-38.684,176.171
-38.684,176.171
-38.684,176.172
-38.684,176.173
-38.684,176.173
-38.684,176.174
-38.684,176.175
-38.684,176.175
-38.684,176.176
-38.684,176.177
-38.684,176.177
-38.684,176.178
-38.684,176.179
-38.684,176.179
-38.684,176.180
-38.684,176.181
-38.684,176.181
-38.684,176.182
-38.684,176.183
-38.683,176.183
-38.683,176.184
-38.683,176.185
-38.683,176.185
-38.683,176.186
-38.683,176.187
-38.683,176.187
-38.683,176.188
-38.683,176.189
-38.683,176.189
-38.683,176.190
-38.683,176.191
-38.683,176.191
-38.683,176.192
-38.683,176.193
-38.683,176.193
-38.683,176.194
-38.683,176.195
-38.683,176.195
-38.683,176.196
-38.683,176.197
-38.683,176.197
-38.683,176.198
-38.683,176.199
-38.683,176.199
-38.683,176.200
-38.683,176.201
-38.683,176.201
-38.683,176.202
-38.683,176.203
-38.683,176.203
-38.683,176.204
-38.683,176.205
-38.683,176.205
-38.683,176.206
-38.683,176.207
-38.683,176.207
-38.683,176.208
-38.683,176.209
-38.683,176.209
-38.683,176.210
-38.683,176.211
-38.683,176.212
-38.683,176.212
-38.683,176.213
-38.683,176.214
-38.683,176.214
-38.683,176.215
-38.683,176.216
-38.683,176.216
-38.683,176.217
-38.683,176.218
-38.683,176.218
-38.682,176.219
-38.682,176.220
-38.682,176.220
-38.682,176.221
-38.682,176.222
-38.682,176.222
-38.682,176.223
-38.682,176.224
-38.682,176.224
-38.682,176.225
-38.682,176.226
-38.682,176.226
-38.682,176.227
-38.682,176.228
-38.682,176.228
-38.682,176.229
-38.682,176.230
-38.682,176.230
-38.682,176.231
-38.682,176.232
-38.682,176.232
-38.682,176.233
-38.682,176.234
-38.682,176.234
-38.682,176.235
-38.682,176.236
-38.682,176.236
-38.682,176.237
-38.682,176.238
-38.682,176.238
-38.682,176.239
-38.682,176.240
-38.682,176.240
-38.682,176.241
-38.682,176.242
-38.682,176.242
-38.682,176.243
-38.682,176.244
-38.682,176.244
-38.682,176.245
-38.682,176.246
-38.682,176.246
-38.682,176.247
-38.682,176.248
-38.682,176.248
-38.682,176.249
-38.682,176.250
-38.682,176.250
-38.682,176.251
-38.682,176.252
-38.682,176.252
-38.682,176.253
-38.681,176.254
-38.681,176.255
-38.681,176.255
-38.681,176.256
-38.681,176.257
-38.681,176.257
-38.681,176.258
-38.681,176.259
-38.681,176.259
-38.681,176.260
-38.681,176.261
-38.681,176.261
-38.681,176.262
-38.681,176.263
-38.681,176.263
-38.681,176.264
-38.681,176.265
-38.681,176.265
-38.681,176.266
-38.690,175.946
-38.690,175.947
-38.690,175.947
-38.690,175.948
-38.690,175.949
-38.690,175.949
-38.690,175.950
-38.690,175.951
-38.690,175.951
-38.690,175.952
-38.690,175.953
-38.690,175.953
-38.690,175.954
-38.690,175.955
-38.690,175.955
-38.690,175.956
-38.690,175.957
-38.690,175.957
-38.690,175.958
-38.690,175.959
-38.690,175.959
-38.690,175.960
-38.690,175.961
-38.690,175.961
-38.690,175.962
-38.690,175.963
-38.690,175.963
-38.690,175.964
-38.690,175.965
-38.690,175.966
-38.690,175.966
-38.690,175.967
-38.690,175.968
-38.690,175.968
-38.690,175.969
-38.690,175.970
-38.690,175.970
-38.690,175.971
-38.690,175.972
-38.690,175.972
-38.690,175.973
-38.690,175.974
-38.690,175.974
-38.690,175.975
-38.690,175.976
-38.690,175.976
-38.690,175.977
-38.690,175.978
-38.690,175.978
-38.690,175.979
-38.690,175.980
-38.690,175.980
-38.690,175.981
-38.689,175.982
-38.689,175.982
-38.689,175.983
-38.689,175.984
-38.689,175.984
-38.689,175.985
-38.689,175.986
-38.689,175.986
-38.689,175.987
-38.689,175.988
-38.689,175.988
-38.689,175.989
-38.689,175.990
-38.689,175.990
-38.689,175.991
-38.689,175.992
-38.689,175.992
-38.689,175.993
-38.689,175.994
-38.689,175.994
-38.689,175.995
-38.689,175.996
-38.689,175.996
-38.689,175.997
-38.689,175.998
-38.689,175.998
-38.689,175.999
-38.689,176.000
-38.689,176.000
-38.689,176.001
-38.689,176.002
-38.689,176.002
-38.689,176.003
-38.689,176.004
-38.689,176.004
-38.689,176.005
-38.689,176.006
-38.689,176.007
-38.689,176.007
-38.689,176.008
-38.689,176.009
-38.689,176.009
-38.689,176.010
-38.689,176.011
-38.689,176.011
-38.689,176.012
-38.689,176.013
-38.689,176.013
-38.689,176.014
-38.689,176.015
-38.689,176.015
-38.689,176.016
-38.689,176.017
-38.689,176.017
-38.689,176.018
-38.689,176.019
-38.688,176.019
-38.688,176.020
-38.688,176.021
-38.688,176.021
-38.688,176.022
-38.688,176.023
-38.688,176.023
-38.688,176.024
-38.688,176.025
-38.688,176.025
-38.688,176.026
-38.688,176.027
-38.688,176.027
-38.688,176.028
-38.688,176.029
-38.688,176.029
-38.688,176.030
-38.688,176.031
-38.688,176.031
-38.688,176.032
-38.688,176.033
-38.688,176.033
-38.688,176.034
-38.688,176.035
-38.688,176.035
-38.688,176.036
-38.688,176.037
-38.688,176.037
-38.688,176.038
-38.688,176.039
-38.688,176.039
-38.688,176.040
-38.688,176.041
-38.688,176.041
-38.688,176.042
-38.688,176.043
-38.688,176.043
-38.688,176.044
-38.688,176.045
-38.688,176.045
-38.688,176.046
-38.688,176.047
-38.688,176.048
-38.688,176.048
-38.688,176.049
-38.688,176.050
-38.688,176.050
-38.688,176.051
-38.688,176.052
-38.688,176.052
-38.688,176.053
-38.688,176.054
-38.688,176.054
-38.688,176.055
-38.688,176.056
-38.688,176.056
-38.687,176.057
-38.687,176.058
-38.687,176.058
-38.687,176.059
-38.687,176.060
-38.687,176.060
-38.687,176.061
-38.687,176.062
-38.687,176.062
-38.687,176.063
-38.687,176.064
-38.687,176.064
-38.687,176.065
-38.687,176.066
-38.687,176.066
-38.687,176.067
-38.687,176.068
-38.687,176.068
-38.687,176.069
-38.687,176.070
-38.687,176.070
-38.687,176.071
-38.687,176.072
-38.687,176.072
-38.687,176.073
-38.687,176.074
-38.687,176.074
-38.687,176.075
-38.687,176.076
-38.687,176.076
-38.687,176.077
-38.687,176.078
-38.687,176.078
-38.687,176.079
-38.687,176.080
-38.687,176.080
-38.687,176.081
-38.687,176.082
-38.687,176.082
-38.687,176.083
-38.687,176.084
-38.687,176.084
-38.687,176.085
-38.687,176.086
-38.687,176.087
-38.687,176.087
-38.687,176.088
-38.687,176.089
-38.687,176.089
-38.687,176.090
-38.687,176.091
-38.687,176.091
-38.687,176.092
-38.687,176.093
-38.686,176.093
-38.686,176.094
-38.686,176.095
-38.686,176.095
-38.686,176.096
-38.686,176.097
-38.686,176.097
-38.686,176.098
-38.686,176.099
-38.686,176.099
-38.686,176.100
-38.686,176.101
-38.686,176.101
-38.686,176.102
-38.686,176.103
-38.686,176.103
-38.686,176.104
-38.686,176.105
-38.686,176.105
-38.686,176.106
-38.686,176.107
-38.686,176.107
-38.686,176.108
-38.686,176.109
-38.686,176.109
-38.686,176.110
-38.686,176.111
-38.686,176.111
-38.686,176.112
-38.686,176.113
-38.686,176.113
-38.686,176.114
-38.686,176.115
-38.686,176.115
-38.686,176.116
-38.686,176.117
-38.686,176.117
-38.686,176.118
-38.686,176.119
-38.686,176.119
-38.686,176.120
-38.686,176.121
-38.686,176.121
-38.686,176.122
-38.686,176.123
-38.686,176.123
-38.686,176.124
-38.686,176.125
-38.686,176.125
-38.686,176.126
-38.686,176.127
-38.686,176.128
-38.686,176.128
-38.686,176.129
-38.686,176.130
-38.685,176.130
-38.685,176.131
-38.685,176.132
-38.685,176.132
-38.685,176.133
-38.685,176.134
-38.685,176.134
-38.685,176.135
-38.685,176.136
-38.685,176.136
-38.685,176.137
-38.685,176.138
-38.685,176.138
-38.685,176.139
-38.685,176.140
-38.685,176.140
-38.685,176.141
-38.685,176.142
-38.685,176.142
-38.685,176.143
-38.685,176.144
-38.685,176.144
-38.685,176.145
-38.685,176.146
-38.685,176.146
-38.685,176.147
-38.685,176.148
-38.685,176.148
-38.685,176.149
-38.685,176.150
-38.685,176.150
-38.685,176.151
-38.685,176.152
-38.685,176.152
-38.685,176.153
-38.685,176.154
-38.685,176.154
-38.685,176.155
-38.685,176.156
-38.685,176.156
-38.685,176.157
-38.685,176.158
-38.685,176.158
-38.685,176.159
-38.685,176.160
-38.685,176.160
-38.685,176.161
-38.685,176.162
-38.685,176.162
-38.685,176.163
-38.685,176.164
-38.685,176.164
-38.685,176.165
-38.684,176.166
-38.684,176.166
-38.684,176.167
-38.684,176.168
-38.684,176.169
-38.684,176.169
-38.684,176.170
-38.684,176.171
-38.684,176.171
-38.684,176.172
-38.684,176.173
-38.684,176.173
-38.684,176.174
-38.684,176.175
-38.684,176.175
-38.684,176.176
-38.684,176.177
-38.684,176.177
-38.684,176.178
-38.684,176.179
-38.684,176.179
-38.684,176.180
-38.684,176.181
-38.684,176.181
-38.684,176.182
-38.684,176.183
-38.684,176.183
-38.684,176.184
-38.684,176.185
-38.684,176.185
-38.684,176.186
-38.684,176.187
-38.684,176.187
-38.684,176.188
-38.684,176.189
-38.684,176.189
-38.684,176.190
-38.684,176.191
-38.684,176.191
-38.684,176.192
-38.684,176.193
-38.684,176.193
-38.684,176.194
-38.684,176.195
-38.684,176.195
-38.684,176.196
-38.684,176.197
-38.684,176.197
-38.684,176.198
-38.684,176.199
-38.684,176.199
-38.684,176.200
-38.684,176.201
-38.684,176.201
-38.683,176.202
-38.683,176.203
-38.683,176.203
-38.683,176.204
-38.683,176.205
-38.683,176.205
-38.683,176.206
-38.683,176.207
-38.683,176.207
-38.683,176.208
-38.683,176.209
-38.683,176.210
-38.683,176.210
-38.683,176.211
-38.683,176.212
-38.683,176.212
-38.683,176.213
-38.683,176.214
-38.683,176.214
-38.683,176.215
-38.683,176.216
-38.683,176.216
-38.683,176.217
-38.683,176.218
-38.683,176.218
-38.683,176.219
-38.683,176.220
-38.683,176.220
-38.683,176.221
-38.683,176.222
-38.683,176.222
-38.683,176.223
-38.683,176.224
-38.683,176.224
-38.683,176.225
-38.683,176.226
-38.683,176.226
-38.683,176.227
-38.683,176.228
-38.683,176.228
-38.683,176.229
-38.683,176.230
-38.683,176.230
-38.683,176.231
-38.683,176.232
-38.683,176.232
-38.683,176.233
-38.683,176.234
-38.683,176.234
-38.683,176.235
-38.683,176.236
-38.683,176.236
-38.682,176.237
-38.682,176.238
-38.682,176.238
-38.682,176.239
-38.682,176.240
-38.682,176.240
-38.682,176.241
-38.682,176.242
-38.682,176.242
-38.682,176.243
-38.682,176.244
-38.682,176.244
-38.682,176.245
-38.682,176.246
-38.682,176.246
-38.682,176.247
-38.682,176.248
-38.682,176.248
-38.682,176.249
-38.682,176.250
-38.682,176.251
-38.682,176.251
-38.682,176.252
-38.682,176.253
-38.682,176.253
-38.682,176.254
-38.682,176.255
-38.682,176.255
-38.682,176.256
-38.682,176.257
-38.682,176.257
-38.682,176.258
-38.682,176.259
-38.682,176.259
-38.682,176.260
-38.682,176.261
-38.682,176.261
-38.682,176.262
-38.682,176.263
-38.682,176.263
-38.682,176.264
-38.682,176.265
-38.682,176.265
-38.682,176.266
-38.691,175.946
-38.691,175.947
-38.691,175.947
-38.691,175.948
-38.691,175.949
-38.691,175.949
-38.691,175.950
-38.691,175.951
-38.691,175.951
-38.691,175.952
-38.691,175.953
-38.691,175.953
-38.691,175.954
-38.691,175.955
-38.691,175.955
-38.691,175.956
-38.691,175.957
-38.691,175.957
-38.691,175.958
-38.691,175.959
-38.691,175.959
-38.691,175.960
-38.691,175.961
-38.691,175.961
-38.691,175.962
-38.691,175.963
-38.690,175.964
-38.690,175.964
-38.690,175.965
-38.690,175.966
-38.690,175.966
-38.690,175.967
-38.690,175.968
-38.690,175.968
-38.690,175.969
-38.690,175.970
-38.690,175.970
-38.690,175.971
-38.690,175.972
-38.690,175.972
-38.690,175.973
-38.690,175.974
-38.690,175.974
-38.690,175.975
-38.690,175.976
-38.690,175.976
-38.690,175.977
-38.690,175.978
-38.690,175.978
-38.690,175.979
-38.690,175.980
-38.690,175.980
-38.690,175.981
-38.690,175.982
-38.690,175.982
-38.690,175.983
-38.690,175.984
-38.690,175.984
-38.690,175.985
-38.690,175.986
-38.690,175.986
-38.690,175.987
-38.690,175.988
-38.690,175.988
-38.690,175.989
-38.690,175.990
-38.690,175.990
-38.690,175.991
-38.690,175.992
-38.690,175.992
-38.690,175.993
-38.690,175.994
-38.690,175.994
-38.690,175.995
-38.690,175.996
-38.690,175.996
-38.690,175.997
-38.690,175.998
-38.690,175.998
-38.690,175.999
-38.690,176.000
-38.690,176.000
-38.689,176.001
-38.689,176.002
-38.689,176.002
-38.689,176.003
-38.689,176.004
-38.689,176.005
-38.689,176.005
-38.689,176.006
-38.689,176.007
-38.689,176.007
-38.689,176.008
-38.689,176.009
-38.689,176.009
-38.689,176.010
-38.689,176.011
-38.689,176.011
-38.689,176.012
-38.689,176.013
-38.689,176.013
-38.689,176.014
-38.689,176.015
-38.689,176.015
-38.689,176.016
-38.689,176.017
-38.689,176.017
-38.689,176.018
-38.689,176.019
-38.689,176.019
-38.689,176.020
-38.689,176.021
-38.689,176.021
-38.689,176.022
-38.689,176.023
-38.689,176.023
-38.689,176.024
-38.689,176.025
-38.689,176.025
-38.689,176.026
-38.689,176.027
-38.689,176.027
-38.689,176.028
-38.689,176.029
-38.689,176.029
-38.689,176.030
-38.689,176.031
-38.689,176.031
-38.689,176.032
-38.689,176.033
-38.689,176.033
-38.689,176.034
-38.689,176.035
-38.689,176.035
-38.689,176.036
-38.689,176.037
-38.689,176.037
-38.689,176.038
-38.688,176.039
-38.688,176.039
-38.688,176.040
-38.688,176.041
-38.688,176.041
-38.688,176.042
-38.688,176.043
-38.688,176.044
-38.688,176.044
-38.688,176.045
-38.688,176.046
-38.688,176.046
-38.688,176.047
-38.688,176.048
-38.688,176.048
-38.688,176.049
-38.688,176.050
-38.688,176.050
-38.688,176.051
-38.688,176.052
-38.688,176.052
-38.688,176.053
-38.688,176.054
-38.688,176.054
-38.688,176.055
-38.688,176.056
-38.688,176.056
-38.688,176.057
-38.688,176.058
-38.688,176.058
-38.688,176.059
-38.688,176.060
-38.688,176.060
-38.688,176.061
-38.688,176.062
-38.688,176.062
-38.688,176.063
-38.688,176.064
-38.688,176.064
-38.688,176.065
-38.688,176.066
-38.688,176.066
-38.688,176.067
-38.688,176.068
-38.688,176.068
-38.688,176.069
-38.688,176.070
-38.688,176.070
-38.688,176.071
-38.688,176.072
-38.688,176.072
-38.688,176.073
-38.688,176.074
-38.688,176.074
-38.688,176.075
-38.688,176.076
-38.687,176.076
-38.687,176.077
-38.687,176.078
-38.687,176.078
-38.687,176.079
-38.687,176.080
-38.687,176.080
-38.687,176.081
-38.687,176.082
-38.687,176.082
-38.687,176.083
-38.687,176.084
-38.687,176.085
-38.687,176.085
-38.687,176.086
-38.687,176.087
-38.687,176.087
-38.687,176.088
-38.687,176.089
-38.687,176.089
-38.687,176.090
-38.687,176.091
-38.687,176.091
-38.687,176.092
-38.687,176.093
-38.687,176.093
-38.687,176.094
-38.687,176.095
-38.687,176.095
-38.687,176.096
-38.687,176.097
-38.687,176.097
-38.687,176.098
-38.687,176.099
-38.687,176.099
-38.687,176.100
-38.687,176.101
-38.687,176.101
-38.687,176.102
-38.687,176.103
-38.687,176.103
-38.687,176.104
-38.687,176.105
-38.687,176.105
-38.687,176.106
-38.687,176.107
-38.687,176.107
-38.687,176.108
-38.687,176.109
-38.687,176.109
-38.687,176.110
-38.687,176.111
-38.687,176.111
-38.687,176.112
-38.686,176.113
-38.686,176.113
-38.686,176.114
-38.686,176.115
-38.686,176.115
-38.686,176.116
-38.686,176.117
-38.686,176.117
-38.686,176.118
-38.686,176.119
-38.686,176.119
-38.686,176.120
-38.686,176.121
-38.686,176.121
-38.686,176.122
-38.686,176.123
-38.686,176.123
-38.686,176.124
-38.686,176.125
-38.686,176.126
-38.686,176.126
-38.686,176.127
-38.686,176.128
-38.686,176.128
-38.686,176.129
-38.686,176.130
-38.686,176.130
-38.686,176.131
-38.686,176.132
-38.686,176.132
-38.686,176.133
-38.686,176.134
-38.686,176.134
-38.686,176.135
