station, lon_dec, lat_dec, z1, z2
WT500a, 417166.281414958, 5725635.034568432, 360.29999999999995, 24.139999999999986
WT015a, 415713.40578979836, 5723941.2759529315, 79.94000000000005, -187.13999999999987
WT107a, 420288.4945273645, 5721501.324470578, 350.56, 109.46000000000004
WT042a, 417297.07751977426, 5720322.025766632, 244.21999999999997, 173.16999999999996
WT111a, 420854.20343966363, 5720347.894008017, 352.66999999999996, 41.879999999999995
WT054a, 417903.56668023265, 5719966.939193386, 111.19999999999999, 49.74000000000001
WT053b, 417672.2803910723, 5726266.960184631, 432.65999999999997, 115.74000000000001
WT337a, 424179.49810511793, 5720629.885960788, 158.78000000000003, -655.8899999999999
WT069b, 418541.4302990421, 5726145.79731738, 401.62, -221.62999999999994
WT120a, 421714.97318336123, 5725938.239801815, -399.63, -561.39
WT198a, 427174.4553047843, 5722546.82054926, -242.73999999999995, -752.9099999999999
WT177a, 424817.7259083348, 5722009.266805085, -300.46000000000004, -722.5699999999999
WT024a, 415250.78240086115, 5726520.657834566, 33.85999999999996, 33.17999999999995
WT073a, 418917.12141554017, 5719661.346472516, -117.24000000000007, -211.84999999999997
WT136a, 423021.10183071997, 5712316.043133467, -129.17999999999995, -858.4899999999999
WT511a, 418521.8875147971, 5725380.734021759, 418.39, 97.09999999999991
WT004a, 414227.88827162154, 5725475.41439965, 10.519999999999982, -37.41999999999996
WT116a, 422167.8100275588, 5726630.387563543, -396.05000000000007, -722.9699999999999
WT045a, 417835.0409770012, 5729708.299409322, -153.5, -157.31000000000006
WT507a, 419197.2420002198, 5724368.697779462, 388.16999999999996, -94.11000000000007
WT086a, 424691.641989802, 5714546.714772602, 275.05000000000007, -321.2299999999999
WT205a, 422100.84921656875, 5716615.857682192, 395.38, 188.13000000000002
WT340a, 422169.4036840069, 5715162.702919299, 397.11, -182.87
WT194a, 426099.95768412045, 5723360.947526088, -190.39, -641.22
WT028a, 423808.85129607935, 5715637.560437749, 447.14000000000004, -141.1099999999999
WT182a, 424553.568309789, 5711941.627425498, -513.9599999999999, -980.1
WT090a, 429358.84845218447, 5717653.322449641, -96.96000000000004, -698.34
WT091a, 419600.9114035727, 5720765.962158897, 322.41999999999996, 1.1999999999999886
WT183a, 425087.68617525534, 5723197.369954718, -390.76, -798.72
WT033b, 416912.60538977507, 5725328.429429545, 458.83000000000004, 188.46000000000004
WT316a, 426182.50114003837, 5719020.968470109, 164.3, -568.13
WT195a, 426172.15786581964, 5721436.506163796, 7.560000000000002, -580.5500000000002
WT064b, 417963.5537014541, 5725580.332867368, 412.91, 234.10000000000002
WT204a, 429083.065528035, 5718451.456909249, 59.68999999999994, -709.44
WT341a, 422173.4191462171, 5714609.400107148, 65.13999999999999, -690.81
WT068a, 418547.799184219, 5723292.155486784, 442.1, 223.41000000000003
WT087a, 419475.66298345174, 5721631.334258571, 371.62, 193.04999999999998
WT156a, 423201.17699058115, 5716177.96232528, 357.99, 67.28000000000003
WT506a, 418770.4671492092, 5724575.895269118, 413.10999999999996, -202.49
WT064c, 418013.68741234735, 5725556.764919621, 443.18, 245.26999999999998
WT101a, 422172.657549318, 5713450.879742358, -20.010000000000048, -780.73
WT033c, 416912.92612338834, 5725297.580543356, 478.69000000000005, 167.90000000000003
WT044a, 417646.1578237646, 5724999.312238906, 356.68, 40.01999999999998
WT052a, 426926.6277175017, 5718750.379121295, 98.27000000000004, -511.6100000000001
WT140a, 422418.10218355595, 5723901.892106288, -25.53000000000003, -517.0999999999999
WT072a, 418850.0245251635, 5725083.210002049, 386.83000000000004, -65.38
WT160a, 423866.97942687076, 5722204.010516369, -75.99000000000001, -551.71
WT336a, 422973.72995811887, 5725059.878490763, -280.35, -451.89
WT048a, 417973.78472053783, 5722235.972688958, 413.0, 250.33999999999997
WT101b, 422174.2080297993, 5713443.459279851, -17.74000000000001, -817.27
WT224a, 419982.13802490523, 5720254.074910512, 301.1, 102.09000000000003
WT117b, 421128.3386349576, 5721813.970223306, 293.62, -198.47000000000003
WT134a, 427951.98631463083, 5718763.704039935, 226.21999999999997, -233.84000000000003
WT071a, 418273.56301598554, 5723653.365081419, 413.73999999999995, -74.32000000000005
WT175a, 425190.47243384476, 5722548.231796349, -302.86, -783.97
WT088a, 423603.1824257602, 5723241.236726326, -273.15, -540.1700000000001
WT122a, 421401.8809422552, 5722582.084536816, 255.01999999999998, -525.24
WT159a, 423256.27660464094, 5717834.8459310075, 421.23, 61.68000000000001
WT118a, 420718.90333981003, 5726678.742099915, -325.40000000000003, -423.5199999999999
WT211a, 430332.2825291006, 5717380.786847238, -59.09000000000003, -115.82
WT092a, 419923.2144412269, 5719354.220228686, -46.23000000000002, -93.16999999999996
WT138a, 422596.8311825538, 5718857.573287847, 366.95, -428.05000000000007
WT303a, 423043.03901345684, 5715047.006083007, 446.64000000000004, -396.65
WT315a, 427396.41374434915, 5718241.735460392, 130.26000000000005, -447.78
WT179a, 425105.7156394623, 5724960.29053219, -181.28999999999996, -493.4799999999999
WT084a, 419085.4367692604, 5724070.1435042545, 442.61, -127.15999999999997
WT339a, 421931.1358739659, 5715740.237206888, 412.04, -541.47
WT155a, 423923.44012065954, 5718820.620769075, 351.34000000000003, -161.17999999999995
WT505a, 418269.7753507195, 5724023.552175818, 468.43000000000006, 245.88000000000005
WT047a, 417424.75452241965, 5719520.852034482, 115.58999999999997, 70.0
WT102a, 420343.77272700507, 5720802.155646427, 151.36, -213.58999999999992
WT051a, 425695.6297954181, 5714370.2573346775, 466.38000000000005, -491.8399999999999
WT114a, 420979.2672219987, 5724812.899682647, 320.46000000000004, -225.64999999999998
WT006a, 414710.9584191209, 5723975.027679254, 88.16000000000003, -97.13
WT513a, 419319.6550309393, 5725419.679706778, 376.42, -258.15
WT143a, 423528.8597195213, 5713977.965759912, 82.51000000000005, -660.1399999999999
WT512a, 417932.7274075102, 5725360.167368024, 412.49, -1.0299999999999727
WT142a, 423725.81663936307, 5719745.398098056, 227.70999999999998, -530.75
WT050a, 417737.99196787365, 5721063.600174464, 114.97999999999996, -12.330000000000041
WT115a, 421004.3574520075, 5723666.745827169, 174.19000000000003, -439.9800000000001
WT046a, 417297.1864903951, 5721613.055272508, 99.56, -17.019999999999982
WT103a, 419976.2169187657, 5724605.042685083, 348.07, -65.75999999999999
WT011a, 414914.5163812285, 5723180.249203225, -3.0, -116.84000000000003
WT154a, 423677.7589645707, 5721131.271417958, 138.72999999999996, -343.80000000000007
WT504a, 416715.53684101545, 5724512.788457152, 287.84000000000003, -138.42999999999995
WT085a, 419239.5964494202, 5723167.560380406, 397.74, -65.99000000000007
WT178a, 421128.1781354566, 5711767.578086023, -256.33000000000004, -1017.98
WT197a, 426859.2033662456, 5720174.03692909, 202.62, -342.73999999999995
WT314a, 427831.6190256892, 5719865.943864797, 250.2, -510.49
WT181a, 428850.6952731432, 5721478.034163427, 45.22000000000003, -681.2
WT302a, 423150.8635117621, 5714362.086887138, 403.90999999999997, -559.1700000000001
WT070b, 418760.49410809786, 5722731.9916447485, 445.93999999999994, 274.91999999999996
WT210a, 428647.2462692418, 5717197.862722657, 268.39, -331.74
WT119a, 421187.5940438743, 5721021.948087245, 357.35, 11.090000000000032
WT334a, 420230.5563333052, 5724269.9905079, 344.04999999999995, -0.410000000000025
WT174a, 424564.1327098042, 5720857.039800421, 129.97999999999996, -410.18000000000006
WT027a, 416604.7695063278, 5722381.156622421, 336.26, 110.05000000000007
WT093b, 419789.06955926155, 5726093.935668827, 360.68, -210.6599999999999
WT135a, 422623.72005048394, 5723119.941555203, 118.27999999999997, -449.45000000000005
WT070a, 418766.4710317815, 5722734.826927522, 457.97999999999996, 279.0799999999999
WT132b, 422376.8900764276, 5720674.146721093, 262.90999999999997, -202.97000000000003
WT094a, 427690.5108425742, 5722957.238864547, -174.75000000000006, -638.19
WT305a, 421200.14601970225, 5713479.822965829, -102.95999999999998, -858.5799999999999
WT186a, 425824.0478431606, 5722168.832189021, -301.44, -854.0
WT313a, 426142.1828405375, 5720105.728214035, 143.23000000000002, -635.04
WT190a, 427020.3265525048, 5723850.6028035395, -244.55999999999995, -837.5899999999998
WT201a, 427805.14602088474, 5720810.889608077, 200.82999999999998, -603.4100000000001
WT128a, 422029.1053008395, 5719310.050928636, 372.51, -263.0
WT082a, 419299.93148573465, 5724975.900052427, 398.03000000000003, -228.64999999999998
WT016a, 415586.4008563447, 5725794.850943075, 101.92999999999995, -199.92000000000007
WT503a, 416585.1794726154, 5725115.933413992, 251.92000000000002, -156.27999999999997
WT041a, 417321.5521903331, 5723655.885943977, 342.5, -25.769999999999982
WT104a, 420582.22439057933, 5725535.313591227, 327.1, 35.24000000000001
WT112a, 420920.08427514497, 5719038.998017163, 358.84999999999997, 51.06
WT329a, 418304.29735370155, 5719775.284799056, 30.170000000000016, -107.02000000000004
WT145a, 422882.81846864725, 5726009.076126175, -309.96, -414.00000000000006
WT132a, 422376.8987121679, 5720673.258980552, 255.01000000000002, -157.82
WT098a, 419753.9563792561, 5724006.637725233, 432.97999999999996, 213.52999999999997
WT077a, 418976.15931900364, 5720993.365385154, 348.79999999999995, 51.19999999999999
WT165a, 424230.12776391394, 5722785.76712363, -204.06999999999994, -576.79
WT020a, 416252.1891136567, 5722853.4589398755, 380.13, 113.00000000000006
WT309a, 423330.5850904356, 5718420.415943559, 415.93, 115.21999999999997
WT036a, 422326.42990259064, 5718260.876544533, 394.78, 199.73999999999995
WT153b, 423428.2326021997, 5725102.20079228, -316.7, -665.98
WT333a, 417225.0159503434, 5724050.416496116, 339.52000000000004, 2.590000000000032
WT108a, 421368.47555501387, 5727676.850078493, -411.27000000000004, -524.8399999999999
WT221a, 430473.1359401207, 5718703.184447042, -274.13, -285.1
WT057b, 428450.8830963054, 5720394.330675009, 194.19000000000003, -773.33
WT149a, 420176.39915136725, 5712929.594558892, -269.53999999999996, -784.36
WT325a, 420169.2162105639, 5713645.899297544, -281.72, -926.58
WT324a, 419350.27821473696, 5713427.115832903, -496.56, -1041.86
WT148a, 427421.6736240526, 5724764.926627616, -589.75, -661.03
WT332a, 416934.27874846576, 5726292.619341585, 80.48000000000002, -328.06000000000006
WT083b, 419213.8963082337, 5726166.16107949, 331.96000000000004, 99.55000000000001
WT125a, 421623.0462227682, 5720056.17480983, 362.34999999999997, -156.94
WT060a, 417729.7667845536, 5724210.446679728, 342.18999999999994, -76.0200000000001
WT172a, 424332.7772620077, 5724868.444265495, -300.59999999999997, -572.2
WT164a, 423903.1171004619, 5724120.263904811, -181.12000000000006, -618.6099999999999
WT133a, 422496.6781254568, 5722030.795265727, 215.81000000000003, -104.07
WT099a, 420228.96408086095, 5722154.948692308, 363.22, 49.54000000000002
WT328a, 420791.49132952845, 5713746.447436435, -24.569999999999993, -843.1800000000001
WT056a, 424599.4762201141, 5716807.023178401, 377.36, -391.69999999999993
WT021c, 416320.5414163683, 5725286.183551177, 146.17000000000002, -312.06999999999994
WT113a, 422843.1366847564, 5728714.417067788, -377.71000000000004, -500.7600000000001
WT040a, 425519.58056929434, 5719179.7172773015, 178.89, -729.2500000000001
WT105a, 420738.8301424849, 5719970.641794822, 351.40999999999997, 178.70999999999998
WT017a, 416044.2335136613, 5722374.394124571, 189.04999999999995, -45.10000000000002
WT152a, 423247.55588382547, 5724243.169569157, -160.48000000000008, -564.5699999999999
WT502a, 417063.4965177993, 5725051.550048052, 322.05999999999995, -96.70000000000005
WT129a, 422105.65977138525, 5725564.401011631, -190.14, -546.21
WT191a, 425647.7252490042, 5722776.009855881, -296.67999999999995, -820.7000000000002
WT037b, 416969.90404840733, 5726803.159787179, 176.84000000000003, 59.210000000000036
WT168a, 424494.97024128016, 5718281.706796082, 294.12999999999994, -437.15
WT304a, 422377.90910887305, 5714218.640568461, 288.37, -528.2299999999999
WT021b, 416309.9457384515, 5725283.631047899, 177.35000000000002, -261.48
WT095a, 419833.1389508149, 5722449.405394497, 376.84999999999997, -564.8199999999999
WT076b, 418853.2311454223, 5726551.265029523, 350.15, 54.089999999999975
