station, lon_dec, lat_dec, z1, z2
WT081a, 412484.05880632205, 5721141.225019083, 152.89, 138.22999999999996
WT082a, 419299.93148573465, 5724975.900052427, 429.42, 278.20000000000005
WT083b, 419213.8963082337, 5726166.16107949, 350.58000000000004, 260.62
WT084a, 419085.4367692604, 5724070.1435042545, 434.53000000000003, 267.48
WT085a, 419239.59644942026, 5723167.560380405, 374.08, 150.97999999999996
WT086a, 424691.641989802, 5714546.714772602, 433.0400000000001, -412.16999999999996
WT087a, 419475.66298345174, 5721631.334258571, 376.41999999999996, 128.87
WT088a, 423603.1824257602, 5723241.236726326, -41.129999999999995, -90.17999999999995
WT089a, 419151.0253077212, 5727432.2298778845, -37.46999999999997, -59.97999999999996
WT090a, 429358.84845218447, 5717653.322449641, -41.23000000000002, -557.3100000000001
WT091a, 419600.9114035727, 5720765.962158898, 334.58, -49.34000000000003
WT092a, 419923.2144412269, 5719354.220228686, -33.74000000000001, -548.03
WT093b, 419789.06955926155, 5726093.935668827, 345.72, 99.12
WT094a, 427690.5108425742, 5722957.238864547, 21.620000000000005, -17.04000000000002
WT095a, 419833.1389508149, 5722449.405394497, 376.5, 179.60999999999999
WT096a, 419977.74756649544, 5723418.144809071, 312.09000000000003, 3.160000000000025
WT097a, 419747.7263274522, 5718178.85010002, -101.13999999999999, -111.25
WT098a, 419753.9563792561, 5724006.637725234, 367.58, 177.26
WT099a, 420228.964080861, 5722154.948692307, 285.08000000000004, 121.18
WT100a, 419949.0985802871, 5728374.912365734, 22.80000000000001, 10.800000000000011
WT101a, 422172.657549318, 5713450.879742358, -32.51000000000005, -821.01
WT101b, 422174.2080297993, 5713443.459279851, -30.160000000000025, -577.8
WT102a, 420343.77272700507, 5720802.155646427, 204.34000000000003, -166.65999999999997
WT103a, 419976.2169187657, 5724605.042685083, 364.43, -528.0899999999999
WT104a, 420582.22439057933, 5725535.313591227, 350.38, -129.52999999999997
WT105a, 420738.8301424849, 5719970.641794822, 362.12, 223.20000000000002
