# lat	lon	mean_temp_z1	std_temp_z1	mean_temp_z2	std_temp_z2
176.1512	-38.7238	105.37	79.69	179.75	74.96
176.1535	-38.7238	105.36	80.43	179.61	75.54
176.1559	-38.7238	105.35	81.16	179.47	76.14
176.1582	-38.7238	105.33	81.89	179.33	76.74
176.1605	-38.7238	105.32	82.61	179.20	77.36
176.1628	-38.7238	105.30	83.34	179.07	77.99
176.1652	-38.7238	105.29	84.06	178.94	78.63
176.1675	-38.7238	105.27	84.79	178.82	79.28
176.1698	-38.7238	105.25	85.52	178.70	79.94
176.1721	-38.7238	105.23	86.26	178.59	80.61
176.1744	-38.7238	105.21	87.00	178.47	81.28
176.1768	-38.7238	105.19	87.74	178.37	81.97
176.1791	-38.7238	105.17	88.49	178.26	82.67
176.1814	-38.7238	105.16	89.24	178.16	83.37
176.1837	-38.7238	105.14	89.99	178.07	84.09
176.1861	-38.7238	105.12	90.76	177.98	84.81
176.1884	-38.7238	105.10	91.52	177.89	85.54
176.1907	-38.7238	105.08	92.30	177.80	86.28
176.1930	-38.7238	105.07	93.08	177.72	87.02
176.1954	-38.7238	105.05	93.86	177.65	87.78
176.1977	-38.7238	105.03	94.65	177.57	88.54
176.2000	-38.7238	105.02	95.44	177.51	89.30
175.9700	-38.7222	102.16	92.94	174.65	86.56
175.9723	-38.7222	102.20	92.29	174.67	85.90
175.9746	-38.7222	102.24	91.65	174.69	85.26
175.9770	-38.7222	102.27	91.01	174.71	84.62
175.9793	-38.7222	102.32	90.39	174.74	83.99
175.9816	-38.7222	102.36	89.77	174.76	83.37
175.9839	-38.7222	102.40	89.16	174.79	82.76
175.9863	-38.7222	102.45	88.57	174.82	82.16
175.9886	-38.7222	102.50	87.98	174.85	81.57
175.9909	-38.7222	102.55	87.40	174.89	80.98
175.9932	-38.7222	102.60	86.83	174.92	80.41
175.9956	-38.7222	102.66	86.26	174.96	79.84
175.9979	-38.7222	102.72	85.71	174.99	79.29
176.0002	-38.7222	102.78	85.17	175.03	78.74
176.0025	-38.7222	102.84	84.64	175.08	78.21
176.0048	-38.7222	102.90	84.12	175.12	77.68
176.0072	-38.7222	102.97	83.61	175.16	77.17
176.0095	-38.7222	103.04	83.11	175.21	76.66
176.0118	-38.7222	103.11	82.62	175.26	76.17
176.0141	-38.7222	103.18	82.14	175.31	75.68
176.0165	-38.7222	103.26	81.68	175.36	75.21
176.0188	-38.7222	103.33	81.22	175.42	74.75
176.0211	-38.7222	103.41	80.78	175.47	74.30
176.0234	-38.7222	103.49	80.34	175.53	73.86
176.0258	-38.7222	103.58	79.92	175.59	73.44
176.0281	-38.7222	103.66	79.51	175.66	73.02
176.0304	-38.7222	103.75	79.11	175.72	72.62
176.0327	-38.7222	103.83	78.72	175.79	72.23
176.0351	-38.7222	103.92	78.35	175.86	71.85
176.0374	-38.7222	104.02	77.99	175.94	71.48
176.0397	-38.7222	104.11	77.64	176.02	71.13
176.0420	-38.7222	104.20	77.30	176.10	70.79
176.0443	-38.7222	104.30	76.97	176.18	70.46
176.0467	-38.7222	104.39	76.66	176.27	70.15
176.0490	-38.7222	104.49	76.36	176.36	69.85
176.0513	-38.7222	104.59	76.07	176.46	69.56
176.0536	-38.7222	104.69	75.79	176.56	69.29
176.0560	-38.7222	104.79	75.53	176.66	69.03
176.0583	-38.7222	104.89	75.28	176.77	68.78
176.0606	-38.7222	104.99	75.04	176.89	68.55
176.0629	-38.7222	105.09	74.82	177.01	68.34
176.0653	-38.7222	105.19	74.60	177.13	68.14
176.0676	-38.7222	105.29	74.40	177.26	67.95
176.0699	-38.7222	105.38	74.22	177.39	67.78
176.0722	-38.7222	105.48	74.04	177.52	67.63
176.0745	-38.7222	105.57	73.88	177.67	67.49
176.0769	-38.7222	105.66	73.73	177.81	67.37
176.0792	-38.7222	105.74	73.59	177.96	67.26
176.0815	-38.7222	105.83	73.47	178.11	67.17
176.0838	-38.7222	105.90	73.35	178.27	67.10
176.0862	-38.7222	105.97	73.25	178.42	67.05
176.0885	-38.7222	106.04	73.16	178.58	67.01
176.0908	-38.7222	106.09	73.08	178.74	67.00
176.0931	-38.7222	106.14	73.01	178.91	67.00
176.0955	-38.7222	106.18	72.94	179.07	67.02
176.0978	-38.7222	106.21	72.89	179.23	67.06
176.1001	-38.7222	106.23	72.84	179.39	67.12
176.1024	-38.7222	106.23	72.80	179.55	67.19
176.1047	-38.7222	106.22	72.76	179.71	67.29
176.1071	-38.7222	106.20	72.71	179.87	67.41
176.1094	-38.7222	106.16	72.67	180.02	67.55
176.1117	-38.7222	106.11	72.61	180.17	67.70
176.1140	-38.7222	106.05	72.53	180.33	67.87
176.1164	-38.7222	105.96	72.43	180.48	68.06
176.1187	-38.7222	105.86	72.30	180.63	68.26
176.1210	-38.7222	105.75	72.13	180.79	68.47
176.1233	-38.7222	105.63	71.94	180.94	68.69
176.1257	-38.7222	105.50	71.77	181.08	68.93
176.1280	-38.7222	105.39	71.69	181.19	69.19
176.1303	-38.7222	105.31	71.84	181.22	69.51
176.1326	-38.7222	105.27	72.27	181.18	69.89
176.1349	-38.7222	105.27	72.95	181.06	70.33
176.1373	-38.7222	105.30	73.78	180.90	70.82
176.1396	-38.7222	105.32	74.66	180.72	71.34
176.1419	-38.7222	105.35	75.54	180.54	71.87
176.1442	-38.7222	105.36	76.40	180.36	72.42
176.1466	-38.7222	105.37	77.22	180.19	72.99
176.1489	-38.7222	105.38	78.02	180.03	73.56
176.1512	-38.7222	105.37	78.81	179.87	74.15
176.1535	-38.7222	105.37	79.57	179.71	74.74
176.1559	-38.7222	105.36	80.32	179.56	75.35
176.1582	-38.7222	105.34	81.07	179.41	75.96
176.1605	-38.7222	105.33	81.81	179.27	76.59
176.1628	-38.7222	105.31	82.55	179.13	77.23
176.1652	-38.7222	105.29	83.29	179.00	77.87
176.1675	-38.7222	105.28	84.03	178.87	78.53
176.1698	-38.7222	105.26	84.78	178.74	79.20
176.1721	-38.7222	105.24	85.52	178.62	79.88
176.1744	-38.7222	105.22	86.27	178.50	80.56
176.1768	-38.7222	105.20	87.02	178.39	81.26
176.1791	-38.7222	105.18	87.78	178.28	81.96
176.1814	-38.7222	105.16	88.54	178.17	82.68
176.1837	-38.7222	105.14	89.31	178.07	83.40
176.1861	-38.7222	105.13	90.08	177.98	84.13
176.1884	-38.7222	105.11	90.85	177.89	84.87
176.1907	-38.7222	105.09	91.64	177.80	85.61
176.1930	-38.7222	105.07	92.42	177.72	86.37
176.1954	-38.7222	105.05	93.21	177.64	87.13
176.1977	-38.7222	105.04	94.01	177.56	87.89
176.2000	-38.7222	105.02	94.81	177.49	88.67
175.9700	-38.7206	102.12	92.28	174.60	85.90
175.9723	-38.7206	102.15	91.62	174.62	85.24
175.9746	-38.7206	102.19	90.97	174.65	84.59
175.9770	-38.7206	102.23	90.33	174.67	83.95
175.9793	-38.7206	102.27	89.70	174.69	83.31
175.9816	-38.7206	102.31	89.08	174.72	82.69
175.9839	-38.7206	102.36	88.47	174.75	82.07
175.9863	-38.7206	102.41	87.86	174.78	81.46
175.9886	-38.7206	102.45	87.27	174.81	80.86
175.9909	-38.7206	102.51	86.68	174.84	80.27
175.9932	-38.7206	102.56	86.11	174.88	79.69
175.9956	-38.7206	102.62	85.54	174.91	79.12
175.9979	-38.7206	102.68	84.98	174.95	78.56
176.0002	-38.7206	102.74	84.44	174.99	78.01
176.0025	-38.7206	102.80	83.90	175.03	77.47
176.0048	-38.7206	102.87	83.38	175.07	76.94
176.0072	-38.7206	102.93	82.86	175.12	76.42
176.0095	-38.7206	103.00	82.36	175.17	75.91
176.0118	-38.7206	103.08	81.86	175.21	75.41
176.0141	-38.7206	103.15	81.38	175.26	74.92
176.0165	-38.7206	103.23	80.91	175.32	74.44
176.0188	-38.7206	103.31	80.45	175.37	73.98
176.0211	-38.7206	103.39	80.00	175.43	73.52
176.0234	-38.7206	103.47	79.56	175.49	73.08
176.0258	-38.7206	103.55	79.13	175.55	72.64
176.0281	-38.7206	103.64	78.72	175.61	72.22
176.0304	-38.7206	103.73	78.31	175.68	71.82
176.0327	-38.7206	103.82	77.92	175.75	71.42
176.0351	-38.7206	103.91	77.54	175.82	71.04
176.0374	-38.7206	104.01	77.18	175.90	70.67
176.0397	-38.7206	104.10	76.82	175.98	70.31
176.0420	-38.7206	104.20	76.48	176.06	69.96
176.0443	-38.7206	104.30	76.15	176.15	69.63
176.0467	-38.7206	104.40	75.83	176.24	69.31
176.0490	-38.7206	104.50	75.52	176.33	69.01
176.0513	-38.7206	104.60	75.23	176.43	68.71
176.0536	-38.7206	104.71	74.95	176.53	68.44
176.0560	-38.7206	104.81	74.69	176.64	68.17
176.0583	-38.7206	104.91	74.43	176.75	67.92
176.0606	-38.7206	105.02	74.19	176.87	67.69
176.0629	-38.7206	105.12	73.96	176.99	67.47
176.0653	-38.7206	105.23	73.74	177.12	67.26
176.0676	-38.7206	105.33	73.54	177.25	67.07
176.0699	-38.7206	105.43	73.35	177.39	66.90
176.0722	-38.7206	105.53	73.17	177.53	66.74
176.0745	-38.7206	105.63	73.01	177.68	66.60
176.0769	-38.7206	105.73	72.85	177.83	66.47
176.0792	-38.7206	105.82	72.71	177.99	66.36
176.0815	-38.7206	105.91	72.58	178.15	66.27
176.0838	-38.7206	105.99	72.46	178.31	66.19
176.0862	-38.7206	106.06	72.36	178.48	66.13
176.0885	-38.7206	106.13	72.26	178.65	66.09
176.0908	-38.7206	106.19	72.18	178.82	66.07
176.0931	-38.7206	106.25	72.10	178.99	66.07
176.0955	-38.7206	106.29	72.03	179.16	66.09
176.0978	-38.7206	106.32	71.97	179.34	66.13
176.1001	-38.7206	106.34	71.92	179.51	66.19
176.1024	-38.7206	106.34	71.87	179.68	66.26
176.1047	-38.7206	106.33	71.82	179.85	66.36
176.1071	-38.7206	106.31	71.77	180.02	66.48
176.1094	-38.7206	106.26	71.71	180.19	66.62
176.1117	-38.7206	106.20	71.63	180.35	66.78
176.1140	-38.7206	106.13	71.53	180.52	66.95
176.1164	-38.7206	106.03	71.39	180.69	67.14
176.1187	-38.7206	105.91	71.18	180.87	67.34
176.1210	-38.7206	105.77	70.91	181.06	67.54
176.1233	-38.7206	105.60	70.55	181.26	67.75
176.1257	-38.7206	105.42	70.14	181.46	67.96
176.1280	-38.7206	105.26	69.81	181.63	68.20
176.1303	-38.7206	105.15	69.81	181.71	68.50
176.1326	-38.7206	105.12	70.33	181.63	68.89
176.1349	-38.7206	105.16	71.25	181.45	69.37
176.1373	-38.7206	105.23	72.33	181.21	69.89
176.1396	-38.7206	105.28	73.41	180.98	70.44
176.1419	-38.7206	105.33	74.43	180.75	71.01
176.1442	-38.7206	105.36	75.38	180.54	71.58
176.1466	-38.7206	105.37	76.27	180.35	72.16
176.1489	-38.7206	105.38	77.12	180.16	72.74
176.1512	-38.7206	105.38	77.94	179.98	73.34
176.1535	-38.7206	105.37	78.73	179.81	73.94
176.1559	-38.7206	105.37	79.50	179.65	74.56
176.1582	-38.7206	105.35	80.27	179.49	75.19
176.1605	-38.7206	105.34	81.03	179.34	75.82
176.1628	-38.7206	105.32	81.78	179.19	76.47
176.1652	-38.7206	105.30	82.53	179.05	77.13
176.1675	-38.7206	105.29	83.29	178.91	77.79
176.1698	-38.7206	105.27	84.04	178.78	78.47
176.1721	-38.7206	105.25	84.80	178.65	79.15
176.1744	-38.7206	105.23	85.55	178.52	79.85
176.1768	-38.7206	105.21	86.32	178.40	80.55
176.1791	-38.7206	105.19	87.08	178.29	81.27
176.1814	-38.7206	105.17	87.85	178.18	81.99
176.1837	-38.7206	105.15	88.63	178.07	82.72
176.1861	-38.7206	105.13	89.41	177.97	83.45
176.1884	-38.7206	105.11	90.19	177.88	84.20
176.1907	-38.7206	105.09	90.98	177.79	84.95
176.1930	-38.7206	105.08	91.77	177.70	85.71
176.1954	-38.7206	105.06	92.57	177.62	86.48
176.1977	-38.7206	105.04	93.38	177.55	87.26
176.2000	-38.7206	105.02	94.19	177.47	88.04
175.9700	-38.7190	102.07	91.62	174.56	85.24
175.9723	-38.7190	102.10	90.96	174.58	84.58
175.9746	-38.7190	102.14	90.30	174.60	83.92
175.9770	-38.7190	102.18	89.66	174.62	83.27
175.9793	-38.7190	102.22	89.02	174.65	82.63
175.9816	-38.7190	102.26	88.39	174.67	82.00
175.9839	-38.7190	102.31	87.77	174.70	81.38
175.9863	-38.7190	102.36	87.17	174.73	80.77
175.9886	-38.7190	102.41	86.56	174.76	80.16
175.9909	-38.7190	102.46	85.97	174.80	79.57
175.9932	-38.7190	102.52	85.39	174.83	78.98
175.9956	-38.7190	102.57	84.82	174.87	78.40
175.9979	-38.7190	102.63	84.26	174.90	77.84
176.0002	-38.7190	102.69	83.71	174.94	77.28
176.0025	-38.7190	102.76	83.17	174.98	76.73
176.0048	-38.7190	102.83	82.64	175.03	76.20
176.0072	-38.7190	102.89	82.12	175.07	75.67
176.0095	-38.7190	102.97	81.61	175.12	75.16
176.0118	-38.7190	103.04	81.11	175.17	74.65
176.0141	-38.7190	103.12	80.62	175.22	74.16
176.0165	-38.7190	103.19	80.14	175.27	73.67
176.0188	-38.7190	103.27	79.68	175.33	73.20
176.0211	-38.7190	103.36	79.22	175.38	72.74
176.0234	-38.7190	103.44	78.78	175.44	72.29
176.0258	-38.7190	103.53	78.35	175.51	71.86
176.0281	-38.7190	103.62	77.93	175.57	71.43
176.0304	-38.7190	103.71	77.52	175.64	71.02
176.0327	-38.7190	103.80	77.12	175.71	70.62
176.0351	-38.7190	103.90	76.74	175.78	70.23
176.0374	-38.7190	104.00	76.37	175.86	69.85
176.0397	-38.7190	104.10	76.01	175.94	69.49
176.0420	-38.7190	104.20	75.66	176.02	69.14
176.0443	-38.7190	104.30	75.33	176.11	68.80
176.0467	-38.7190	104.40	75.00	176.20	68.47
176.0490	-38.7190	104.51	74.69	176.30	68.16
176.0513	-38.7190	104.61	74.40	176.40	67.87
176.0536	-38.7190	104.72	74.11	176.50	67.58
176.0560	-38.7190	104.83	73.84	176.61	67.32
176.0583	-38.7190	104.94	73.59	176.73	67.06
176.0606	-38.7190	105.05	73.34	176.85	66.82
176.0629	-38.7190	105.16	73.11	176.98	66.60
176.0653	-38.7190	105.27	72.89	177.11	66.39
176.0676	-38.7190	105.38	72.68	177.24	66.19
176.0699	-38.7190	105.48	72.49	177.39	66.01
176.0722	-38.7190	105.59	72.30	177.54	65.85
176.0745	-38.7190	105.69	72.14	177.69	65.70
176.0769	-38.7190	105.80	71.98	177.85	65.57
176.0792	-38.7190	105.89	71.83	178.01	65.46
176.0815	-38.7190	105.99	71.70	178.18	65.36
176.0838	-38.7190	106.08	71.58	178.36	65.28
176.0862	-38.7190	106.16	71.47	178.53	65.22
176.0885	-38.7190	106.23	71.37	178.71	65.17
176.0908	-38.7190	106.30	71.28	178.90	65.15
176.0931	-38.7190	106.36	71.20	179.08	65.15
176.0955	-38.7190	106.40	71.13	179.26	65.16
176.0978	-38.7190	106.44	71.06	179.45	65.20
176.1001	-38.7190	106.46	71.00	179.63	65.25
176.1024	-38.7190	106.46	70.95	179.82	65.33
176.1047	-38.7190	106.45	70.89	180.00	65.43
176.1071	-38.7190	106.42	70.83	180.18	65.55
176.1094	-38.7190	106.37	70.76	180.36	65.69
176.1117	-38.7190	106.31	70.67	180.54	65.85
176.1140	-38.7190	106.22	70.54	180.72	66.03
176.1164	-38.7190	106.10	70.36	180.91	66.22
176.1187	-38.7190	105.96	70.09	181.11	66.42
176.1210	-38.7190	105.78	69.69	181.34	66.62
176.1233	-38.7190	105.57	69.10	181.61	66.82
176.1257	-38.7190	105.31	68.31	181.91	66.99
176.1280	-38.7190	105.04	67.46	182.22	67.17
176.1303	-38.7190	104.86	67.11	182.38	67.42
176.1326	-38.7190	104.87	67.84	182.25	67.83
176.1349	-38.7190	105.00	69.29	181.92	68.38
176.1373	-38.7190	105.14	70.81	181.56	68.97
176.1396	-38.7190	105.24	72.17	181.24	69.56
176.1419	-38.7190	105.31	73.35	180.97	70.15
176.1442	-38.7190	105.35	74.40	180.72	70.74
176.1466	-38.7190	105.38	75.35	180.50	71.33
176.1489	-38.7190	105.39	76.24	180.30	71.93
176.1512	-38.7190	105.39	77.09	180.10	72.54
176.1535	-38.7190	105.38	77.90	179.92	73.16
176.1559	-38.7190	105.37	78.70	179.74	73.78
176.1582	-38.7190	105.36	79.48	179.57	74.42
176.1605	-38.7190	105.35	80.25	179.41	75.06
176.1628	-38.7190	105.33	81.02	179.25	75.72
176.1652	-38.7190	105.31	81.78	179.10	76.38
176.1675	-38.7190	105.29	82.55	178.95	77.06
176.1698	-38.7190	105.27	83.31	178.81	77.74
176.1721	-38.7190	105.25	84.08	178.67	78.44
176.1744	-38.7190	105.23	84.85	178.54	79.14
176.1768	-38.7190	105.21	85.62	178.42	79.85
176.1791	-38.7190	105.19	86.39	178.30	80.57
176.1814	-38.7190	105.17	87.17	178.18	81.30
176.1837	-38.7190	105.15	87.95	178.07	82.04
176.1861	-38.7190	105.13	88.74	177.97	82.79
176.1884	-38.7190	105.11	89.53	177.87	83.54
176.1907	-38.7190	105.10	90.33	177.78	84.30
176.1930	-38.7190	105.08	91.13	177.69	85.07
176.1954	-38.7190	105.06	91.94	177.61	85.85
176.1977	-38.7190	105.04	92.75	177.53	86.63
176.2000	-38.7190	105.03	93.57	177.45	87.42
175.9700	-38.7174	102.02	90.96	174.51	84.59
175.9723	-38.7174	102.05	90.29	174.53	83.92
175.9746	-38.7174	102.09	89.64	174.55	83.26
175.9770	-38.7174	102.13	88.98	174.58	82.60
175.9793	-38.7174	102.17	88.34	174.60	81.96
175.9816	-38.7174	102.21	87.71	174.63	81.32
175.9839	-38.7174	102.26	87.09	174.65	80.69
175.9863	-38.7174	102.31	86.47	174.68	80.08
175.9886	-38.7174	102.36	85.86	174.71	79.47
175.9909	-38.7174	102.41	85.27	174.75	78.86
175.9932	-38.7174	102.47	84.68	174.78	78.27
175.9956	-38.7174	102.53	84.10	174.82	77.69
175.9979	-38.7174	102.59	83.54	174.86	77.12
176.0002	-38.7174	102.65	82.98	174.89	76.56
176.0025	-38.7174	102.71	82.43	174.94	76.00
176.0048	-38.7174	102.78	81.90	174.98	75.46
176.0072	-38.7174	102.85	81.37	175.02	74.93
176.0095	-38.7174	102.93	80.86	175.07	74.41
176.0118	-38.7174	103.00	80.35	175.12	73.90
176.0141	-38.7174	103.08	79.86	175.17	73.40
176.0165	-38.7174	103.16	79.38	175.23	72.91
176.0188	-38.7174	103.24	78.91	175.28	72.43
176.0211	-38.7174	103.33	78.45	175.34	71.97
176.0234	-38.7174	103.41	78.00	175.40	71.51
176.0258	-38.7174	103.50	77.56	175.46	71.07
176.0281	-38.7174	103.60	77.14	175.53	70.64
176.0304	-38.7174	103.69	76.73	175.59	70.22
176.0327	-38.7174	103.79	76.33	175.66	69.81
176.0351	-38.7174	103.88	75.94	175.74	69.42
176.0374	-38.7174	103.98	75.56	175.81	69.04
176.0397	-38.7174	104.09	75.20	175.90	68.67
176.0420	-38.7174	104.19	74.85	175.98	68.31
176.0443	-38.7174	104.30	74.51	176.07	67.97
176.0467	-38.7174	104.40	74.18	176.16	67.64
176.0490	-38.7174	104.51	73.87	176.26	67.32
176.0513	-38.7174	104.62	73.57	176.36	67.02
176.0536	-38.7174	104.74	73.28	176.47	66.73
176.0560	-38.7174	104.85	73.00	176.58	66.46
176.0583	-38.7174	104.96	72.74	176.70	66.20
176.0606	-38.7174	105.08	72.49	176.82	65.96
176.0629	-38.7174	105.19	72.26	176.95	65.73
176.0653	-38.7174	105.31	72.03	177.09	65.51
176.0676	-38.7174	105.42	71.82	177.23	65.31
176.0699	-38.7174	105.54	71.62	177.38	65.13
176.0722	-38.7174	105.65	71.44	177.54	64.96
176.0745	-38.7174	105.76	71.27	177.70	64.81
176.0769	-38.7174	105.87	71.11	177.87	64.67
176.0792	-38.7174	105.97	70.96	178.04	64.55
176.0815	-38.7174	106.08	70.82	178.22	64.45
176.0838	-38.7174	106.17	70.69	178.40	64.37
176.0862	-38.7174	106.26	70.58	178.59	64.30
176.0885	-38.7174	106.34	70.48	178.78	64.25
176.0908	-38.7174	106.42	70.38	178.97	64.22
176.0931	-38.7174	106.48	70.30	179.17	64.22
176.0955	-38.7174	106.53	70.22	179.37	64.23
176.0978	-38.7174	106.57	70.15	179.57	64.26
176.1001	-38.7174	106.59	70.09	179.76	64.32
176.1024	-38.7174	106.60	70.03	179.96	64.39
176.1047	-38.7174	106.58	69.97	180.15	64.49
176.1071	-38.7174	106.55	69.90	180.35	64.61
176.1094	-38.7174	106.50	69.83	180.54	64.76
176.1117	-38.7174	106.42	69.72	180.73	64.92
176.1140	-38.7174	106.32	69.58	180.93	65.11
176.1164	-38.7174	106.19	69.37	181.13	65.31
176.1187	-38.7174	106.02	69.04	181.36	65.51
176.1210	-38.7174	105.81	68.52	181.62	65.72
176.1233	-38.7174	105.53	67.69	181.96	65.90
176.1257	-38.7174	105.15	66.32	182.42	66.03
176.1280	-38.7174	104.66	64.30	183.05	66.08
176.1303	-38.7174	104.27	62.80	183.51	66.19
176.1326	-38.7174	104.42	64.33	183.15	66.69
176.1349	-38.7174	104.79	67.08	182.47	67.39
176.1373	-38.7174	105.05	69.30	181.92	68.07
176.1396	-38.7174	105.20	70.98	181.50	68.70
176.1419	-38.7174	105.30	72.33	181.17	69.32
176.1442	-38.7174	105.35	73.46	180.90	69.92
176.1466	-38.7174	105.38	74.47	180.65	70.52
176.1489	-38.7174	105.39	75.39	180.43	71.13
176.1512	-38.7174	105.40	76.26	180.22	71.75
176.1535	-38.7174	105.39	77.10	180.02	72.37
176.1559	-38.7174	105.38	77.91	179.83	73.01
176.1582	-38.7174	105.37	78.71	179.65	73.65
176.1605	-38.7174	105.36	79.49	179.47	74.31
176.1628	-38.7174	105.34	80.27	179.30	74.97
176.1652	-38.7174	105.32	81.05	179.14	75.65
176.1675	-38.7174	105.30	81.82	178.99	76.33
176.1698	-38.7174	105.28	82.59	178.84	77.02
176.1721	-38.7174	105.26	83.37	178.69	77.73
176.1744	-38.7174	105.24	84.15	178.56	78.44
176.1768	-38.7174	105.22	84.93	178.42	79.16
176.1791	-38.7174	105.20	85.71	178.30	79.89
176.1814	-38.7174	105.18	86.50	178.18	80.63
176.1837	-38.7174	105.16	87.29	178.07	81.37
176.1861	-38.7174	105.14	88.09	177.96	82.12
176.1884	-38.7174	105.12	88.89	177.86	82.89
176.1907	-38.7174	105.10	89.69	177.76	83.65
176.1930	-38.7174	105.08	90.50	177.67	84.43
176.1954	-38.7174	105.06	91.32	177.58	85.21
176.1977	-38.7174	105.05	92.14	177.50	86.00
176.2000	-38.7174	105.03	92.96	177.43	86.80
175.9700	-38.7158	101.97	90.31	174.47	83.94
175.9723	-38.7158	102.00	89.64	174.49	83.27
175.9746	-38.7158	102.04	88.97	174.51	82.60
175.9770	-38.7158	102.08	88.32	174.53	81.94
175.9793	-38.7158	102.12	87.67	174.55	81.29
175.9816	-38.7158	102.16	87.03	174.58	80.65
175.9839	-38.7158	102.21	86.40	174.60	80.01
175.9863	-38.7158	102.26	85.78	174.63	79.39
175.9886	-38.7158	102.31	85.17	174.66	78.77
175.9909	-38.7158	102.36	84.57	174.70	78.17
175.9932	-38.7158	102.42	83.97	174.73	77.57
175.9956	-38.7158	102.48	83.39	174.77	76.98
175.9979	-38.7158	102.54	82.82	174.81	76.40
176.0002	-38.7158	102.60	82.26	174.84	75.83
176.0025	-38.7158	102.67	81.71	174.89	75.28
176.0048	-38.7158	102.74	81.16	174.93	74.73
176.0072	-38.7158	102.81	80.63	174.97	74.19
176.0095	-38.7158	102.88	80.11	175.02	73.67
176.0118	-38.7158	102.96	79.60	175.07	73.15
176.0141	-38.7158	103.04	79.11	175.12	72.64
176.0165	-38.7158	103.12	78.62	175.18	72.15
176.0188	-38.7158	103.21	78.14	175.23	71.67
176.0211	-38.7158	103.29	77.68	175.29	71.20
176.0234	-38.7158	103.38	77.23	175.35	70.74
176.0258	-38.7158	103.48	76.78	175.41	70.29
176.0281	-38.7158	103.57	76.35	175.48	69.85
176.0304	-38.7158	103.67	75.94	175.55	69.43
176.0327	-38.7158	103.77	75.53	175.62	69.01
176.0351	-38.7158	103.87	75.14	175.69	68.61
176.0374	-38.7158	103.97	74.76	175.77	68.23
176.0397	-38.7158	104.08	74.39	175.85	67.85
176.0420	-38.7158	104.18	74.03	175.93	67.49
176.0443	-38.7158	104.29	73.69	176.02	67.14
176.0467	-38.7158	104.40	73.36	176.12	66.81
176.0490	-38.7158	104.52	73.04	176.22	66.49
176.0513	-38.7158	104.63	72.74	176.32	66.18
176.0536	-38.7158	104.75	72.44	176.43	65.89
176.0560	-38.7158	104.87	72.17	176.55	65.61
176.0583	-38.7158	104.99	71.90	176.67	65.34
176.0606	-38.7158	105.11	71.65	176.79	65.09
176.0629	-38.7158	105.23	71.41	176.93	64.86
176.0653	-38.7158	105.35	71.18	177.07	64.64
176.0676	-38.7158	105.47	70.97	177.22	64.43
176.0699	-38.7158	105.59	70.76	177.37	64.24
176.0722	-38.7158	105.71	70.58	177.53	64.07
176.0745	-38.7158	105.83	70.40	177.70	63.91
176.0769	-38.7158	105.95	70.23	177.88	63.77
176.0792	-38.7158	106.06	70.08	178.06	63.65
176.0815	-38.7158	106.17	69.94	178.25	63.54
176.0838	-38.7158	106.27	69.81	178.44	63.45
176.0862	-38.7158	106.37	69.69	178.64	63.38
176.0885	-38.7158	106.46	69.59	178.85	63.33
176.0908	-38.7158	106.54	69.49	179.05	63.29
176.0931	-38.7158	106.61	69.40	179.26	63.28
176.0955	-38.7158	106.67	69.32	179.47	63.29
176.0978	-38.7158	106.71	69.25	179.69	63.32
176.1001	-38.7158	106.74	69.18	179.90	63.37
176.1024	-38.7158	106.74	69.12	180.11	63.45
176.1047	-38.7158	106.73	69.05	180.32	63.55
176.1071	-38.7158	106.69	68.98	180.53	63.67
176.1094	-38.7158	106.64	68.90	180.73	63.82
176.1117	-38.7158	106.55	68.80	180.94	63.99
176.1140	-38.7158	106.44	68.65	181.14	64.18
176.1164	-38.7158	106.29	68.42	181.36	64.39
176.1187	-38.7158	106.10	68.06	181.60	64.61
176.1210	-38.7158	105.86	67.48	181.89	64.83
176.1233	-38.7158	105.53	66.45	182.28	65.02
176.1257	-38.7158	105.02	64.49	182.91	65.12
176.1280	-38.7158	104.08	60.22	184.13	64.97
176.1303	-38.7158	102.61	52.93	186.14	64.44
176.1326	-38.7158	103.66	59.22	184.50	65.43
176.1349	-38.7158	104.57	64.96	183.01	66.45
176.1373	-38.7158	104.98	68.00	182.23	67.21
176.1396	-38.7158	105.19	69.95	181.74	67.87
176.1419	-38.7158	105.30	71.40	181.37	68.50
176.1442	-38.7158	105.36	72.59	181.06	69.11
176.1466	-38.7158	105.39	73.63	180.80	69.72
176.1489	-38.7158	105.40	74.58	180.56	70.34
176.1512	-38.7158	105.41	75.46	180.33	70.97
176.1535	-38.7158	105.40	76.31	180.12	71.60
176.1559	-38.7158	105.39	77.14	179.92	72.24
176.1582	-38.7158	105.38	77.95	179.72	72.90
176.1605	-38.7158	105.36	78.74	179.53	73.56
176.1628	-38.7158	105.35	79.53	179.36	74.23
176.1652	-38.7158	105.33	80.32	179.18	74.92
176.1675	-38.7158	105.31	81.10	179.02	75.61
176.1698	-38.7158	105.28	81.89	178.86	76.31
176.1721	-38.7158	105.26	82.67	178.71	77.02
176.1744	-38.7158	105.24	83.46	178.57	77.74
176.1768	-38.7158	105.22	84.25	178.43	78.47
176.1791	-38.7158	105.20	85.04	178.30	79.21
176.1814	-38.7158	105.18	85.83	178.17	79.95
176.1837	-38.7158	105.16	86.63	178.05	80.71
176.1861	-38.7158	105.14	87.44	177.94	81.47
176.1884	-38.7158	105.12	88.25	177.84	82.24
