# ModEM impedance responses for Description:                                                                                        
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -38.629 176.056
>     36    13
2.511890E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -4.075813E+00   5.072967E-01   2.000000E+15
3.981070E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   8.396114E+00   2.065462E+00   2.000000E+15
3.981070E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   1.611058E+01   1.853406E+01   2.000000E+15
3.981070E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -1.329755E+01  -1.368364E+01   2.000000E+15
3.981070E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -4.172939E+00   3.009311E-01   2.000000E+15
6.309570E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   8.267012E+00   2.066891E+00   2.000000E+15
6.309570E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   1.384805E+01   1.396014E+01   2.000000E+15
6.309570E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -1.207004E+01  -1.033890E+01   2.000000E+15
6.309570E-01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -4.354551E+00  -5.212709E-02   2.000000E+15
1.000000E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   8.000089E+00   2.555574E+00   2.000000E+15
1.000000E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   1.178293E+01   1.079837E+01   2.000000E+15
1.000000E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -1.086342E+01  -8.476241E+00   2.000000E+15
1.000000E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -4.343596E+00  -4.674749E-01   2.000000E+15
1.584893E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   7.257529E+00   3.256752E+00   2.000000E+15
1.584893E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   9.969971E+00   8.753999E+00   2.000000E+15
1.584893E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -9.338014E+00  -7.527851E+00   2.000000E+15
1.584893E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -4.094802E+00  -9.243948E-01   2.000000E+15
2.511886E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   5.883362E+00   3.542456E+00   2.000000E+15
2.511886E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   8.253505E+00   7.269173E+00   2.000000E+15
2.511886E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -7.430221E+00  -6.551017E+00   2.000000E+15
2.511886E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -3.631707E+00  -1.381068E+00   2.000000E+15
3.981072E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   4.485614E+00   3.517850E+00   2.000000E+15
3.981072E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   6.674589E+00   6.023576E+00   2.000000E+15
3.981072E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -5.650117E+00  -5.626971E+00   2.000000E+15
3.981072E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -2.958373E+00  -1.554433E+00   2.000000E+15
6.309574E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   3.251181E+00   3.133350E+00   2.000000E+15
6.309574E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   5.358422E+00   4.949038E+00   2.000000E+15
6.309574E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -4.192892E+00  -4.631003E+00   2.000000E+15
6.309574E+00          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -2.402335E+00  -1.551812E+00   2.000000E+15
1.000000E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   2.278030E+00   2.558506E+00   2.000000E+15
1.000000E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   4.191648E+00   4.062321E+00   2.000000E+15
1.000000E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -3.075299E+00  -3.633850E+00   2.000000E+15
1.000000E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -1.833486E+00  -1.421104E+00   2.000000E+15
1.584893E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   1.626631E+00   1.968957E+00   2.000000E+15
1.584893E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   3.244262E+00   3.256054E+00   2.000000E+15
1.584893E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -2.301846E+00  -2.801909E+00   2.000000E+15
1.584893E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -1.381891E+00  -1.205385E+00   2.000000E+15
2.511886E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   1.226245E+00   1.494750E+00   2.000000E+15
2.511886E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   2.547419E+00   2.569100E+00   2.000000E+15
2.511886E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -1.774436E+00  -2.126945E+00   2.000000E+15
2.511886E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -1.056952E+00  -9.531777E-01   2.000000E+15
3.981071E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   9.602285E-01   1.120104E+00   2.000000E+15
3.981071E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   1.994644E+00   2.038509E+00   2.000000E+15
3.981071E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -1.397188E+00  -1.611068E+00   2.000000E+15
3.981071E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -8.407928E-01  -7.788598E-01   2.000000E+15
6.309573E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   7.584678E-01   8.543918E-01   2.000000E+15
6.309573E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   1.569221E+00   1.589112E+00   2.000000E+15
6.309573E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -1.106134E+00  -1.241084E+00   2.000000E+15
6.309573E+01          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -6.608901E-01  -6.055599E-01   2.000000E+15
1.000000E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   6.052250E-01   6.567113E-01   2.000000E+15
1.000000E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   1.256913E+00   1.262503E+00   2.000000E+15
1.000000E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -8.771532E-01  -9.585067E-01   2.000000E+15
1.000000E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -5.360599E-01  -5.015593E-01   2.000000E+15
1.584893E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   4.852225E-01   5.117904E-01   2.000000E+15
1.584893E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   1.001381E+00   9.897607E-01   2.000000E+15
1.584893E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -7.029989E-01  -7.441351E-01   2.000000E+15
1.584893E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -4.266310E-01  -3.917945E-01   2.000000E+15
2.511887E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   3.888403E-01   3.977693E-01   2.000000E+15
2.511887E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   8.014939E-01   7.860907E-01   2.000000E+15
2.511887E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -5.604912E-01  -5.789089E-01   2.000000E+15
2.511887E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYY  -3.387726E-01  -3.128561E-01   2.000000E+15
3.981072E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXX   3.139377E-01   3.180157E-01   2.000000E+15
3.981072E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZXY   6.360035E-01   6.248716E-01   2.000000E+15
3.981072E+02          WT024a        -38.606  176.027    2453.640   -2312.359    -487.523     ZYX  -4.500634E-01  -4.604491E-01   2.000000E+15
