-0.5464321080149549	-0.27987744389030283	-0.04687799636621587	
-0.5940880849805587	-0.2709226076192356	-0.04420995731498507	
-0.5691722309189947	-0.49062806821627464	-0.08400958010132846	
-0.5752350603166538	-0.2981248472597698	-0.06068668067941645	
-0.5663366460133471	-0.4831578227936188	-0.0794914279173748	
-0.5539278887968677	-0.288179824443029	-0.059991311845253525	
-0.5727445439092362	-0.48717054839949475	-0.08343375066133292	
-0.5735077773394887	-0.3828590305656888	-0.06228673405024054	
-0.5697783629816539	-0.3738375180166805	-0.06238184728825236	
-0.5650673810211315	-0.3975812695662394	-0.06286016738997362	
-0.5295633240414724	-0.3142393724492105	-0.06059439862553895	
-0.5840258809913006	-0.41142027381095064	-0.06518563462876405	
-0.5540697401024809	-0.40757692645889254	-0.06362338830104619	
-0.5836979052010075	-0.44441188915485624	-0.08051952681347982	
-0.5696283692144413	-0.2685036120041568	-0.0496527500841653	
-0.572485583797751	-0.27811535825222156	-0.04242269027426001	
-0.5712737448237861	-0.2579702687212973	-0.027605733292954977	
-0.5825923884240809	-0.3910222620779343	-0.06325937002345404	
-0.5471638911262615	-0.5051848200108909	-0.07372945832702749	
-0.5676362589026397	-0.2750455938908559	-0.046859697589339847	
