  31	 3540	 446.849	 947.050	 282.298	 1.898	 1580.465	 -1.489
   0	 3606	 441.827	 867.886	 289.483	 1.660	 1315.654	 -1.496
   0	  379	 436.072	 729.344	 279.635	 1.670	 926.896	 -1.507
  46	 3332	 435.515	 297.395	 289.340	 3.271	 3870.450	 -1.519
  18	  420	 433.426	 535.907	 290.357	 3.484	 183.671	 -1.520
   0	 3605	 439.171	 865.083	 289.160	 0.960	 1298.765	 -1.521
   4	 2603	 430.014	 354.553	 291.116	 1.776	 2290.876	 -1.537
   8	 1229	 414.702	 226.864	 290.172	 9.434	 1845.160	 -1.540
  20	 2568	 424.920	 421.194	 275.025	 2.751	 2556.710	 -1.549
  26	  988	 440.071	 850.455	 288.057	 4.708	 4169.166	 -1.557
  48	 3467	 415.055	 162.385	 278.281	 4.812	 2585.447	 -1.565
   7	 3959	 443.369	 378.003	 265.705	 2.678	 4316.864	 -1.576
  42	 1688	 423.073	 750.220	 275.861	 5.341	 2665.178	 -1.577
  42	  312	 421.198	 707.535	 295.461	 2.190	 2552.174	 -1.590
  26	  776	 439.696	 763.406	 266.537	 4.136	 3880.116	 -1.610
   4	  903	 467.696	 438.944	 260.709	 1.055	 583.355	 -1.622
   7	 2517	 407.878	 766.619	 276.472	 6.323	 547.728	 -1.624
  46	 3269	 481.970	 175.331	 282.147	 1.589	 4035.270	 -1.634
  29	 3440	 402.672	 964.909	 294.161	 7.698	 4146.954	 -1.646
  31	 3690	 412.359	 598.887	 301.993	 7.549	 425.247	 -1.652
  16	  827	 498.599	 824.543	 279.831	 0.586	 484.294	 -1.688
  47	 3869	 422.994	 271.933	 258.775	 3.712	 4064.068	 -1.689
  46	 1199	 395.096	 624.706	 287.699	 5.516	 1530.807	 -1.690
  33	 1105	 394.206	 726.881	 279.613	 8.197	 4818.298	 -1.693
  44	 3151	 438.501	 598.781	 253.864	 2.647	 643.567	 -1.705
   7	 2869	 438.495	 979.027	 317.007	 4.584	 4638.736	 -1.712
   8	 3056	 474.281	 203.534	 277.695	 5.134	 2072.073	 -1.713
  33	 3136	 502.040	 642.171	 300.542	 0.138	 856.667	 -1.719
   1	 2035	 412.314	 758.512	 312.705	 7.769	 4691.767	 -1.725
  16	 2354	 436.800	 660.686	 317.494	 0.873	 4289.875	 -1.740
  31	 3609	 388.244	 790.484	 301.112	 9.601	 2224.690	 -1.753
   5	 3882	 459.665	 242.140	 308.345	 9.648	 4712.145	 -1.775
   5	 3529	 412.634	 371.364	 300.311	 17.530	 2970.887	 -1.776
  46	 1812	 475.743	 152.972	 312.599	 10.721	 3674.561	 -1.780
  30	 1968	 391.837	 386.507	 313.028	 13.266	 4717.928	 -1.798
  39	 1410	 399.816	 330.790	 317.401	 5.767	 4553.758	 -1.813
  21	 2864	 385.520	 166.197	 297.097	 7.456	 627.802	 -1.817
  18	 2534	 472.211	 122.695	 280.436	 11.766	 2308.562	 -1.822
  30	  809	 368.345	 310.895	 296.437	 17.670	 824.757	 -1.826
   1	 2045	 402.074	 925.097	 310.416	 2.829	 4571.637	 -1.833
  20	  805	 508.794	 933.979	 276.329	 0.858	 4495.360	 -1.837
  18	 3597	 432.613	 369.169	 280.392	 15.707	 2905.799	 -1.841
  30	 3093	 374.387	 906.884	 298.698	 10.871	 986.281	 -1.846
  44	 1235	 425.842	 382.189	 270.949	 14.723	 3208.481	 -1.847
   6	 2400	 389.346	 626.299	 308.511	 5.038	 1810.831	 -1.852
   1	  890	 425.278	 351.724	 312.730	 17.392	 2806.490	 -1.877
  44	 2018	 380.295	 726.268	 268.882	 6.725	 2872.080	 -1.882
