station, lon_dec, lat_dec, z1, z2
WT080b, 423448.5152840876, 5713219.429537556, 284.71000000000004, -485.2299999999999
WT082a, 419299.93148573465, 5724975.900052427, 402.70000000000005, 67.91000000000003
WT083b, 419213.8963082337, 5726166.16107949, 354.18, 218.99
WT084a, 419085.4367692604, 5724070.1435042545, 446.69000000000005, 215.60000000000002
WT085a, 419239.59644942026, 5723167.560380405, 400.28999999999996, 40.94
WT086a, 424691.641989802, 5714546.714772602, 436.63000000000005, 332.44000000000005
WT087a, 419475.66298345174, 5721631.334258571, 373.96, 204.67
WT088a, 423603.1824257602, 5723241.236726326, -47.56, -234.87999999999988
WT090a, 429358.84845218447, 5717653.322449641, 175.14, 50.110000000000014
WT091a, 419600.9114035727, 5720765.962158898, 345.55, 68.29999999999995
WT092a, 419923.2144412269, 5719354.220228686, 174.99, 72.18
WT093b, 419789.06955926155, 5726093.935668827, 369.65, 260.12
WT094a, 427690.5108425742, 5722957.238864547, 3.7299999999999613, -269.66
WT095a, 419833.1389508149, 5722449.405394497, 378.53999999999996, -282.35
WT096a, 419977.74756649544, 5723418.144809071, 302.13, 17.53000000000003
WT098a, 419753.9563792561, 5724006.637725234, 436.26, 228.15999999999997
WT099a, 420228.964080861, 5722154.948692307, 369.96000000000004, 101.61000000000001
WT101a, 422172.657549318, 5713450.879742358, 71.36999999999995, -474.04999999999995
WT101b, 422174.2080297993, 5713443.459279851, 99.20999999999998, -553.17
WT102a, 420343.77272700507, 5720802.155646427, 239.21000000000004, -59.569999999999936
WT103a, 419976.2169187657, 5724605.042685083, 352.7, 45.90999999999997
WT104a, 420582.22439057933, 5725535.313591227, 330.72, 42.430000000000064
WT105a, 420738.8301424849, 5719970.641794822, 357.61, 247.20999999999998
WT106a, 420809.36874331767, 5723210.026575915, 270.15, -34.870000000000005
WT107a, 420288.4945273645, 5721501.324470579, 359.64000000000004, 191.37
WT108a, 421368.47555501387, 5727676.850078493, -123.04000000000002, -284.06
WT111a, 420854.20343966363, 5720347.894008017, 357.49, 138.0
WT112a, 420920.08427514497, 5719038.998017163, 367.64, 237.45999999999998
WT113a, 422843.1366847564, 5728714.417067788, -61.82000000000005, -236.44000000000005
WT114a, 420979.2672219987, 5724812.899682647, 328.48, -107.52999999999997
WT115a, 421004.3574520075, 5723666.745827169, 235.70000000000002, -375.13000000000005
WT116a, 422167.8100275588, 5726630.387563543, -178.21000000000004, -387.07000000000005
WT117b, 421128.3386349576, 5721813.970223306, 301.64, -59.22000000000003
WT118a, 420718.90333981003, 5726678.742099915, 70.67000000000002, -129.44
WT119a, 421187.5940438743, 5721021.948087246, 366.17, 171.23000000000002
WT122a, 421401.8809422552, 5722582.084536816, 281.5, -268.00000000000006
WT125a, 421623.0462227682, 5720056.174809831, 366.03999999999996, -90.07
WT126a, 421766.6902898994, 5722365.265109949, 266.30000000000007, 129.25
WT127a, 421913.3165230606, 5721264.910661163, 354.19, -149.25999999999993
WT128a, 422029.1053008395, 5719310.050928636, 379.87, -121.31000000000006
WT129a, 422105.65977138525, 5725564.401011632, -3.019999999999982, -246.29999999999995
WT130a, 421834.9097499251, 5723273.843341718, 252.35999999999999, -291.37
WT132a, 422376.8987121679, 5720673.258980552, 280.36, -42.610000000000014
WT132b, 422376.8900764276, 5720674.146721093, 285.62, -55.670000000000016
WT133a, 422496.6781254568, 5722030.795265727, 266.31000000000006, 60.110000000000014
WT134a, 427951.98631463083, 5718763.704039935, 252.35999999999996, -45.80000000000007
WT135a, 422623.72005048394, 5723119.941555203, 197.88, -78.38
WT136a, 423021.10183071997, 5712316.043133467, -37.90999999999997, -615.0400000000001
WT138a, 422596.8311825538, 5718857.573287847, 376.62, -192.88
WT140a, 422418.10218355595, 5723901.892106288, 36.639999999999986, -323.19000000000005
WT142a, 423725.81663936307, 5719745.398098056, 270.26, -270.15000000000003
WT143a, 423528.8597195213, 5713977.965759912, 181.20000000000005, -344.81999999999994
WT148a, 427421.6736240526, 5724764.926627617, -315.66999999999996, -594.25
WT149a, 420176.39915136725, 5712929.594558892, -28.090000000000032, -257.12
WT150b, 424981.5270303041, 5726290.841385427, -29.849999999999966, -333.3799999999999
WT152a, 423247.55588382547, 5724243.169569157, -50.400000000000034, -377.01000000000005
WT153b, 423428.2326021997, 5725102.200792279, -184.42000000000002, -508.62000000000006
WT154a, 423677.7589645707, 5721131.271417958, 210.28999999999996, 53.01999999999998
WT155a, 423923.44012065954, 5718820.620769076, 361.03000000000003, -38.95999999999998
WT156a, 423201.17699058115, 5716177.96232528, 371.25, 134.10000000000002
WT159a, 423256.27660464094, 5717834.8459310075, 423.32, 86.51999999999998
WT160a, 423866.97942687076, 5722204.010516368, 114.88999999999999, -152.24
WT164a, 423903.1171004619, 5724120.263904811, -74.07, -455.67
WT165a, 424230.12776391394, 5722785.76712363, -72.22000000000003, -375.26
WT166a, 423564.6035377362, 5717176.26690349, 443.51, 30.639999999999986
WT167a, 423609.8842305107, 5721431.149195713, 86.39000000000004, -233.9899999999999
WT168a, 424494.97024128016, 5718281.706796082, 317.9, -168.49
WT170b, 426311.3839298633, 5713571.611112379, 381.28, -333.3600000000001
WT171a, 426750.0943166437, 5719387.542448893, 233.38000000000002, 21.560000000000002
WT172a, 424332.7772620077, 5724868.444265495, -132.60999999999996, -412.09
WT174a, 424564.1327098042, 5720857.039800421, 218.94999999999993, -15.590000000000032
WT175a, 425190.47243384476, 5722548.231796349, -62.32999999999993, -440.47
WT177a, 424817.7259083348, 5722009.266805085, -95.75999999999999, -434.45000000000005
WT178a, 421128.1781354565, 5711767.578086023, -133.0, -743.21
WT179a, 425105.7156394623, 5724960.29053219, -25.730000000000018, -316.52
WT181a, 428850.6952731432, 5721478.034163428, 181.29000000000002, -47.379999999999995
WT182a, 424553.568309789, 5711941.627425498, -179.88, -484.68999999999994
WT183a, 425087.68617525534, 5723197.369954718, -172.32999999999993, -523.14
WT184a, 425022.44574075245, 5721293.171024469, 115.18000000000006, -179.8499999999999
WT185a, 425033.4560134463, 5718834.572991657, 188.25, -377.05999999999995
WT186a, 425824.0478431606, 5722168.832189021, -67.32, -545.1800000000001
WT188a, 426900.6761508346, 5725701.584413176, -371.0, -678.52
WT189a, 425787.6080541087, 5724142.321237523, -297.43, -767.26
WT190a, 427020.3265525048, 5723850.6028035395, -69.69999999999999, -532.9699999999999
WT191a, 425647.7252490042, 5722776.009855881, -117.75, -559.97
WT192a, 418899.91882862686, 5711697.123427247, -29.230000000000018, -678.79
WT193a, 426179.94199083233, 5720595.041650704, 129.06, -265.05
WT194a, 426099.95768412045, 5723360.947526087, 0.8100000000000023, -402.6700000000001
WT195a, 426172.15786581964, 5721436.506163796, 101.35999999999996, -428.07
WT197a, 426859.2033662456, 5720174.03692909, 205.36, -75.78000000000003
WT198a, 427174.4553047843, 5722546.82054926, -35.620000000000005, -422.00999999999993
WT201a, 427805.14602088474, 5720810.889608077, 189.82999999999998, -326.19
WT204a, 429083.06552803493, 5718451.45690925, 204.43999999999994, -9.670000000000073
WT205a, 422100.84921656875, 5716615.857682192, 399.72, 217.89000000000004
WT210a, 428647.2462692418, 5717197.862722657, 282.24, -307.91999999999996
WT214a, 430675.67108536966, 5721294.3383557275, -28.310000000000002, -168.2499999999999
WT222a, 418589.09549491724, 5721752.075858509, 433.25, 349.53000000000003
WT223a, 419369.86193319806, 5722240.650206261, 435.09999999999997, 115.69999999999999
WT224a, 419982.13802490523, 5720254.074910512, 319.66, 183.53000000000003
WT302a, 423150.8635117621, 5714362.086887138, 416.28, -460.94000000000005
WT303a, 423043.03901345684, 5715047.006083007, 456.06000000000006, -221.98000000000002
WT304a, 422377.90910887305, 5714218.640568461, 311.44000000000005, -318.0899999999999
WT305a, 421200.14601970225, 5713479.822965829, 0.45999999999997954, -590.7
WT306a, 419638.5556917717, 5712523.987224832, -136.90999999999997, -576.2
WT307a, 422564.22878970415, 5715694.921644494, 422.16999999999996, -247.13
WT309a, 423330.5850904356, 5718420.415943559, 421.34000000000003, 193.8
WT310a, 423196.5359737737, 5719323.26449497, 352.93, 65.57999999999998
WT311a, 421399.09714798693, 5718721.562071732, 381.64, -65.56
WT313a, 426142.1828405375, 5720105.728214035, 188.33999999999997, -189.32999999999998
WT314a, 427831.6190256892, 5719865.943864797, 239.49, -29.769999999999982
WT315a, 427396.41374434915, 5718241.735460392, 367.86, 209.21000000000004
WT316a, 426182.50114003837, 5719020.968470108, 165.60000000000002, -252.51
WT324a, 419350.27821473696, 5713427.115832903, -71.0, -420.03000000000003
WT325a, 420169.2162105639, 5713645.899297544, -63.30000000000001, -447.78999999999996
WT326a, 421982.8254206283, 5712320.470447573, -198.77999999999997, -756.9200000000001
WT328a, 420791.49132952845, 5713746.447436435, 29.519999999999982, -658.6100000000001
WT329a, 418304.29735370155, 5719775.284799056, 117.27999999999997, -63.579999999999984
WT330a, 420061.8870796102, 5719381.247401743, 202.66000000000003, 63.26000000000005
WT331a, 416556.7666370071, 5724943.618714452, 301.29999999999995, -93.3900000000001
WT332a, 416934.27874846576, 5726292.619341585, 220.42000000000002, -99.05999999999995
WT333a, 417225.0159503434, 5724050.416496117, 364.52000000000004, 126.69000000000005
WT334a, 420230.5563333052, 5724269.9905079, 349.47999999999996, 46.65999999999997
WT336a, 422973.72995811887, 5725059.878490763, -86.08999999999997, -307.03
WT337a, 424179.49810511793, 5720629.885960788, 208.98000000000002, -344.77
WT339a, 421931.1358739659, 5715740.237206888, 413.89000000000004, -427.23999999999995
WT340a, 422169.4036840069, 5715162.702919299, 399.54, -156.12999999999988
WT341a, 422173.4191462171, 5714609.400107148, 256.53999999999996, -421.08
WT500a, 417166.281414958, 5725635.034568433, 386.31999999999994, 129.13999999999993
WT501a, 416695.37487370445, 5725569.989406463, 303.48, -29.920000000000073
WT502a, 417063.4965177993, 5725051.550048052, 359.64, 84.12
WT503a, 416585.1794726154, 5725115.933413992, 305.97, -57.58000000000004
WT504a, 416715.53684101545, 5724512.788457152, 332.33000000000004, -38.299999999999955
WT505a, 418269.7753507195, 5724023.552175818, 470.43000000000006, 272.31000000000006
WT506a, 418770.4671492092, 5724575.895269118, 417.57, 221.36999999999998
WT507a, 419197.2420002198, 5724368.697779462, 390.02, 186.65999999999997
WT511a, 418521.8875147971, 5725380.734021758, 422.03999999999996, 160.05999999999995
WT512a, 417932.7274075102, 5725360.167368024, 427.89, 228.5
WT513a, 419319.6550309393, 5725419.679706778, 381.62, 15.850000000000023
