station, lon_dec, lat_dec, z1, z2
WT066a, 417537.02965672145, 5718877.663347608, -195.16999999999996, -230.47000000000003
WT068a, 418547.79918421904, 5723292.155486784, 421.38, 156.37
WT069b, 418541.4302990421, 5726145.79731738, 393.23, -2.5500000000000114
WT070a, 418766.4710317815, 5722734.826927522, 453.68999999999994, 256.95
WT070b, 418760.49410809786, 5722731.991644749, 439.05999999999995, 230.20999999999992
WT071a, 418273.56301598554, 5723653.365081419, 386.93999999999994, -39.360000000000014
WT072a, 418850.0245251635, 5725083.210002049, 371.97, -39.62999999999994
WT073a, 418917.1214155401, 5719661.346472516, -213.89000000000004, -383.4500000000001
WT076b, 418853.2311454223, 5726551.265029523, 327.36, 39.73999999999995
WT077a, 418976.15931900364, 5720993.365385154, 325.83, 81.38
WT078a, 419137.5307340962, 5720260.097739688, 208.55, -587.39
WT079a, 418963.044575009, 5724498.612145093, 401.25, 3.3899999999999864
WT080a, 423447.00551834726, 5713222.7443888, 59.370000000000005, -822.35
WT080b, 423448.5152840876, 5713219.429537556, 81.20000000000005, -753.0
WT082a, 419299.93148573465, 5724975.900052427, 387.37, -108.10000000000002
WT083b, 419213.8963082337, 5726166.16107949, 311.44, 64.18
WT084a, 419085.4367692604, 5724070.1435042545, 412.29, 2.430000000000007
WT085a, 419239.59644942026, 5723167.560380405, 393.84999999999997, -126.38999999999999
WT086a, 424691.641989802, 5714546.714772602, 144.20000000000005, -404.8499999999999
WT087a, 419475.66298345174, 5721631.334258571, 369.23, 181.89
WT088a, 423603.1824257602, 5723241.236726326, -362.15, -608.81
WT090a, 429358.84845218447, 5717653.322449641, 0.12000000000000455, -178.74
WT091a, 419600.9114035727, 5720765.962158898, 309.45, -222.77000000000004
WT092a, 419923.2144412269, 5719354.220228686, -9.259999999999991, -95.68
WT093b, 419789.06955926155, 5726093.935668827, 349.82, -614.49
WT094a, 427690.5108425742, 5722957.238864547, -239.17000000000002, -798.3399999999999
WT095a, 419833.1389508149, 5722449.405394497, 374.2, -465.59000000000003
WT096a, 419977.74756649544, 5723418.144809071, 271.99, -155.68
WT098a, 419753.9563792561, 5724006.637725234, 429.65, 197.56
WT099a, 420228.964080861, 5722154.948692307, 357.43, -25.059999999999945
WT101a, 422172.657549318, 5713450.879742358, -120.22000000000003, -933.1100000000001
WT101b, 422174.2080297993, 5713443.459279851, -111.52999999999997, -945.8899999999999
WT102a, 420343.77272700507, 5720802.155646427, 140.68, -318.76
WT103a, 419976.2169187657, 5724605.042685083, 343.77, -216.43
WT104a, 420582.22439057933, 5725535.313591227, 323.58000000000004, 26.58000000000004
WT105a, 420738.8301424849, 5719970.641794822, 342.83, 98.05000000000001
WT106a, 420809.36874331767, 5723210.026575915, 228.41000000000003, -251.72999999999996
WT107a, 420288.4945273645, 5721501.324470579, 340.81, 10.370000000000061
WT108a, 421368.47555501387, 5727676.850078493, -501.47999999999996, -548.5899999999999
WT111a, 420854.20343966363, 5720347.894008017, 345.15, -23.170000000000016
WT112a, 420920.08427514497, 5719038.998017163, 341.25, -92.88
WT113a, 422843.1366847564, 5728714.417067788, -467.9000000000001, -536.2600000000001
WT114a, 420979.2672219987, 5724812.899682647, 312.79, -331.04999999999995
WT115a, 421004.3574520075, 5723666.745827169, 156.64000000000001, -741.3199999999999
WT116a, 422167.8100275588, 5726630.387563543, -503.27, -797.12
WT117b, 421128.3386349576, 5721813.970223306, 279.51, -261.05999999999995
WT118a, 420718.90333981003, 5726678.742099915, -426.89000000000004, -385.5299999999999
WT119a, 421187.5940438743, 5721021.948087246, 341.93, -71.43999999999994
WT122a, 421401.8809422552, 5722582.084536816, 223.9, -691.05
WT125a, 421623.0462227682, 5720056.174809831, 358.15, -211.76000000000005
WT126a, 421766.6902898994, 5722365.265109949, 114.29000000000002, -313.28999999999996
WT127a, 421913.3165230606, 5721264.910661163, 324.62, -438.41
WT128a, 422029.1053008395, 5719310.050928636, 359.03, -351.25
WT129a, 422105.65977138525, 5725564.401011632, -280.74, -609.6399999999999
WT130a, 421834.9097499251, 5723273.843341718, 171.58999999999997, -743.25
WT132a, 422376.8987121679, 5720673.258980552, 234.04000000000002, -323.16
WT132b, 422376.8900764276, 5720674.146721093, 243.87999999999997, -393.6
WT133a, 422496.6781254568, 5722030.795265727, 159.13000000000005, -207.68
WT134a, 427951.98631463083, 5718763.704039935, 211.41999999999996, -130.91999999999996
WT135a, 422623.72005048394, 5723119.941555203, 50.69, -498.43999999999994
WT136a, 423021.10183071997, 5712316.043133467, -203.55999999999995, -1048.5299999999997
WT138a, 422596.8311825538, 5718857.573287847, 348.13, -555.17
WT140a, 422418.10218355595, 5723901.892106288, -114.13000000000005, -716.1700000000001
WT142a, 423725.81663936307, 5719745.398098056, 168.32, -685.19
WT143a, 423528.8597195213, 5713977.965759912, -30.879999999999995, -838.05
WT148a, 427421.6736240526, 5724764.926627617, -608.9399999999999, -998.0999999999999
WT149a, 420176.39915136725, 5712929.594558892, -352.54999999999995, -842.4899999999999
WT150b, 424981.5270303041, 5726290.841385427, -439.8299999999999, -874.5199999999999
WT152a, 423247.55588382547, 5724243.169569157, -300.91, -720.46
WT153b, 423428.2326021997, 5725102.200792279, -465.31, -817.05
WT154a, 423677.7589645707, 5721131.271417958, 66.98999999999995, -541.3600000000001
WT155a, 423923.44012065954, 5718820.620769076, 333.70000000000005, -244.64
WT156a, 423201.17699058115, 5716177.96232528, 345.38, -4.479999999999961
WT159a, 423256.27660464094, 5717834.8459310075, 419.08, 41.68000000000001
WT160a, 423866.97942687076, 5722204.010516368, -112.08000000000004, -601.44
WT164a, 423903.1171004619, 5724120.263904811, -346.38000000000005, -841.6200000000001
WT165a, 424230.12776391394, 5722785.76712363, -347.26, -804.8399999999999
WT166a, 423564.6035377362, 5717176.26690349, 439.84, -38.329999999999984
WT167a, 423609.8842305107, 5721431.149195713, -167.05999999999995, -719.1700000000001
WT168a, 424494.97024128016, 5718281.706796082, 230.23999999999995, -542.13
WT170b, 426311.3839298633, 5713571.611112379, 327.92999999999995, -602.56
WT171a, 426750.0943166437, 5719387.542448893, 186.46000000000004, -69.15999999999997
WT172a, 424332.7772620077, 5724868.444265495, -459.48999999999995, -701.1199999999999
WT174a, 424564.1327098042, 5720857.039800421, 62.16999999999996, -507.74
WT175a, 425190.47243384476, 5722548.231796349, -363.97, -858.53
WT177a, 424817.7259083348, 5722009.266805085, -348.75, -813.0799999999999
WT178a, 421128.1781354565, 5711767.578086023, -361.32000000000005, -1173.6100000000001
WT179a, 425105.7156394623, 5724960.29053219, -316.70000000000005, -636.62
WT181a, 428850.6952731432, 5721478.034163428, -51.93000000000001, -490.71
WT182a, 424553.568309789, 5711941.627425498, -464.25, -965.2699999999999
WT183a, 425087.68617525534, 5723197.369954718, -469.61, -888.55
WT184a, 425022.44574075245, 5721293.171024469, -80.4899999999999, -758.0899999999998
WT185a, 425033.4560134463, 5718834.572991657, 96.58999999999997, -716.77
WT186a, 425824.0478431606, 5722168.832189021, -284.68, -916.0400000000002
WT188a, 426900.6761508346, 5725701.584413176, -658.07, -1221.35
WT189a, 425787.6080541087, 5724142.321237523, -570.3299999999999, -1246.1200000000001
WT190a, 427020.3265525048, 5723850.6028035395, -337.31999999999994, -955.5899999999998
WT191a, 425647.7252490042, 5722776.009855881, -358.79999999999995, -923.58
WT192a, 418899.91882862686, 5711697.123427247, -264.67, -1073.2299999999998
WT193a, 426179.94199083233, 5720595.041650704, 10.259999999999991, -550.6800000000001
WT194a, 426099.95768412045, 5723360.947526087, -293.38, -843.5900000000001
WT195a, 426172.15786581964, 5721436.506163796, 14.979999999999961, -696.7900000000002
WT197a, 426859.2033662456, 5720174.03692909, 155.78000000000003, -255.39000000000004
WT198a, 427174.4553047843, 5722546.82054926, -232.62999999999994, -795.0799999999999
WT201a, 427805.14602088474, 5720810.889608077, 149.15999999999997, -467.15000000000003
WT204a, 429083.06552803493, 5718451.45690925, 62.65999999999997, -179.92000000000007
WT205a, 422100.84921656875, 5716615.857682192, 391.55, 151.78000000000003
WT210a, 428647.2462692418, 5717197.862722657, 253.26, -361.09000000000003
WT214a, 430675.67108536966, 5721294.3383557275, -358.03, -428.90999999999985
WT222a, 418589.09549491724, 5721752.075858509, 424.88, 299.52000000000004
WT223a, 419369.86193319806, 5722240.650206261, 418.87, -169.17000000000007
WT224a, 419982.13802490523, 5720254.074910512, 290.81, -79.63
WT302a, 423150.8635117621, 5714362.086887138, 379.46999999999997, -592.1800000000001
WT303a, 423043.03901345684, 5715047.006083007, 433.86, -500.12
WT304a, 422377.90910887305, 5714218.640568461, 264.37, -673.6999999999998
WT305a, 421200.14601970225, 5713479.822965829, -197.38000000000005, -1030.6699999999998
WT306a, 419638.5556917717, 5712523.987224832, -476.72, -1121.8799999999999
WT307a, 422564.22878970415, 5715694.921644494, 418.44, -348.63
WT309a, 423330.5850904356, 5718420.415943559, 409.72, -19.37999999999994
WT310a, 423196.5359737737, 5719323.26449497, 321.05, -146.45000000000005
WT311a, 421399.09714798693, 5718721.562071732, 364.24, -368.86000000000007
WT313a, 426142.1828405375, 5720105.728214035, 94.19, -498.60999999999996
WT314a, 427831.6190256892, 5719865.943864797, 186.75, -188.46000000000004
WT315a, 427396.41374434915, 5718241.735460392, 235.69000000000005, 75.45000000000005
WT316a, 426182.50114003837, 5719020.968470108, 91.96999999999997, -462.44999999999993
WT324a, 419350.27821473696, 5713427.115832903, -496.48999999999995, -975.19
WT325a, 420169.2162105639, 5713645.899297544, -361.74, -970.59
WT326a, 421982.8254206283, 5712320.470447573, -482.02, -1254.62
WT328a, 420791.49132952845, 5713746.447436435, -87.87, -970.4000000000001
WT329a, 418304.29735370155, 5719775.284799056, -109.50000000000006, -338.82
WT330a, 420061.8870796102, 5719381.247401743, -5.060000000000002, -213.21999999999997
WT331a, 416556.7666370071, 5724943.618714452, 213.22999999999996, -412.95000000000005
WT332a, 416934.27874846576, 5726292.619341585, 43.26000000000005, -383.51
WT333a, 417225.0159503434, 5724050.416496117, 308.82000000000005, -115.79999999999995
WT334a, 420230.5563333052, 5724269.9905079, 337.95, -33.139999999999986
WT336a, 422973.72995811887, 5725059.878490763, -484.76, -608.22
WT337a, 424179.49810511793, 5720629.885960788, 100.75, -739.8999999999999
WT339a, 421931.1358739659, 5715740.237206888, 405.3, -585.48
WT340a, 422169.4036840069, 5715162.702919299, 394.09000000000003, -208.28999999999996
WT341a, 422173.4191462171, 5714609.400107148, -18.600000000000023, -845.7600000000002
WT500a, 417166.281414958, 5725635.034568433, 336.79999999999995, -21.82000000000005
WT501a, 416695.37487370445, 5725569.989406463, 219.69, -238.16000000000008
WT502a, 417063.4965177993, 5725051.550048052, 276.26, -120.15000000000009
WT503a, 416585.1794726154, 5725115.933413992, 212.5, -374.39
WT504a, 416715.53684101545, 5724512.788457152, 259.2900000000001, -322.19999999999993
WT505a, 418269.7753507195, 5724023.552175818, 466.77000000000004, 212.83000000000004
WT506a, 418770.4671492092, 5724575.895269118, 401.54999999999995, -0.20999999999997954
WT507a, 419197.2420002198, 5724368.697779462, 385.39, 69.09999999999997
WT511a, 418521.8875147971, 5725380.734021758, 412.40999999999997, 75.59999999999991
WT512a, 417932.7274075102, 5725360.167368024, 389.18, 79.82999999999998
WT513a, 419319.6550309393, 5725419.679706778, 365.31, -325.01
