station, lon_dec, lat_dec, z1, z2
WT054a, 417903.5666802326, 5719966.939193386, 95.82, -4.389999999999986
WT055a, 424900.88856254175, 5713518.36755008, 350.14, -603.05
WT056a, 424599.4762201141, 5716807.023178402, 366.71000000000004, -320.27
WT057b, 428450.8830963054, 5720394.330675009, 169.04000000000002, -446.66999999999996
WT058a, 418078.54296662676, 5720577.23940563, 40.759999999999934, -102.6400000000001
WT059b, 418042.65955837484, 5726714.0145283025, 413.31000000000006, -185.18999999999994
WT060a, 417729.7667845536, 5724210.446679728, 323.29999999999995, -10.960000000000036
WT062a, 418223.337731999, 5721333.163256973, 390.84, 135.72999999999996
WT063a, 418230.0083986072, 5727179.267829094, 321.07, 147.35000000000002
WT064b, 417963.5537014541, 5725580.332867368, 419.70000000000005, 237.81
WT064c, 418013.68741234735, 5725556.764919621, 444.93, 240.76999999999998
WT066a, 417537.02965672145, 5718877.663347608, -40.74000000000001, -94.55999999999995
WT068a, 418547.79918421904, 5723292.155486784, 441.17, 233.60000000000002
WT069b, 418541.4302990421, 5726145.79731738, 398.85, 81.72000000000003
WT070a, 418766.4710317815, 5722734.826927522, 458.10999999999996, 279.52
WT070b, 418760.49410809786, 5722731.991644749, 446.18999999999994, 271.55999999999995
WT071a, 418273.56301598554, 5723653.365081419, 405.78999999999996, 69.47999999999996
WT072a, 418850.0245251635, 5725083.210002049, 380.05, 8.620000000000061
WT073a, 418917.1214155401, 5719661.346472516, -91.19999999999999, -312.25000000000006
WT076b, 418853.2311454223, 5726551.265029523, 350.83, 124.56
WT077a, 418976.15931900364, 5720993.365385154, 343.6, 123.92000000000002
WT078a, 419137.5307340962, 5720260.097739688, 243.3, -406.57000000000005
WT079a, 418963.044575009, 5724498.612145093, 402.29, 41.660000000000025
WT080a, 423447.00551834726, 5713222.7443888, 152.96999999999997, -752.08
WT080b, 423448.5152840876, 5713219.429537556, 233.83000000000004, -683.95
WT082a, 419299.93148573465, 5724975.900052427, 396.01, -25.499999999999943
WT083b, 419213.8963082337, 5726166.16107949, 335.74, 144.57
WT084a, 419085.4367692604, 5724070.1435042545, 432.46000000000004, 115.47000000000003
WT085a, 419239.59644942026, 5723167.560380405, 397.2, -22.880000000000052
WT086a, 424691.641989802, 5714546.714772602, 405.73, -112.84000000000003
WT087a, 419475.66298345174, 5721631.334258571, 371.59999999999997, 194.10999999999999
WT088a, 423603.1824257602, 5723241.236726326, -219.14999999999998, -445.68999999999994
WT090a, 429358.84845218447, 5717653.322449641, 88.32, -63.40999999999997
WT091a, 419600.9114035727, 5720765.962158898, 329.26, -72.96000000000004
WT092a, 419923.2144412269, 5719354.220228686, 86.37, 10.730000000000018
WT093b, 419789.06955926155, 5726093.935668827, 360.13, -31.70999999999998
WT094a, 427690.5108425742, 5722957.238864547, -118.41000000000003, -562.6800000000001
WT095a, 419833.1389508149, 5722449.405394497, 376.32, -369.4100000000001
WT096a, 419977.74756649544, 5723418.144809071, 288.09000000000003, -65.40999999999997
WT098a, 419753.9563792561, 5724006.637725234, 432.91999999999996, 214.81
WT099a, 420228.964080861, 5722154.948692307, 363.11, 51.190000000000055
WT101a, 422172.657549318, 5713450.879742358, -28.190000000000055, -751.5
WT101b, 422174.2080297993, 5713443.459279851, 4.75, -793.94
WT102a, 420343.77272700507, 5720802.155646427, 194.63000000000002, -183.68999999999994
WT103a, 419976.2169187657, 5724605.042685083, 348.26, -41.03000000000003
WT104a, 420582.22439057933, 5725535.313591227, 327.0, 35.00000000000006
WT105a, 420738.8301424849, 5719970.641794822, 350.90999999999997, 189.76999999999998
WT106a, 420809.36874331767, 5723210.026575915, 248.72, -133.01999999999992
WT107a, 420288.4945273645, 5721501.324470579, 350.68, 110.05000000000001
WT108a, 421368.47555501387, 5727676.850078493, -316.02000000000004, -377.19
WT111a, 420854.20343966363, 5720347.894008017, 351.78999999999996, 61.04000000000002
WT112a, 420920.08427514497, 5719038.998017163, 356.71, 86.40999999999997
WT113a, 422843.1366847564, 5728714.417067788, -282.35, -340.34000000000003
WT114a, 420979.2672219987, 5724812.899682647, 320.54, -204.4899999999999
WT115a, 421004.3574520075, 5723666.745827169, 198.96, -571.6800000000001
WT116a, 422167.8100275588, 5726630.387563543, -334.53, -562.4300000000001
WT117b, 421128.3386349576, 5721813.970223306, 290.21999999999997, -147.3800000000001
WT118a, 420718.90333981003, 5726678.742099915, -193.43, -205.16000000000003
WT119a, 421187.5940438743, 5721021.948087246, 354.37, 62.120000000000005
WT122a, 421401.8809422552, 5722582.084536816, 252.48, -506.3
WT125a, 421623.0462227682, 5720056.174809831, 362.19, -150.42000000000002
WT126a, 421766.6902898994, 5722365.265109949, 232.70000000000002, -161.56999999999994
WT127a, 421913.3165230606, 5721264.910661163, 340.88, -313.27000000000004
WT128a, 422029.1053008395, 5719310.050928636, 370.59999999999997, -231.05999999999995
WT129a, 422105.65977138525, 5725564.401011632, -140.95000000000005, -413.4
WT130a, 421834.9097499251, 5723273.843341718, 218.16999999999996, -613.69
WT132a, 422376.8987121679, 5720673.258980552, 257.99, -159.27999999999992
WT132b, 422376.8900764276, 5720674.146721093, 265.11, -207.71000000000004
WT133a, 422496.6781254568, 5722030.795265727, 217.59000000000003, -64.69
WT134a, 427951.98631463083, 5718763.704039935, 231.76999999999998, -88.44000000000005
WT135a, 422623.72005048394, 5723119.941555203, 132.92999999999995, -287.07000000000005
WT136a, 423021.10183071997, 5712316.043133467, -116.31999999999994, -875.15
WT138a, 422596.8311825538, 5718857.573287847, 363.51, -405.7600000000001
WT140a, 422418.10218355595, 5723901.892106288, -38.76000000000005, -488.4100000000001
WT142a, 423725.81663936307, 5719745.398098056, 223.10999999999999, -486.37000000000006
WT143a, 423528.8597195213, 5713977.965759912, 82.51000000000005, -660.1399999999999
WT148a, 427421.6736240526, 5724764.926627617, -496.15, -804.77
WT149a, 420176.39915136725, 5712929.594558892, -178.21000000000004, -527.85
WT150b, 424981.5270303041, 5726290.841385427, -231.72000000000003, -524.38
WT152a, 423247.55588382547, 5724243.169569157, -155.38000000000005, -540.1400000000001
WT153b, 423428.2326021997, 5725102.200792279, -322.81, -662.6300000000001
WT154a, 423677.7589645707, 5721131.271417958, 145.89, -250.69000000000005
WT155a, 423923.44012065954, 5718820.620769076, 348.64, -137.90999999999997
WT156a, 423201.17699058115, 5716177.96232528, 357.84000000000003, 66.37000000000006
WT159a, 423256.27660464094, 5717834.8459310075, 421.17, 62.79000000000002
WT160a, 423866.97942687076, 5722204.010516368, -5.939999999999998, -401.95000000000005
WT164a, 423903.1171004619, 5724120.263904811, -203.95, -654.8999999999999
WT165a, 424230.12776391394, 5722785.76712363, -204.06999999999994, -576.79
WT166a, 423564.6035377362, 5717176.26690349, 441.9, -4.930000000000007
WT167a, 423609.8842305107, 5721431.149195713, -40.6099999999999, -500.90999999999985
WT168a, 424494.97024128016, 5718281.706796082, 276.78999999999996, -355.21000000000004
WT170b, 426311.3839298633, 5713571.611112379, 354.80999999999995, -487.97
WT171a, 426750.0943166437, 5719387.542448893, 208.55, -22.460000000000036
WT172a, 424332.7772620077, 5724868.444265495, -286.19, -545.8599999999999
WT174a, 424564.1327098042, 5720857.039800421, 149.94999999999993, -299.9200000000001
WT175a, 425190.47243384476, 5722548.231796349, -211.51999999999998, -659.23
WT177a, 424817.7259083348, 5722009.266805085, -231.22000000000003, -640.6800000000001
WT178a, 421128.1781354565, 5711767.578086023, -256.78, -993.27
WT179a, 425105.7156394623, 5724960.29053219, -156.93999999999994, -457.4599999999999
WT181a, 428850.6952731432, 5721478.034163428, 69.07999999999998, -291.38000000000005
WT182a, 424553.568309789, 5711941.627425498, -354.74, -729.36
WT183a, 425087.68617525534, 5723197.369954718, -324.48, -725.06
WT184a, 425022.44574075245, 5721293.171024469, 24.480000000000075, -524.41
WT185a, 425033.4560134463, 5718834.572991657, 146.33999999999997, -545.3700000000001
WT186a, 425824.0478431606, 5722168.832189021, -167.32, -747.3500000000001
WT188a, 426900.6761508346, 5725701.584413176, -543.51, -947.0300000000001
WT189a, 425787.6080541087, 5724142.321237523, -445.09999999999997, -1002.6000000000001
WT190a, 427020.3265525048, 5723850.6028035395, -192.15999999999997, -766.0499999999998
WT191a, 425647.7252490042, 5722776.009855881, -229.29999999999995, -755.7600000000001
WT192a, 418899.91882862686, 5711697.123427247, -150.21999999999997, -911.51
WT193a, 426179.94199083233, 5720595.041650704, 66.10000000000002, -410.63999999999993
WT194a, 426099.95768412045, 5723360.947526087, -140.27999999999997, -604.4300000000001
WT195a, 426172.15786581964, 5721436.506163796, 59.45999999999998, -558.1700000000001
WT197a, 426859.2033662456, 5720174.03692909, 180.09000000000003, -154.98999999999995
WT198a, 427174.4553047843, 5722546.82054926, -137.90000000000003, -615.8700000000001
WT201a, 427805.14602088474, 5720810.889608077, 169.73, -390.42
WT204a, 429083.06552803493, 5718451.45690925, 138.7, -84.60000000000002
WT205a, 422100.84921656875, 5716615.857682192, 395.5, 190.53000000000003
WT210a, 428647.2462692418, 5717197.862722657, 268.39, -331.74
WT214a, 430675.67108536966, 5721294.3383557275, -203.5, -251.93999999999994
WT222a, 418589.09549491724, 5721752.075858509, 428.72, 327.03000000000003
WT223a, 419369.86193319806, 5722240.650206261, 427.19, -8.010000000000048
WT224a, 419982.13802490523, 5720254.074910512, 305.83000000000004, 79.42000000000002
WT302a, 423150.8635117621, 5714362.086887138, 402.21, -558.6400000000001
WT303a, 423043.03901345684, 5715047.006083007, 446.69000000000005, -381.40999999999997
WT304a, 422377.90910887305, 5714218.640568461, 287.65000000000003, -529.23
WT305a, 421200.14601970225, 5713479.822965829, -105.00000000000006, -815.53
WT306a, 419638.5556917717, 5712523.987224832, -304.49, -860.75
WT307a, 422564.22878970415, 5715694.921644494, 420.21, -292.31000000000006
WT309a, 423330.5850904356, 5718420.415943559, 415.61, 125.08000000000004
WT310a, 423196.5359737737, 5719323.26449497, 337.81, -33.59000000000003
WT311a, 421399.09714798693, 5718721.562071732, 373.22, -192.64000000000004
WT313a, 426142.1828405375, 5720105.728214035, 137.93, -334.98999999999995
WT314a, 427831.6190256892, 5719865.943864797, 214.54, -112.42000000000007
WT315a, 427396.41374434915, 5718241.735460392, 301.86, 138.09000000000003
WT316a, 426182.50114003837, 5719020.968470108, 127.52999999999997, -342.77
WT324a, 419350.27821473696, 5713427.115832903, -285.25999999999993, -710.53
WT325a, 420169.2162105639, 5713645.899297544, -209.36, -700.7199999999999
WT326a, 421982.8254206283, 5712320.470447573, -344.04999999999995, -1073.3
WT328a, 420791.49132952845, 5713746.447436435, -26.129999999999995, -829.52
WT329a, 418304.29735370155, 5719775.284799056, 13.699999999999989, -202.14000000000004
WT330a, 420061.8870796102, 5719381.247401743, 87.83000000000004, -65.70999999999998
WT331a, 416556.7666370071, 5724943.618714452, 257.10999999999996, -243.25
WT332a, 416934.27874846576, 5726292.619341585, 137.04000000000002, -249.09000000000003
WT333a, 417225.0159503434, 5724050.416496117, 336.64000000000004, 13.170000000000073
WT334a, 420230.5563333052, 5724269.9905079, 344.05999999999995, 9.529999999999973
WT336a, 422973.72995811887, 5725059.878490763, -280.35, -451.89
WT337a, 424179.49810511793, 5720629.885960788, 153.91000000000003, -564.6400000000001
WT339a, 421931.1358739659, 5715740.237206888, 412.07, -540.8599999999999
WT340a, 422169.4036840069, 5715162.702919299, 396.81, -181.28999999999996
WT341a, 422173.4191462171, 5714609.400107148, 80.31, -698.0500000000002
WT500a, 417166.281414958, 5725635.034568433, 361.53, 52.33999999999992
WT501a, 416695.37487370445, 5725569.989406463, 260.27, -134.16000000000008
WT502a, 417063.4965177993, 5725051.550048052, 320.67999999999995, -7.090000000000032
WT503a, 416585.1794726154, 5725115.933413992, 263.64, -204.99
WT504a, 416715.53684101545, 5724512.788457152, 298.02000000000004, -178.3599999999999
WT505a, 418269.7753507195, 5724023.552175818, 468.50000000000006, 247.05000000000007
WT506a, 418770.4671492092, 5724575.895269118, 409.78999999999996, 122.04000000000002
WT507a, 419197.2420002198, 5724368.697779462, 387.76, 138.8
WT511a, 418521.8875147971, 5725380.734021758, 416.93999999999994, 122.69999999999993
WT512a, 417932.7274075102, 5725360.167368024, 409.4, 154.45999999999998
WT513a, 419319.6550309393, 5725419.679706778, 374.31, -209.43000000000006
