station, lon_dec, lat_dec, z1, z2
WT111a, 420854.20343966363, 5720347.894008017, 353.38, 82.25
WT112a, 420920.08427514497, 5719038.998017163, 359.45, 126.13
WT113a, 422843.1366847564, 5728714.417067788, -205.71000000000004, -325.35
WT114a, 420979.2672219987, 5724812.899682647, 323.19000000000005, -179.57999999999993
WT115a, 421004.3574520075, 5723666.745827169, 208.85000000000002, -503.3400000000001
WT116a, 422167.8100275588, 5726630.387563543, -286.81000000000006, -519.9300000000001
WT117b, 421128.3386349576, 5721813.970223306, 293.84, -124.10000000000002
WT118a, 420718.90333981003, 5726678.742099915, -111.08999999999997, -203.87999999999994
WT119a, 421187.5940438743, 5721021.948087246, 357.84000000000003, 91.39000000000004
WT122a, 421401.8809422552, 5722582.084536816, 261.6, -421.75000000000006
WT125a, 421623.0462227682, 5720056.174809831, 363.33, -131.56
WT126a, 421766.6902898994, 5722365.265109949, 230.44000000000003, -56.27999999999997
WT127a, 421913.3165230606, 5721264.910661163, 343.69, -253.90000000000003
WT128a, 422029.1053008395, 5719310.050928636, 372.75, -197.12
WT129a, 422105.65977138525, 5725564.401011632, -98.00999999999999, -365.14
WT130a, 421834.9097499251, 5723273.843341718, 220.89, -475.31000000000006
WT132a, 422376.8987121679, 5720673.258980552, 264.74, -133.68
WT132b, 422376.8900764276, 5720674.146721093, 272.01, -169.58000000000004
WT133a, 422496.6781254568, 5722030.795265727, 228.67000000000002, -30.91999999999996
WT134a, 427951.98631463083, 5718763.704039935, 237.97999999999996, -75.46000000000004
WT135a, 422623.72005048394, 5723119.941555203, 150.44, -219.57000000000005
WT136a, 423021.10183071997, 5712316.043133467, -93.77999999999997, -785.35
WT138a, 422596.8311825538, 5718857.573287847, 367.07, -328.67999999999995
WT140a, 422418.10218355595, 5723901.892106288, -11.82000000000005, -456.25
WT142a, 423725.81663936307, 5719745.398098056, 237.07999999999998, -418.2
WT143a, 423528.8597195213, 5713977.965759912, 120.29000000000002, -531.3899999999999
WT148a, 427421.6736240526, 5724764.926627617, -427.18999999999994, -741.28
WT149a, 420176.39915136725, 5712929.594558892, -135.01, -461.36
WT150b, 424981.5270303041, 5726290.841385427, -170.95999999999992, -493.16999999999996
WT152a, 423247.55588382547, 5724243.169569157, -127.87000000000006, -493.17000000000013
WT153b, 423428.2326021997, 5725102.200792279, -282.55, -614.46
WT154a, 423677.7589645707, 5721131.271417958, 164.95999999999998, -167.72000000000003
WT155a, 423923.44012065954, 5718820.620769076, 352.23, -109.10000000000002
WT156a, 423201.17699058115, 5716177.96232528, 362.08000000000004, 85.97999999999996
WT159a, 423256.27660464094, 5717834.8459310075, 421.88, 70.82
WT160a, 423866.97942687076, 5722204.010516368, 34.44, -320.65
WT164a, 423903.1171004619, 5724120.263904811, -165.79000000000002, -595.6700000000001
WT165a, 424230.12776391394, 5722785.76712363, -162.31999999999994, -518.49
WT166a, 423564.6035377362, 5717176.26690349, 442.31, 7.560000000000002
WT167a, 423609.8842305107, 5721431.149195713, -1.0899999999999181, -413.04999999999995
WT168a, 424494.97024128016, 5718281.706796082, 289.19999999999993, -295.3900000000001
WT170b, 426311.3839298633, 5713571.611112379, 362.60999999999996, -436.48
WT171a, 426750.0943166437, 5719387.542448893, 216.65, -9.590000000000032
WT172a, 424332.7772620077, 5724868.444265495, -239.11999999999995, -509.25999999999993
WT174a, 424564.1327098042, 5720857.039800421, 170.10999999999996, -210.69000000000005
WT175a, 425190.47243384476, 5722548.231796349, -163.52999999999997, -589.78
WT177a, 424817.7259083348, 5722009.266805085, -186.89, -567.3800000000001
WT178a, 421128.1781354565, 5711767.578086023, -211.02999999999997, -907.5799999999999
WT179a, 425105.7156394623, 5724960.29053219, -121.70999999999998, -419.65
WT181a, 428850.6952731432, 5721478.034163428, 102.75999999999999, -216.07999999999998
WT182a, 424553.568309789, 5711941.627425498, -289.26, -657.0100000000001
WT183a, 425087.68617525534, 5723197.369954718, -270.51, -661.8599999999999
WT184a, 425022.44574075245, 5721293.171024469, 51.54000000000008, -403.64
WT185a, 425033.4560134463, 5718834.572991657, 158.36999999999995, -490.94000000000005
WT186a, 425824.0478431606, 5722168.832189021, -138.82999999999998, -676.8900000000001
WT188a, 426900.6761508346, 5725701.584413176, -461.49, -869.32
WT189a, 425787.6080541087, 5724142.321237523, -394.09999999999997, -928.8399999999999
WT190a, 427020.3265525048, 5723850.6028035395, -154.79999999999995, -688.12
WT191a, 425647.7252490042, 5722776.009855881, -193.99, -691.5400000000001
WT192a, 418899.91882862686, 5711697.123427247, -113.42000000000002, -831.79
WT193a, 426179.94199083233, 5720595.041650704, 87.81, -364.95
WT194a, 426099.95768412045, 5723360.947526087, -100.84000000000003, -544.1600000000001
WT195a, 426172.15786581964, 5721436.506163796, 71.82999999999998, -518.4300000000001
WT197a, 426859.2033662456, 5720174.03692909, 188.13, -134.60000000000008
WT198a, 427174.4553047843, 5722546.82054926, -102.42000000000002, -548.6400000000001
WT201a, 427805.14602088474, 5720810.889608077, 175.92, -372.2
WT204a, 429083.06552803493, 5718451.45690925, 158.97999999999996, -66.10000000000002
WT205a, 422100.84921656875, 5716615.857682192, 396.90000000000003, 196.88
WT210a, 428647.2462692418, 5717197.862722657, 272.5, -324.95000000000005
WT214a, 430675.67108536966, 5721294.3383557275, -145.31999999999994, -241.54999999999995
WT222a, 418589.09549491724, 5721752.075858509, 430.25, 332.62
WT223a, 419369.86193319806, 5722240.650206261, 429.65999999999997, 25.16999999999996
WT224a, 419982.13802490523, 5720254.074910512, 309.61, 99.08999999999997
WT302a, 423150.8635117621, 5714362.086887138, 402.7, -508.1
WT303a, 423043.03901345684, 5715047.006083007, 447.85, -323.97
WT304a, 422377.90910887305, 5714218.640568461, 294.72, -455.6
WT305a, 421200.14601970225, 5713479.822965829, -70.99000000000001, -745.5699999999999
WT306a, 419638.5556917717, 5712523.987224832, -250.26, -770.54
WT307a, 422564.22878970415, 5715694.921644494, 420.88, -280.06000000000006
WT309a, 423330.5850904356, 5718420.415943559, 417.33000000000004, 135.53000000000003
WT310a, 423196.5359737737, 5719323.26449497, 342.53, -4.07000000000005
WT311a, 421399.09714798693, 5718721.562071732, 375.84000000000003, -160.57
WT313a, 426142.1828405375, 5720105.728214035, 155.04000000000002, -294.07
WT314a, 427831.6190256892, 5719865.943864797, 221.87, -86.19000000000005
WT315a, 427396.41374434915, 5718241.735460392, 322.43000000000006, 163.24000000000007
WT316a, 426182.50114003837, 5719020.968470108, 140.04000000000002, -319.82000000000005
WT324a, 419350.27821473696, 5713427.115832903, -221.20999999999998, -620.24
WT325a, 420169.2162105639, 5713645.899297544, -164.76, -619.62
WT326a, 421982.8254206283, 5712320.470447573, -294.53999999999996, -955.19
WT328a, 420791.49132952845, 5713746.447436435, -9.050000000000011, -773.3800000000001
WT329a, 418304.29735370155, 5719775.284799056, 42.379999999999995, -161.70999999999998
WT330a, 420061.8870796102, 5719381.247401743, 126.27000000000004, -31.109999999999957
WT331a, 416556.7666370071, 5724943.618714452, 271.66999999999996, -199.8800000000001
WT332a, 416934.27874846576, 5726292.619341585, 160.83000000000004, -202.26999999999998
WT333a, 417225.0159503434, 5724050.416496117, 345.35, 43.84000000000003
WT334a, 420230.5563333052, 5724269.9905079, 345.64, 19.75999999999999
WT336a, 422973.72995811887, 5725059.878490763, -223.49, -413.88
WT337a, 424179.49810511793, 5720629.885960788, 171.25, -487.46000000000004
WT339a, 421931.1358739659, 5715740.237206888, 408.39000000000004, -462.96999999999997
WT340a, 422169.4036840069, 5715162.702919299, 397.68, -173.9000000000001
WT341a, 422173.4191462171, 5714609.400107148, 132.95, -581.97
WT500a, 417166.281414958, 5725635.034568433, 369.24999999999994, 76.88999999999993
WT501a, 416695.37487370445, 5725569.989406463, 273.51, -102.51999999999998
WT502a, 417063.4965177993, 5725051.550048052, 331.59, 16.189999999999998
WT503a, 416585.1794726154, 5725115.933413992, 275.74, -164.83000000000004
WT504a, 416715.53684101545, 5724512.788457152, 308.7800000000001, -135.17999999999995
WT505a, 418269.7753507195, 5724023.552175818, 469.15000000000003, 253.10000000000005
WT506a, 418770.4671492092, 5724575.895269118, 412.0, 150.10000000000002
WT507a, 419197.2420002198, 5724368.697779462, 388.42999999999995, 148.32999999999998
WT511a, 418521.8875147971, 5725380.734021758, 418.7099999999999, 132.8599999999999
WT512a, 417932.7274075102, 5725360.167368024, 415.26, 177.04999999999995
WT513a, 419319.6550309393, 5725419.679706778, 376.29, -128.26999999999998
