  26	 1832	 100.810	 995.975	 100.258	 1.139	 100.840	 -171.006
  36	 1883	 101.632	 997.099	 100.029	 1.118	 101.748	 -171.451
  30	 1968	 100.609	 997.470	 103.252	 1.059	 100.124	 -171.466
  41	 1562	 100.697	 996.709	 101.626	 1.163	 100.794	 -171.581
  39	 1866	 100.061	 995.562	 101.369	 1.142	 101.910	 -171.588
  36	 3281	 100.613	 999.957	 101.039	 1.027	 102.865	 -171.653
   1	  890	 101.880	 990.612	 100.194	 0.996	 100.593	 -171.682
   1	 1271	 100.416	 991.533	 100.030	 1.114	 102.811	 -171.686
   1	 1278	 100.429	 991.260	 100.031	 1.112	 102.799	 -171.697
  47	 2236	 100.844	 998.017	 100.182	 1.123	 103.371	 -171.796
  18	 3597	 100.447	 997.957	 100.431	 1.215	 101.598	 -171.813
  48	 2769	 100.978	 999.795	 100.516	 1.203	 101.597	 -171.817
   7	 2869	 100.466	 989.849	 102.481	 1.125	 100.488	 -171.842
  16	 1419	 102.986	 999.282	 101.106	 1.056	 100.916	 -171.842
  48	 3467	 100.849	 999.790	 102.308	 1.164	 101.090	 -171.842
  37	 2758	 100.910	 981.164	 100.743	 1.113	 100.495	 -171.854
  20	 1788	 101.193	 997.191	 102.231	 0.973	 100.113	 -171.900
  18	  935	 100.213	 998.703	 100.309	 1.181	 103.172	 -171.901
   7	 3228	 100.033	 995.697	 103.848	 1.078	 101.109	 -171.924
   7	 3959	 100.523	 995.054	 100.040	 0.993	 103.382	 -171.928
  29	 2820	 100.770	 990.591	 100.757	 1.081	 102.680	 -172.004
  47	 2265	 101.496	 997.590	 100.361	 1.110	 103.205	 -172.033
  36	 2309	 101.289	 996.271	 102.291	 1.005	 101.070	 -172.055
  36	 2620	 102.933	 987.364	 100.684	 1.089	 100.298	 -172.136
  29	 2328	 101.374	 996.477	 100.382	 0.952	 101.769	 -172.186
  44	 3708	 100.185	 980.652	 102.289	 0.995	 100.212	 -172.227
  48	 2698	 101.394	 999.094	 101.564	 1.177	 101.785	 -172.259
  41	 1519	 100.463	 996.894	 103.454	 1.153	 101.463	 -172.346
  42	 2898	 102.241	 988.037	 100.970	 1.142	 100.696	 -172.350
   1	 1192	 100.610	 983.545	 100.171	 1.011	 102.970	 -172.362
   1	 2645	 101.983	 976.163	 100.330	 1.067	 100.645	 -172.370
  47	 2299	 101.434	 994.078	 100.654	 1.098	 103.431	 -172.373
  44	 3907	 100.052	 978.160	 100.334	 1.029	 102.928	 -172.417
  48	 3037	 101.072	 980.544	 100.056	 1.171	 101.223	 -172.432
  41	 3914	 100.705	 998.251	 102.615	 1.063	 103.267	 -172.437
  48	 2050	 103.378	 999.640	 100.909	 1.050	 102.386	 -172.477
  42	 2442	 101.059	 998.327	 100.576	 0.978	 103.986	 -172.514
  31	 1454	 100.971	 979.296	 100.079	 1.048	 102.827	 -172.538
  44	 2018	 101.089	 984.977	 101.027	 0.939	 100.247	 -172.561
  18	 3368	 100.245	 995.844	 106.231	 1.054	 100.418	 -172.624
  18	 3655	 100.686	 984.669	 101.545	 1.123	 102.535	 -172.734
  13	 2575	 102.673	 971.203	 100.302	 1.050	 100.219	 -172.755
  44	 1795	 102.799	 995.795	 101.085	 1.115	 102.773	 -172.826
  30	 3093	 103.860	 990.201	 101.935	 1.081	 100.320	 -172.831
  41	 1422	 100.089	 998.494	 105.450	 1.124	 101.974	 -172.845
  41	 1452	 100.089	 998.494	 105.450	 1.124	 101.974	 -172.845
   8	 3056	 102.680	 992.521	 103.157	 1.111	 100.596	 -172.873
  48	 3859	 101.825	 980.667	 100.531	 1.038	 102.542	 -172.874
  26	 2993	 101.007	 988.008	 103.871	 1.073	 101.323	 -172.876
  47	 2343	 104.950	 998.495	 101.244	 1.049	 101.248	 -172.882
  39	 3541	 102.033	 995.806	 100.398	 1.187	 102.956	 -172.904
   8	 1483	 102.667	 996.775	 101.929	 1.178	 101.301	 -172.926
   1	  979	 101.824	 981.172	 100.902	 0.969	 101.222	 -172.928
   6	 2103	 103.122	 988.188	 100.927	 1.153	 101.024	 -172.929
  46	 1597	 100.090	 998.983	 101.474	 0.999	 105.949	 -172.957
   6	 2400	 100.556	 988.350	 101.459	 1.082	 104.377	 -172.978
  39	 1122	 102.034	 989.584	 104.668	 1.061	 100.203	 -173.071
  36	 2279	 102.933	 985.020	 101.898	 1.011	 100.958	 -173.084
   5	 3209	 100.590	 974.041	 101.469	 1.196	 100.758	 -173.253
   1	 2035	 103.080	 995.932	 103.131	 0.997	 101.355	 -173.257
  39	 1113	 102.335	 989.394	 104.962	 1.055	 100.038	 -173.259
  26	 2166	 102.066	 987.735	 102.198	 1.145	 101.948	 -173.299
   6	 2703	 101.296	 958.458	 100.539	 1.120	 100.263	 -173.300
  26	 1980	 101.690	 986.902	 101.923	 1.193	 101.393	 -173.314
  44	 3408	 100.421	 971.885	 103.666	 1.013	 100.581	 -173.329
  44	 3393	 100.421	 971.885	 103.666	 1.013	 100.581	 -173.329
   8	 1229	 101.183	 994.119	 103.235	 1.119	 103.428	 -173.332
   8	 1464	 103.286	 991.069	 100.287	 1.201	 101.694	 -173.361
  47	 3784	 101.437	 997.994	 101.756	 0.959	 104.187	 -173.408
  20	 2016	 102.890	 987.717	 100.221	 0.988	 103.633	 -173.415
  48	 2944	 101.413	 991.962	 100.107	 1.266	 102.024	 -173.433
  44	 2882	 102.408	 994.914	 101.387	 0.992	 104.135	 -173.441
   1	 3183	 102.079	 970.068	 101.911	 0.994	 100.337	 -173.449
   7	 2517	 103.356	 964.773	 100.080	 1.014	 100.439	 -173.472
  42	 1220	 100.672	 979.025	 103.338	 0.942	 100.122	 -173.486
  13	 1717	 100.667	 990.608	 100.769	 1.063	 106.824	 -173.523
   8	 2253	 101.445	 998.592	 101.426	 0.947	 104.561	 -173.548
   5	 3882	 101.000	 971.310	 100.866	 1.161	 102.157	 -173.609
  20	 2237	 100.415	 984.078	 103.264	 1.234	 100.866	 -173.709
  48	 2920	 101.512	 995.857	 100.082	 1.333	 100.644	 -173.727
  41	 2509	 101.912	 991.382	 101.000	 1.263	 101.422	 -173.736
   1	  720	 105.384	 996.388	 103.290	 1.009	 100.295	 -173.743
   1	 2045	 104.963	 998.710	 102.777	 1.083	 101.909	 -173.764
  36	 1026	 101.654	 970.594	 103.111	 1.133	 100.330	 -173.783
  37	 3681	 100.223	 992.000	 108.727	 1.039	 100.476	 -173.796
  30	 1415	 100.149	 983.588	 104.567	 0.939	 100.810	 -173.800
   5	 2807	 102.538	 970.366	 102.169	 1.138	 100.234	 -173.820
  47	 1022	 102.676	 996.840	 104.742	 1.159	 101.330	 -173.830
  18	  661	 101.927	 998.002	 104.456	 0.927	 100.649	 -173.862
  47	 3429	 100.587	 989.913	 101.724	 1.008	 106.515	 -173.887
   4	 1571	 104.483	 985.618	 101.916	 1.067	 101.746	 -173.894
  39	 3453	 102.653	 987.302	 101.423	 1.189	 102.380	 -173.907
  46	 1419	 100.968	 974.704	 100.629	 1.210	 102.427	 -173.965
   6	 3534	 100.467	 999.044	 107.498	 1.058	 103.126	 -174.031
  44	  749	 102.189	 955.929	 101.158	 0.985	 100.294	 -174.036
  18	 1332	 100.642	 987.674	 102.353	 1.002	 105.786	 -174.040
   8	 1878	 100.567	 968.353	 101.182	 1.164	 102.865	 -174.065
  26	 3833	 106.757	 992.730	 100.897	 1.148	 100.785	 -174.096
  41	 3302	 101.877	 991.466	 103.332	 1.009	 104.298	 -174.102
  18	 1349	 100.650	 987.510	 102.305	 0.996	 105.951	 -174.134
  13	 1348	 104.110	 993.909	 101.588	 1.063	 104.430	 -174.151
  18	 3872	 101.098	 963.206	 100.595	 1.194	 101.495	 -174.178
  13	 1965	 102.002	 999.478	 100.318	 1.311	 102.376	 -174.195
   4	 3946	 104.845	 989.057	 100.335	 1.111	 103.784	 -174.200
  16	 2354	 100.989	 965.785	 104.739	 1.029	 100.600	 -174.244
   5	 1440	 100.220	 971.647	 101.221	 1.144	 104.601	 -174.244
  42	 1850	 100.901	 998.005	 103.447	 0.920	 103.519	 -174.253
   4	 3192	 102.525	 994.729	 103.143	 1.238	 101.468	 -174.259
  30	 3506	 102.633	 974.640	 101.468	 0.913	 100.321	 -174.281
  30	 3517	 102.633	 974.640	 101.468	 0.913	 100.321	 -174.281
  36	 1100	 100.361	 980.168	 106.940	 1.182	 100.029	 -174.298
  20	 2462	 102.588	 979.060	 100.173	 0.982	 105.001	 -174.299
  46	 1812	 103.068	 986.039	 101.018	 0.980	 104.691	 -174.324
   4	  903	 100.557	 966.043	 103.235	 1.119	 102.209	 -174.327
   8	 1856	 101.166	 959.765	 101.083	 1.079	 103.106	 -174.335
  46	 3648	 101.607	 965.556	 100.374	 1.180	 102.473	 -174.409
   7	 3077	 100.835	 988.434	 107.366	 0.967	 100.777	 -174.418
  26	 1641	 102.274	 968.561	 100.278	 0.921	 101.934	 -174.429
  39	 1410	 103.156	 995.006	 102.117	 1.109	 105.418	 -174.435
  48	  836	 106.936	 999.408	 103.798	 1.008	 100.446	 -174.476
  13	 1360	 104.699	 995.858	 101.583	 1.051	 105.029	 -174.493
  44	 3151	 101.890	 989.310	 104.527	 0.925	 101.091	 -174.494
   7	  904	 104.222	 984.321	 102.070	 1.052	 103.423	 -174.554
  42	 2611	 102.538	 998.575	 100.680	 1.102	 108.556	 -174.557
